draft=0.25 Fn=0.1,draft=0.25 Fn=0.15,draft=0.25 Fn=0.2,draft=0.25 Fn=0.25,draft=0.25 Fn=0.3,draft=0.25 Fn=0.35,draft=0.25 Fn=0.4,draft=0.25 Fn=0.45,draft=0.33 Fn=0.1,draft=0.33 Fn=0.15,draft=0.33 Fn=0.2,draft=0.33 Fn=0.25,draft=0.33 Fn=0.3,draft=0.33 Fn=0.35,draft=0.33 Fn=0.4,draft=0.33 Fn=0.45,draft=0.5 Fn=0.1,draft=0.5 Fn=0.15,draft=0.5 Fn=0.2,draft=0.5 Fn=0.25,draft=0.5 Fn=0.3,draft=0.5 Fn=0.35,draft=0.5 Fn=0.4,draft=0.5 Fn=0.45,draft=0.67 Fn=0.1,draft=0.67 Fn=0.15,draft=0.67 Fn=0.2,draft=0.67 Fn=0.25,draft=0.67 Fn=0.3,draft=0.67 Fn=0.35,draft=0.67 Fn=0.4,draft=0.67 Fn=0.45
2.5975708982507764e-06,5.843879956828304e-05,0.00011648384101268753,8.939418254663732e-05,6.87922759609178e-05,4.515156507124432e-05,3.945831560240742e-05,3.418051046275055e-05,5.477222606039144e-06,6.312419881666323e-05,0.0001206425855945653,0.00010125716482601717,8.497938424143189e-05,5.724001441520833e-05,5.606630511981463e-05,5.339493390736372e-05,5.133286649855753e-06,5.414996440624857e-05,0.0001291200950735531,0.0001520510966255076,0.00017252909586865466,0.0001297179746019089,0.00014695444198870573,0.0001554772750393297,0.00023405464384582353,0.0001721810362513922,0.00023230027038941066,0.0003527806231928333,0.0004045710559144106,0.0002982928814267949,0.00031195996901427854,0.0003534776450789914
8.495730965903289e-05,0.0004993164461391184,0.0012239946908093901,0.0024429664788747727,0.002784823251795027,0.0019686556738000775,0.0025865496181021502,0.0027812917114625117,7.839833099076681e-05,0.0007700569550410661,0.0017478041734293236,0.003835410587897296,0.005992551037741419,0.0036897685834065236,0.005126994509439998,0.005786761640303878,0.00028620516196140093,0.0009346748902954145,0.0027156170048090737,0.004723144633583693,0.017473609904811786,0.008929094772768272,0.012117540907012324,0.01564934720004591,0.00867300340186329,0.008495214805296475,0.007840933868991684,0.0122311758041764,0.026566204607895386,0.016950567180141582,0.015663529683799186,0.02383748938791834
0.0001376343641818339,0.0004505801567719613,0.0018306824066555425,0.0019696807806048808,0.0024947481455692617,0.0017256972793356917,0.001406195207608542,0.0014793247983088233,0.0004468030366166718,0.0012775930249271422,0.003805884353580882,0.004390481935549415,0.005536985350326327,0.0036728927585227707,0.0030211599601874433,0.0032502579335506273,0.0008500547463716218,0.003188126373704373,0.00949311267111474,0.012219943015964786,0.0144193492569229,0.009355052754982556,0.007416865488817403,0.008447312048775092,0.003389100323793857,0.00493555067211668,0.011222323225586158,0.020276514255414622,0.021519849690624135,0.015681451536904756,0.011218803207067451,0.013679075127902542
0.002341108112493173,0.004557862811605254,0.005157495630857014,0.004080842932870909,0.003923567133946962,0.00228067784402515,0.002242981438611857,0.0023112396358665297,0.004238661557941031,0.00801961033005132,0.005699066716805228,0.005547688235108164,0.006563148663198648,0.004170692481749793,0.0036279880261880556,0.0038310162273632077,0.008256357352242257,0.005959184482444911,0.018886766725144895,0.04202468011611828,0.03675121214439358,0.032765312439459585,0.023881224948099574,0.020556982684831762,0.004864643060591467,0.01717180555091633,0.05383202628863497,0.09626989057989624,0.07183916971737642,0.061086787437741374,0.0395089407892703,0.030821316371230256
1.1264390208256045e-05,0.000116440175150898,0.0003007761867668761,0.00031157486070826547,0.0002293983161808161,0.00017158480672686702,0.00019171389427891986,0.00018504859136580037,2.448670863426274e-05,0.00011329132116417139,0.0005241513458557705,0.0005657950384848882,0.00048219784101685806,0.00035100852390272316,0.00038584881609041323,0.00040404019567822594,4.079768992232888e-05,0.00028024732854547714,0.0004820479489494162,0.0008405246497912261,0.001382990413913983,0.0008662222853664508,0.001030916824017574,0.0011691902582121824,0.0007460315196372475,0.0010607875438917943,0.0009667206338370477,0.0011050898857675121,0.002643365929849517,0.0016602729696960927,0.0016435184482909905,0.002082311864160227
0.0001857280873621098,0.0004165270684997176,0.003175300677803945,0.0038590714890323753,0.003800764888691571,0.002674796949642806,0.00365198129801184,0.004153419841377902,5.666095771609482e-05,0.0002521838172823938,0.0028570328527103735,0.004264643292787807,0.0064141688781062835,0.003721038045548168,0.005797989781614887,0.007236218359383312,0.00837118606009776,0.005811266318380686,0.004644560472292039,0.004391038644294776,0.011708537441722911,0.006405382733250432,0.00886939904451444,0.01354879669885995,0.00564356227872411,0.006389103609381165,0.006730285288343123,0.008312850192516649,0.01772167062992194,0.010262950248206209,0.012419480562326418,0.019896448582664678
1.8291438555652576e-05,2.163769186074449e-05,0.00012401683262632717,0.0001924814658916633,0.0002809346331283793,0.00017688379097134012,0.00022326421890954385,0.00024640605021950007,4.141741794605839e-05,6.553020295603435e-05,0.00017099343489932335,0.00021605585101237737,0.0006259077250390144,0.000388554131083242,0.00044214711185095877,0.0005466727960728593,0.0029221658758888905,0.001672550466882824,0.0011953329946619898,0.0010957041878366664,0.0021836543901376524,0.0013503028037452655,0.0014458920054918067,0.001823430293695767,0.004655125916012361,0.003982550348981735,0.0030971171198463095,0.0029496883996421768,0.004724864959418837,0.00302514233337505,0.0028807753301045005,0.0036961694069122595
5.291020079813965e-07,9.566078413432644e-06,4.260660914639432e-05,0.00013825210394872333,0.00017513084363211028,0.00012801239041390262,0.00011538525420318507,0.00011494986356061624,8.118808764554518e-07,1.0007086433421809e-05,3.574452605719372e-05,0.00014844751328763216,0.00023604879652075063,0.0001629216953304168,0.00017056508015298336,0.00018502351870671946,1.1685015644614327e-06,5.9443185467987675e-06,2.1540533407134885e-05,0.00017102885125335125,0.0003663071924896746,0.0002617487654943455,0.0003683730452143904,0.0004321761759351359,4.515198320765708e-06,1.4015443739402408e-05,2.8841615399734458e-05,0.0001968063511986221,0.0005050374838574456,0.00039479957463567453,0.0006533634372940305,0.0007917553389000647
5.534158100656694e-05,0.000534999038761615,0.00031200644161570677,0.00033395606286509876,0.0002888717571695011,0.00020066659058210788,0.00023530934213117304,0.00025910102295436576,2.680563624104456e-05,0.0006626417045139481,0.0007871604689333217,0.0009305336666796465,0.0008886866941276293,0.0006769183313211275,0.0006276411510089621,0.000689386706946981,3.114536142134561e-05,0.0009147263931411927,0.0030345053092118036,0.003494341493803662,0.0037456440934821424,0.0025359905773531103,0.0023509779472019143,0.0025668029579730784,0.005325801776124897,0.004660253043043059,0.007947484387842853,0.010165681408325708,0.008918496921426926,0.006265346774238991,0.005149943878351892,0.005557181700975764
1.1526797259414665e-05,4.354476903675155e-05,0.00014563422963965192,0.00014059893686623392,0.000129912618280432,8.465145710002764e-05,7.386104220182571e-05,6.701915130875478e-05,8.415366999117397e-06,5.0307757219002024e-05,0.00015418383850305576,0.0001674704819941349,0.0001816748560912745,0.00011454491387170298,0.00010589218747386715,0.00010290411990523726,0.00014340351331319423,0.00012182310530884567,0.0002487894121288977,0.00035565607841296805,0.0004105577172445844,0.00029700113389218095,0.0002557004250582385,0.0002749009553810432,0.0012123850422630018,0.0009913242738348311,0.0008745286159989772,0.0011071183996077243,0.0010858315827633287,0.000805450807875716,0.0006838074115740728,0.0007295099457594299
0.002615911570120797,0.004467410402762395,0.00919235041128967,0.010315504015491356,0.017209942604373165,0.014817313686395767,0.010903240625757663,0.012584625463055768,0.00406011444069586,0.00796274003533161,0.014136022324808229,0.023531011323264996,0.02911619537218518,0.026584240345764315,0.017767956197014594,0.019853376770454092,0.007862153355008922,0.013737842016689211,0.020952506669364875,0.05126370013440787,0.04738153229825828,0.05308131349445762,0.03007442255848008,0.032446310829125545,0.00888189307757974,0.01314879576312574,0.02007483600104748,0.06023455236079224,0.05106875362068463,0.07151895965544038,0.03619268577706133,0.03863464989325222
6.250718768301853e-07,1.205245560951364e-06,3.4688093891573527e-06,1.3530549814628619e-05,3.655071085318527e-05,2.5779961973767393e-05,2.2136422997965464e-05,2.2319088507721542e-05,1.0964427494507445e-06,4.7167862799722864e-06,1.0140490754048106e-05,2.4428369389607007e-05,6.649036146017712e-05,4.7089834492804755e-05,3.937276055583286e-05,4.052544502999375e-05,4.96377020293376e-06,2.2046014533445226e-05,4.495741324140517e-05,7.23732251425282e-05,0.0001783712684010729,0.00012245934172840236,0.00010311086522571568,0.00010993856968778351,6.73602689132081e-05,7.163893102159206e-05,0.00011069501864284578,0.00015788351547154522,0.0003502138261245513,0.00023035618750710555,0.00020252081305806215,0.00022436148206178745
0.0012254028598423414,0.002231609842513847,0.002824362762911966,0.002506535227856344,0.004521802862133855,0.0027428972460579533,0.0027783637250126296,0.0032402177323797967,0.0013469616421651124,0.0028493242945982987,0.004401642960124611,0.003986926185379173,0.008223574464152375,0.004906042168238847,0.005026712792714646,0.006085186623270586,0.0017749894828498105,0.003729308065543462,0.0064337282654975065,0.007366200839920828,0.01739654829403806,0.010126611713980535,0.009936888210277883,0.01278640519458308,0.001927139534609147,0.004020548301794192,0.007436433862066577,0.01005864913361598,0.025605531795153576,0.014984539593760681,0.014071751370894482,0.01933812272235461
1.622464459814577e-05,5.259052381291787e-05,0.00039477291978675007,0.00040230637288581517,0.00043758048675694776,0.00031702923812176886,0.0002885828519071439,0.00033002047173159236,1.9741803340818603e-05,5.916267012855495e-05,0.000672027053102723,0.0008044499769713946,0.0010011549696522081,0.0006799350776925171,0.0006662702381634774,0.000769621863751164,1.8136304699938705e-05,8.491226712441219e-05,0.0012222226101518687,0.0018364476901202781,0.0026636571383212124,0.0016678888232685867,0.0018122772687905733,0.0021514226761794406,0.0003687877740143836,0.0003512809503914339,0.0017966733571049024,0.003072884098819653,0.004525683690708306,0.0027867016109588963,0.0031148360442221834,0.003818630878475215
5.696393475294064e-06,4.243302516632227e-05,0.0001285549687007031,0.00022040064148519484,0.00035637823889389395,0.0002420672114903327,0.00025292070605701067,0.0002832970810498087,1.1827024681103754e-05,7.056424459585056e-05,0.0002044495916580534,0.0004240146844423916,0.000702206366389177,0.0004687046769612599,0.0005298445920207971,0.0006047253256569402,0.0006504975943451125,0.0005985931131230504,0.0008214341746375696,0.0013567772462270572,0.0018626542032073653,0.001193415440688388,0.0013459338306523148,0.0016081415291734626,0.0012152615039448546,0.001834541997131432,0.002264308066759616,0.003808502008842945,0.003924666088420971,0.002707729865183103,0.002556063547401261,0.003007412450293185
9.001039639102084e-05,0.0007997215518205873,0.0017983291839983914,0.0018959403935711495,0.0023502238277493207,0.0013854241986599382,0.001970941704561868,0.002310070232040281,9.037820896790814e-05,0.0006391453808351261,0.0014439607672749643,0.0015254702793267272,0.004357208663743289,0.0024876114333379678,0.003235055944914335,0.0040856972508728035,0.00013134396719232167,0.0005578369208915603,0.0018570332936447297,0.0026024999859194913,0.010248447982994914,0.005576776004109394,0.006582749750274726,0.008734322403321263,0.0002719028270475812,0.0009765349615487987,0.0027301206287579163,0.0038606759447780683,0.015368650653244142,0.008018709909123036,0.009551382417667129,0.01341998801168326
6.252723163902322e-05,0.0003551074372490466,0.0012365175085464098,0.0014831197666744119,0.0014617454240806985,0.0012348764709890732,0.0008685352472441565,0.000810373540903814,8.292839148015893e-05,0.0004762413331844003,0.002214025104306367,0.002692679186606487,0.0029719986433761766,0.0023453797730276027,0.0016564233366908026,0.001593423850572202,0.00010845289775579096,0.0005544446785953403,0.0041525494201184844,0.00526683396437164,0.007127531154460573,0.005044994046338024,0.003606289595330925,0.003676116176283001,0.00028421906579792895,0.0008536376356098141,0.005688417036736544,0.008370465163135842,0.011489963422463048,0.008185059741498964,0.005620483478794697,0.005966090962936908
4.404225077918746e-06,3.0874804508512024e-05,0.0002792063996630783,0.000497453727254615,0.0003651245583949156,0.00031207303520335445,0.0003637252627058617,0.00039967755215076026,1.6633368373686286e-05,5.0434246618286785e-05,0.00022016082766987763,0.0006615970040783405,0.0007356502558387456,0.0005243306544557825,0.0007491194648693373,0.0008891232448691674,0.00015300022258004715,0.00021751006174414414,0.00038942293205432847,0.000483996489970672,0.0018889983796574069,0.0011082534347235124,0.0016526283915703367,0.002298098082349552,0.002369102728343395,0.001600185334442202,0.0013804148289801883,0.0016106594126141423,0.004173173449960886,0.002452541466084793,0.003264205168216266,0.004550517655992075
0.0002484395930731641,0.0007281643372276938,0.0015991418392639586,0.002805006243914948,0.004167731719381354,0.0034226474975608376,0.0023594697845611473,0.0021030751467685585,0.00041528618191342514,0.0012675228011867564,0.003084112486124868,0.005202556828808138,0.007918804414471623,0.006394942026016492,0.00428553540800067,0.0039132954536929485,0.0007751983751691505,0.0024989781588005333,0.007395903727765629,0.012204538694393714,0.019561947623303096,0.015600288192033112,0.009939616030251059,0.009342499572697295,0.001102270017675358,0.003546757668826501,0.011688437398614847,0.01979830378152628,0.03430755337931173,0.027308552926273037,0.016797101849182088,0.016252459085393536
0.00014732562001854943,0.00042068025187386664,0.0009966945542187156,0.0009851597283972234,0.0009399941610364053,0.0007097778130798344,0.0005578163392146656,0.0005754291486487857,0.000279732606970798,0.0006751296365940347,0.0016145866845560385,0.0018001429096473904,0.0020071303087502348,0.0014650968554668605,0.001147242439471374,0.0012188032686131487,0.00020022892235300264,0.0007548887630328367,0.0022612367697435244,0.0029517959236610345,0.005272565555789866,0.0034562088038399014,0.00280573312761518,0.003302818523579621,0.0016515560891149177,0.001395571476354186,0.002782327802226356,0.0037807631370100933,0.009495999549147196,0.005734637510678086,0.005069412903571321,0.0065370536862113925
6.437777001926375e-05,0.0002633412915126573,0.0017282660695754394,0.0023047863927183154,0.003455256738550063,0.0021262199403454204,0.0021436936100896267,0.0024462211721006585,9.363309988340385e-05,0.0003891486264214143,0.0024322520576458184,0.0035706104970706725,0.0058724587506340225,0.003437675208693805,0.003740690493986283,0.004443046973868906,0.00017136617575302558,0.0007646935773219289,0.003440349542565715,0.005477806437769108,0.010534026095447072,0.00576203485289918,0.007138702426002397,0.009062535057928922,0.0009663915174196641,0.0020204714427563292,0.0051485522793852795,0.008392731423173202,0.013912582575052951,0.007784575714141626,0.009514176606798258,0.01281909527179731
0.0002146138730621101,0.00031600205084385063,0.0007513779533314478,0.001003689318427379,0.0008640359663308542,0.0006822766467661902,0.0005220627375171534,0.0005214718498336629,0.00025538613756703586,0.00045974334864910403,0.0012417075204705064,0.001647984772621351,0.0015410018618796518,0.0011666072866204082,0.0008806575975003975,0.000908690829089252,0.00033631995608925043,0.0006905849980826178,0.0021682099967327553,0.002999349120369176,0.0032328172983974025,0.0023216891615996656,0.0017233157702280996,0.0019056742073485587,0.00044855348405421243,0.000849612890624845,0.002840057045479175,0.004248222600456652,0.005124127361289845,0.0035793901144076127,0.0026240904077467686,0.0031095908609634995
0.00034129348963539543,0.000575300887510694,0.0017774803624755239,0.003206491146321852,0.0017800890629445314,0.0019375778308017915,0.002069905866242229,0.0019453618221655208,0.00024163073102534698,0.0006125581124585911,0.0012054963540183215,0.0026474792696069773,0.0013741690525361568,0.0015633557511470675,0.002291742506186104,0.0024968583200083317,0.00017998454756447044,0.0007668529225322879,0.0018173825508661073,0.0036147763346340836,0.0040502697893253095,0.0028080879208743632,0.0041013239947269246,0.005416382810284788,0.0012544936589684492,0.0021998858560165215,0.003219313197604047,0.008407322302870482,0.008983213622107706,0.006632510504610073,0.006593606283214802,0.009096825040520538
0.0005119359793717878,0.0006094655996563036,0.0014712861308277614,0.0013878889536619082,0.0016126919675013042,0.0009483484565725416,0.0010306223557810103,0.0010688765121255937,0.0027173423735009057,0.0019040551846349098,0.003114483378980896,0.0037202966413763653,0.003546532786360768,0.0026769867859182655,0.00212851273989875,0.00221455832478753,0.008560385881266801,0.007365121373991129,0.009027582875563257,0.011299249978346528,0.010205130568806904,0.007865067628300674,0.005760958422526737,0.006015503674000401,0.012354363647689123,0.012383030695394865,0.015058543820515718,0.020590901457029714,0.018126511594223783,0.014356259068032935,0.00978451104064164,0.010428849639899927
1.0921511626410476e-06,2.5588886187748234e-05,9.142496856042209e-05,9.259020066804257e-05,0.00013590667813046322,9.699010692324945e-05,8.747254350106583e-05,9.499320155620863e-05,3.3731203409181723e-06,2.4728308596497776e-05,0.00011134419969375637,0.00013288565144249103,0.00024058119569402215,0.0001612730054794432,0.00016190656350970184,0.00018339250869267302,5.919492965690426e-06,2.9054602600139445e-05,0.00013738606976099595,0.00022897198287985247,0.0005258748540376133,0.0003325753130745796,0.0003926616559854855,0.00046554164687275353,0.0006900735184506051,0.0005066027548631205,0.0004657414779226947,0.0006549611843949947,0.0010621999467604456,0.0006790421537059422,0.0007582341974050819,0.0009223983704909432
4.626466235850107e-05,0.00016730495873034304,0.00032030767477864993,0.00019799998759554758,0.00019809547763863572,0.00012332769216385524,9.444124629688934e-05,9.732510051785598e-05,0.0002535470403517789,0.0004778687150918531,0.0008079767788706056,0.0006670476440700825,0.0007263656882235351,0.00044103473925078285,0.00041745468319404825,0.0004081252381580634,0.00031641066782021367,0.0010694804909322836,0.0016715066082011358,0.0016927168477795316,0.00123999167627521,0.0009076313048952532,0.0008193410300579187,0.0008209855109455622,0.0010691917154057333,0.0021129399950997893,0.003491145363640388,0.004213295072763836,0.0031445645323644723,0.0023137745745029524,0.0019106565453443829,0.0018950758399341894
0.0001223534445798983,0.00019712188419606912,0.00028697450517672544,0.00032990563971030135,0.0003764234912521655,0.00029826421659669925,0.00022231464496644357,0.00021851583144035368,0.00021365361689867907,0.00036992656218048605,0.0005129633029563083,0.0005768677513140474,0.0008188850369795451,0.0005931879735539933,0.00046117145579621297,0.000473722435406938,0.0004376993256719021,0.000833500845102765,0.0011345096497177801,0.001264386771635007,0.002498818343964773,0.0015930780944251922,0.0013420241690225074,0.0014686094161112434,0.000524814011389805,0.0010836749141952425,0.001547778589347026,0.0017845140825639455,0.00438474050007212,0.0025549923170729762,0.0023111813931002193,0.0026713968500461267
7.111557070698875e-05,0.000102988086162499,0.00030502726161432003,0.0006328618317527157,0.0008972788434146766,0.0006647661450149722,0.0006960995393178895,0.0008111371862682291,8.201968522029325e-05,0.00023661899208369364,0.0006103049226744345,0.0011994815983950066,0.00182303907352793,0.001279130200033101,0.0013962604116917934,0.0016558029029550992,9.371744659473545e-05,0.00043839300832488465,0.0011829342447725257,0.0024897867937549705,0.0042977681576398955,0.0028143014775950273,0.003363824340854193,0.004164789534509933,0.0019007375675345454,0.0016775582398890242,0.002267078197355359,0.00479028416991874,0.007377533399523832,0.0049506966491934135,0.005425148778903906,0.007072712258665146
5.1049552812358226e-05,0.00023726474265605964,0.0006556877583945564,0.001108541707481403,0.0025935057739486624,0.0016929012554003143,0.0013248533316844067,0.0014160133893233733,8.78456017589652e-05,0.00039769629399774,0.0010494215599131254,0.001580364057457967,0.004883923883947926,0.0028943242359895367,0.002574082774144178,0.003011890143683901,0.0002342564134549994,0.0008369674728623285,0.002199734035926091,0.0030738283604590244,0.012097954731536431,0.006471532119197538,0.0071113945624622634,0.00932576527565803,0.0009537200030673724,0.0015605934523870804,0.003144719235912992,0.005088163481965656,0.019163714190783068,0.010730460493409213,0.011232960749024863,0.016552877082570853
0.0012718042016500717,0.002671314634809979,0.0031417829574489717,0.0027813312623347556,0.006709780585061865,0.005160067626484566,0.004203896035636814,0.005279335412695187,0.0013451490834897324,0.00258707726476298,0.003110005367841526,0.004703932081474771,0.011827023989509616,0.008530117251221237,0.007009416874498757,0.008694069111046027,0.0034431492139586004,0.004631774265861036,0.006551783649645803,0.010038374675900172,0.02242068625863552,0.014854274232782044,0.01210793918239072,0.015560742195575433,0.01036295642727229,0.010140766001974682,0.01123565162603068,0.015568668683672912,0.030718885642582655,0.01986953845806099,0.015872883330210214,0.02134788652607596
2.30783535830206e-06,1.2922652416456174e-05,2.538072292578213e-05,3.5050410994711556e-05,0.0001276550963503149,8.893325993313941e-05,7.899406691711644e-05,8.516691517020728e-05,7.384781581578152e-06,2.702573313685121e-05,6.021378864997578e-05,6.491621241243616e-05,0.0002639794746122213,0.00017495798033681953,0.00016651418252693558,0.00018785363437794346,4.944312901183626e-05,0.0001315708535846124,0.00027727525243481784,0.0002571502736545794,0.0008790166354176641,0.0005566149273505286,0.0005626091724607052,0.0006741829081639803,0.002433455376803889,0.0016628006506201613,0.001316481801340963,0.001387801781887146,0.0022746207077088947,0.0015596504245633017,0.0014374974923364342,0.0017305322730867753
