LOA,Lb,Ls,Bd,Dd,Bs,WL,Bc,Beta,Rc,Rk,Abow,Bbow,BK_z,Kappa_bow,Adel_bow,Bdel_bow,Adrft,Bdrft,Cdrft,bit_EP_S,bit_EP_T,Atrans,SK_z,Kappa_stern,Adel_stern,Bdel_stern,Beta_trans,Bc_trans,Rc_trans,Rk_trans,bit_BB,bit_SB,Lbb,Hbb,Bbb,Lbbm,Rbb,Kappa_SB,Lsb,HSBOA,Hsb,Bsb,Lsbm,Rsb
10.0,0.2711097806692123,0.6710268437862397,0.12497944829374552,0.05280919671058655,0.4387124478816986,0.5441449316841084,0.09574365317821504,27.55629390478134,0.3214026689529419,0.07933247089385986,1.1819572448730469,-1.0901784896850586,0.788252592086792,0.4471430480480194,-0.6803350448608398,0.8558859825134277,2.5919103622436523,-2.28493070602417,44.45198893547058,0.0,0.0,-1.292996883392334,0.4553687572479248,0.48966866731643677,1.6740398406982422,-1.5439929962158203,25.398128628730774,0.02467520534992218,0.08868561685085297,-0.029901862144470215,1.0,1.0,0.08970091614273318,0.01685418507477121,0.5869764527329981,0.4651708861560151,0.12862761971623313,0.6890109113330765,0.08708512350477554,0.30169171753067503,0.12973475167173731,0.5936161608187522,0.5242524148287575,0.045499016683879505
10.0,0.30324693620204923,0.4026039719581604,0.1584166272625327,0.22416025400161743,0.45042651891708374,0.5524798514313309,0.3208154559135437,37.43338644504547,0.33043089509010315,0.27065563201904297,-0.3097069263458252,0.3557882308959961,0.4535388946533203,0.41365915536880493,-1.6905059814453125,2.084186553955078,-1.8354902267456055,1.6281728744506836,25.702702403068542,0.0,1.0,-1.039551019668579,0.5744186639785767,0.3366175889968872,-0.26926517486572266,0.6102776527404785,10.435711741447449,0.1504797637462616,0.1621433049440384,0.10530060529708862,1.0,1.0,0.14551773638412224,0.21897120991837737,0.04223369449425529,-0.09906958460715498,0.17907487742093114,0.19754116565065338,0.09504040703149418,0.2534448332132836,0.6833166303695475,0.4885923265372396,0.6304366607936454,0.13109307451387003
10.0,0.26530809998512267,0.4971364974975586,0.16507873624563218,0.17017844915390015,0.22474244236946106,0.16393340836197895,0.33620344996452334,24.904265105724335,0.4374947249889374,0.0836251974105835,0.2779827117919922,-0.300278902053833,0.2575114965438843,0.5940439105033875,-0.021758556365966797,-0.5484137535095215,-1.8308429718017578,1.9195737838745117,35.278708934783936,0.0,0.0,-0.7887253761291504,0.4289027154445648,0.6657609939575195,0.39006519317626953,-0.6378302574157715,21.107736825942993,0.11254943907260895,0.09257987141609192,-0.29106390476226807,1.0,1.0,0.1729260547868218,0.3263378606442209,0.4304554816561623,-0.6541183271433217,0.08247367283913884,0.3039604152464892,0.06942509945523144,0.026676682257747775,0.040878292731698296,0.6482971640247308,-0.010491629233838395,0.30844516072952777
10.0,0.3908195704221725,0.3024484902620316,0.23812657682836058,0.10751802921295167,0.5041298270225525,0.4223578503922683,0.24165448248386384,0.0,0.45894673466682434,0.7603728771209717,0.2342691421508789,-0.04369306564331055,0.4721871018409729,0.40123796463012695,2.9924116134643555,-3.0322721004486084,-3.4260060787200928,3.423924446105957,31.192538738250732,1.0,1.0,-1.7977936267852783,0.6390936970710754,0.6930491328239441,-1.060551643371582,1.0218329429626465,15.193612575531006,0.06371349096298218,0.2314542829990387,0.05918949842453003,1.0,1.0,0.06289919388420358,0.8949803208722215,0.8432556470316535,-0.4895732508621209,0.21058685952462025,0.42705660131839274,0.1573684013245806,0.8790043704279489,0.8936229178636954,0.7594472183710694,-0.46825288737826787,0.06700822499056139
10.0,0.3348316520452499,0.49163008332252506,0.16656878280192614,0.07595399022102356,0.6547530889511108,0.5174512231670639,0.1845750093460083,15.170873254537582,0.5074460506439209,0.17966926097869873,2.057608127593994,-2.211697816848755,0.6189682483673096,0.35742202401161194,0.5083160400390625,-0.5599901676177979,1.1845645904541016,-0.6387732028961182,34.08501863479614,0.0,1.0,-1.7799415588378906,0.5124400854110718,0.6075503826141357,-2.4137988090515137,2.543365955352783,16.767032146453857,0.04255065321922302,0.13037563860416412,-0.1895464062690735,1.0,1.0,0.18925080121549143,0.14695274665792724,0.3244956793732242,0.05484412702200592,0.19334739841572232,0.7665572612335437,0.14161361715899842,0.8841826830490985,0.06874238198993787,0.4858766908080365,-0.6303704421333285,0.21090949370173592
10.0,0.3006435945630073,0.4770222365856171,0.22813875952959062,0.190660572052002,0.2682265043258667,0.4201806062079098,0.264653579890728,13.673920333385468,0.4326959550380707,0.3418337106704712,0.8094692230224609,-0.9206702709197998,0.4760931134223938,0.5552565455436707,0.25800037384033203,0.2460489273071289,-0.7611184120178223,0.561683177947998,35.12894153594971,0.0,0.0,0.7749226093292236,0.33743196725845337,0.48709559440612793,1.2914981842041016,-0.8884685039520264,13.19576382637024,0.13491152226924896,0.24305270612239838,0.009895950555801392,1.0,1.0,0.12137349418115642,0.5122462044362037,0.20909135997298256,-0.9328783019186853,0.0908262893433843,0.6699049442772286,0.12422924685924411,0.024285654711444504,0.9269165142771271,0.05851782910046621,-0.03538329346361335,0.2749752441071958
10.0,0.30746083408594127,0.4293230652809143,0.20218418058663606,0.09436604380607605,0.48408928513526917,0.3124203077454208,0.19479875862598423,20.01862943172455,0.5400913953781128,0.13198959827423096,0.14957523345947266,0.45080089569091797,0.32769516110420227,0.6415829062461853,-0.8745503425598145,0.7900247573852539,1.977510929107666,-2.0486648082733154,38.39993119239807,0.0,0.0,0.9027390480041504,0.17888599634170532,0.33954918384552,0.4277482032775879,-0.19014620780944824,12.463011145591736,0.10448552668094635,0.30719664692878723,-0.2527506500482559,1.0,1.0,0.0898569306152069,0.02063318435733419,0.8964223600532485,0.829472378364245,0.046468126950887575,0.4678679842738461,0.1952347929196704,0.05284525249964689,0.9899687673656629,0.6336876843747309,-0.22630497393962123,0.06737628456448114
10.0,0.3958567321300506,0.562253075838089,0.1717583309814334,0.05478438138961792,0.3175753653049469,0.10488599719679866,0.10757254362106324,14.517885446548462,0.7719612717628479,0.18782591819763184,-0.333284854888916,0.30025482177734375,0.6360529065132141,0.7203525900840759,-0.2715604305267334,-0.11455035209655762,3.1433372497558594,-3.0073723793029785,55.23626089096069,0.0,1.0,-0.6174182891845703,0.7179380655288696,0.6463152170181274,1.1718535423278809,-1.3266239166259766,2.1175789833068848,0.02567821741104126,0.3424403667449951,-0.10761001706123352,1.0,1.0,0.07461127151210854,0.6027153913120975,0.49055468413058745,-0.31783685456284716,0.14775860554599277,0.5353967254303827,0.18665929274785426,0.817650229702947,0.7392523605965045,0.3930724741803777,-0.8816860148941046,0.12843433215294012
10.0,0.1350475177168846,0.5265021800994873,0.27825212317228315,0.11235638856887818,0.5647628307342529,0.3419809242809137,0.17051930874586108,27.04817622900009,0.44002610445022583,0.13954222202301025,1.2611889839172363,-1.3254389762878418,0.5597652196884155,0.345882385969162,0.23321199417114258,-0.30702877044677734,1.344900131225586,-1.2929496765136719,27.068620920181274,0.0,1.0,-0.11966466903686523,0.499645471572876,0.551607072353363,0.13844060897827148,-0.20299839973449707,19.76481556892395,0.11835090816020966,0.34613218903541565,0.0005387961864471436,1.0,1.0,0.07955103224950176,0.36369410431819715,0.3905394871918645,-0.5736284560989466,0.13410444913021535,0.19956417554209982,0.11811815393079109,0.45637115881583723,0.33956145901098367,0.5281913992549551,0.4772373187404506,0.018730887584558903
10.0,0.317357225716114,0.49818556308746337,0.20836298336505893,0.0589914083480835,0.41240015625953674,0.41863862582064054,0.17716892063617706,29.754903316497803,0.6100297570228577,0.24163901805877686,2.580990791320801,-2.5531744956970215,0.48981374502182007,0.4528856575489044,-0.8487613201141357,1.1318788528442383,1.6644344329833984,-1.419316053390503,42.22144961357117,0.0,1.0,1.732973575592041,0.3492181897163391,0.3521544337272644,0.33986759185791016,-0.5628964900970459,15.972962379455566,0.06465528905391693,0.24674469232559204,-0.220016747713089,1.0,1.0,0.06572308804482856,0.4205804583615419,0.1700604333612682,0.07879159781223,0.017857287845694327,0.20219539684073007,0.17767942835306502,0.3356899373714102,0.7960567391317536,0.5524199468571204,-0.20996519079966158,0.2372769425307332
10.0,0.21242266446352004,0.34098566472530367,0.2570167405426502,0.21031543016433718,0.2725975513458252,0.0975382474682688,0.3730853796005249,0.0,0.3326176702976227,0.48268091678619385,0.19415903091430664,0.07158517837524414,0.7797557711601257,0.35833752155303955,1.556859016418457,-1.6539044380187988,-2.9079718589782715,2.803373336791992,31.310012340545654,0.0,1.0,-1.0985703468322754,0.19830045104026794,0.6631638407707214,1.6605305671691895,-2.0163519382476807,41.542367935180664,0.16685810685157776,0.34228891134262085,0.02018257975578308,1.0,1.0,0.13551402165829265,0.41388814595626466,0.9632582226312333,0.37539210719948213,0.1251977592488177,0.024487399905954277,0.14821822504626095,0.7185443131429579,0.6647344999993864,0.4301742494424653,0.7790849640422512,0.19092629128792
10.0,0.3994203835725784,0.38406084179878236,0.18214665386527779,0.05022020339965821,0.3182610869407654,0.6441670019649713,0.24756698310375214,42.42996633052826,0.5765019655227661,0.3354792594909668,-0.6313748359680176,0.7363605499267578,0.26287201046943665,0.5089520215988159,0.8258962631225586,-1.0728750228881836,0.40232086181640625,-0.14324140548706055,14.972332119941711,0.0,1.0,-2.4898855686187744,0.7737476825714111,0.3283464312553406,-0.7397804260253906,1.1903200149536133,4.575170874595642,0.025223061442375183,0.12130975723266602,0.2381708025932312,1.0,1.0,0.027297050383660194,0.03771109669435424,0.0523997932875121,-0.10888982284491733,0.21758528453058604,0.13736404679077996,0.04051568432057709,0.02056835226047049,0.3091821637307046,0.5103118292948903,0.32182311527898766,0.32085088228127295
10.0,0.40500431060791015,0.41731167733669283,0.2708598761230707,0.1399347484111786,0.28308504819869995,0.22968620458068906,0.2916410148143768,10.486625880002975,0.2141331434249878,0.056026577949523926,-1.2419705390930176,1.6005353927612305,0.4157317876815796,0.512638509273529,1.123692512512207,-1.3217439651489258,-1.4374828338623047,1.4899911880493164,15.44950246810913,1.0,1.0,0.5460629463195801,0.6675170660018921,0.5897135138511658,-1.641622543334961,2.0038280487060547,34.994791746139526,0.09154871106147766,0.23313036561012268,0.059454768896102905,1.0,1.0,0.037069606948627556,0.08413696142737404,0.02511555602933324,-0.6648386027353586,0.25020867640270883,0.08823631479433158,0.04235229172035229,0.04887065603289664,0.5470897481946423,0.8244344836541084,-0.4202835526874784,0.04935569018557188
10.0,0.19441745728254317,0.6041630208492279,0.16891357759475709,0.0944256901741028,0.42247164249420166,0.1655397470893431,0.20220530331134795,17.125541120767593,0.5325750112533569,0.15572941303253174,0.4264717102050781,-0.6406295299530029,0.601209819316864,0.5145919322967529,0.36144304275512695,-0.39135003089904785,1.3239202499389648,-1.3226876258850098,42.49699115753174,0.0,1.0,2.1487183570861816,0.5998551845550537,0.5840092301368713,-0.16414475440979004,0.2390275001525879,20.675230622291565,0.0761754959821701,0.26472601294517517,-0.025991380214691162,1.0,1.0,0.1805733781307877,0.6103582784393004,0.37972869170352896,0.04174985515035723,0.11100852849667014,0.6390612128702436,0.0647917132704436,0.527737147781815,0.13170389866555077,0.9481252850439561,-0.6615280938589225,0.13768642708864653
10.0,0.28112029284238815,0.5902369379997253,0.15527099987745285,0.08617240190505981,0.48796501755714417,0.13047095982414436,0.18826454877853394,18.270083963871002,0.4795588552951813,0.09551453590393066,2.0732460021972656,-1.5777437686920166,0.3552195131778717,0.5625108480453491,0.744105339050293,-1.069084882736206,-0.17009949684143066,0.6249198913574219,28.75516712665558,0.0,0.0,2.931576728820801,0.3195706009864807,0.1439354121685028,0.9162306785583496,-0.08309650421142578,19.65748429298401,0.10950574278831482,0.2398085594177246,-0.09741941094398499,1.0,1.0,0.1399666254425775,0.09745724986230975,0.9910083995245437,-0.37279028047597684,0.12317181835893638,0.5376073605543046,0.18027998302204298,0.4537810611559979,0.7037910341021265,0.5011900222350384,0.7254028169196944,0.3039039159871488
10.0,0.3752760231494903,0.36267357766628266,0.24182028211057188,0.1629828453063965,0.3985797166824341,0.3565714179129745,0.19758366942405703,13.722959160804749,0.4992193877696991,0.10522723197937012,-0.3521695137023926,0.49895334243774414,0.516618013381958,0.5171582698822021,-0.2054119110107422,0.25776004791259766,-0.4392075538635254,0.2622809410095215,44.56743836402893,0.0,0.0,-0.19597959518432617,0.6937409043312073,0.2783191204071045,0.503685474395752,-0.0553135871887207,23.159868121147156,0.106827512383461,0.36627814173698425,0.09956461191177368,1.0,1.0,0.0957161172404904,0.05609300824085206,0.7235971197653088,0.019034816672297117,0.07750023283162952,0.13488710874333965,0.14250432691784523,0.47357267896485955,0.4360505334860647,0.3231309821877669,0.14866588668307923,0.014656777697708793
10.0,0.17980151623487473,0.2428927481174469,0.1758367897897959,0.09868205189704896,0.4646384119987488,0.08036774251987062,0.2123199000954628,14.523461759090424,0.3732890486717224,0.17701756954193115,-0.5672025680541992,1.0254173278808594,0.6917015910148621,0.4797574281692505,-1.4614882469177246,1.0536842346191406,1.7226285934448242,-1.7599339485168457,39.81416702270508,0.0,0.0,-0.8394031524658203,0.5053883194923401,0.6716148853302002,1.5636720657348633,-1.360255241394043,22.17221975326538,0.08579826354980469,0.39939916133880615,-0.36826297640800476,1.0,1.0,0.020340103245456143,0.02230169483029143,0.1485786827792298,-0.2721633814144673,0.31615681818420494,0.6299656835353006,0.03836087522652141,0.6474260255202939,0.34665415456574644,0.5323991765653643,0.48661506412095146,0.22288251127588532
10.0,0.4112138360738754,0.4712384819984436,0.24418312071204185,0.10715658068656922,0.6146317720413208,0.4389646212050426,0.1514368936419487,18.782879412174225,0.4821387529373169,0.39381420612335205,0.13100147247314453,-0.40874314308166504,0.3188509941101074,0.704069972038269,2.4516849517822266,-2.4288408756256104,0.7319679260253906,-0.686854362487793,32.08877205848694,0.0,1.0,0.6026453971862793,0.538114607334137,0.5953263640403748,0.829801082611084,-1.126924991607666,17.666605710983276,0.07666166126728058,0.2931675910949707,-0.04714113473892212,1.0,1.0,0.1949225991439848,0.15913378831260083,0.11146914996929091,-0.5963303769405881,0.041585097507980076,0.8468793064381056,0.17675049326348014,0.5320660694148357,0.25736149864735625,0.6822421456158733,0.07400854889450237,0.0480103729934789
10.0,0.47153187543153763,0.2617541760206223,0.2768527421039343,0.15996984243392945,0.42103153467178345,0.12131014743375317,0.1688897728919983,26.789954602718353,0.6048246622085571,0.10980725288391113,0.5278377532958984,-0.6107549667358398,0.6633799076080322,0.26242271065711975,-0.307145357131958,0.36165952682495117,-0.7967946529388428,1.1476168632507324,33.64750027656555,0.0,0.0,-0.04928016662597656,0.6577309370040894,0.8481639623641968,-2.299642562866211,2.5573654174804688,7.079177498817444,0.04097549617290497,0.08437658846378326,0.021062612533569336,1.0,1.0,0.10273096078706297,0.8058280660458685,0.07095706161812554,0.0379711225097652,0.07504952643140836,0.40471843568837684,0.05956900900057658,0.8181537112728983,0.5889995510971417,0.6683319014766598,-0.4521372740478433,0.04671215756562122
10.0,0.4097821742296219,0.32062429189682007,0.3094124339169264,0.1220263957977295,0.5745862722396851,0.10684463590660302,0.15667044669389724,31.636751890182495,0.8773409128189087,0.30223560333251953,-1.6333627700805664,1.453141212463379,0.695171594619751,0.5951876640319824,-2.4065890312194824,2.3435935974121094,-1.1062519550323486,0.8155965805053711,34.38974976539612,1.0,0.0,0.2742948532104492,0.4028044641017914,0.40618467330932617,-0.45929646492004395,0.38146162033081055,18.533692359924316,0.105318084359169,0.2695245146751404,-0.39364413917064667,1.0,1.0,0.13463625718102842,0.8295818952737408,0.24238206975073728,0.9514165472069245,0.022412970700299153,0.0695092704064576,0.09127181298102681,0.9901541258811625,0.09904977226005263,0.989187779160255,0.2736991614550688,0.1872815056749841
10.0,0.21552512198686602,0.6125481426715851,0.205001068380177,0.15446114540100098,0.36515623331069946,0.11470332485983624,0.20785414278507236,17.109765708446503,0.41569948196411133,0.030798792839050293,1.2147607803344727,-1.3961224555969238,0.5631023049354553,0.5802107453346252,0.6664285659790039,-0.36563611030578613,-0.746586799621582,0.839515209197998,39.69727277755737,0.0,1.0,2.044668674468994,0.5278914570808411,0.3067226707935333,0.8570423126220703,0.25299739837646484,33.83734703063965,0.13165998458862305,0.16398128867149353,-0.3377018868923187,1.0,1.0,0.09468224704361759,0.23859676040324074,0.080617463186897,0.5821048972470748,0.02872598292927997,0.32839821476823383,0.11583539133314905,0.029630331344767336,0.27228265649406747,0.40252611412423134,0.6707419358438489,0.05497977878071198
10.0,0.35811994373798367,0.43181808292865753,0.1623173489752412,0.11863632202148439,0.6321388483047485,0.16584712905289734,0.10099126100540162,16.294658482074738,0.6157099008560181,0.03112208843231201,-0.701683759689331,0.5399923324584961,0.45483773946762085,0.46705707907676697,2.9394893646240234,-2.6107654571533203,0.761756420135498,-0.6780755519866943,31.307233572006226,1.0,1.0,-1.5609581470489502,0.742171049118042,0.8963972330093384,1.1502909660339355,-0.9956071376800537,18.11313271522522,0.08551879227161407,0.3566853106021881,0.08204451203346252,1.0,1.0,0.05334316502619485,0.0531728478796758,0.6017536071942862,0.06636004613139668,0.017205692528660627,0.2006717066883703,0.12796517250772102,0.40256056123605266,0.14681568453073512,0.45490221055077973,0.4188180809584925,0.3123591062998084
10.0,0.29749804735183716,0.5013956308364869,0.24913749667882917,0.14968404769897461,0.15182358026504517,0.40078418120515147,0.17622824311256408,17.65667214989662,0.23163464665412903,0.07943785190582275,1.116196632385254,-0.6881494522094727,0.4439255893230438,0.4607284963130951,0.8722538948059082,-1.0358619689941406,-0.46074390411376953,0.8512978553771973,29.454753398895264,0.0,1.0,-1.4811434745788574,0.5611863732337952,0.5771754384040833,-0.3876066207885742,0.6971235275268555,33.30080509185791,0.10384248197078705,0.1483437865972519,0.23921507596969604,1.0,1.0,0.08231483338386646,0.07040916038691658,0.6947205407374377,0.8622151130939899,0.2638809358491302,0.31677905943860984,0.05077514913044234,0.6102927421066586,0.003185232228987256,0.12155025162492428,0.38699047756439975,0.18969866947988806
10.0,0.1714876636862755,0.5075467944145203,0.263621801327467,0.11471065282821656,0.22173187136650085,0.301812592756384,0.24605443179607395,14.722053855657578,0.48363617062568665,0.22837305068969727,0.340057373046875,-0.33907318115234375,0.5490483045578003,0.4405706822872162,-1.202810525894165,1.10829496383667,0.5018434524536133,-0.5642428398132324,38.697524070739746,0.0,1.0,0.38332653045654297,0.20730608701705933,0.505995512008667,-0.615257978439331,0.6562871932983398,33.14921021461487,0.14292410016059875,0.16074669361114502,0.25323283672332764,1.0,1.0,0.1569409370520963,0.6500167132859168,0.05130480820386063,-0.5307158281427717,0.2319258691639799,0.4246642340803978,0.11351159438579372,0.09974113890980696,0.9379662327781577,0.2938393452950844,0.14991139066640535,0.3155527828913374
10.0,0.2758041501045227,0.5453566610813141,0.19900413975208997,0.05552476644515991,0.5198912620544434,0.2073991207445015,0.0873265191912651,12.052854895591736,0.6236106753349304,0.24438190460205078,2.0461511611938477,-2.0286481380462646,0.4741972088813782,0.40010562539100647,-2.3547730445861816,2.4805421829223633,0.8746285438537598,-0.9307537078857422,34.41235542297363,0.0,1.0,1.3780827522277832,0.5338802933692932,0.4056318998336792,-0.9138164520263672,1.0548009872436523,14.728682041168213,0.10409754514694214,0.12021511793136597,0.17602455615997314,1.0,1.0,0.18588524576465423,0.8790048366570411,0.06274314550037785,-0.5308059817122326,0.008145824889859552,0.8907790322224219,0.04475762399253363,0.2553090267517404,0.0813771955495588,0.7184498899933726,0.024381750227821186,0.06548307292193015
