Volume/LOA^3 @ T/Dd = 0.12,Volume/LOA^3 @ T/Dd = 0.25,Volume/LOA^3 @ T/Dd = 0.33,Volume/LOA^3 @ T/Dd = 0.38,Volume/LOA^3 @ T/Dd = 0.5,Volume/LOA^3 @ T/Dd = 0.62,Volume/LOA^3 @ T/Dd = 0.67,Volume/LOA^3 @ T/Dd = 0.75,Volume/LOA^3 @ T/Dd = 0.88,Volume/LOA^3 @ T/Dd = 1.0
1.5671421547469928e-05,6.79289285413388e-05,0.00013863604036461026,0.0002013237688444649,0.0004146119812664203,0.0007162639086364165,0.0008672105028672371,0.0011457428588481948,0.001710762675075478,0.002362142110585201
8.162382978618056e-06,4.783182778219898e-05,0.00010692098171917091,0.0001666349686030261,0.00041278713993290946,0.0008137863426133663,0.0010325077804249484,0.0014221070943049037,0.0021386560836889855,0.002876832703517869
0.000800975901587699,0.003119863039639247,0.005110460709711104,0.006484943253207633,0.010276486192499967,0.014255072766425621,0.0158814952699569,0.0183380302310483,0.021905939127176453,0.02476862650655796
0.00013848535505831238,0.0005201178222027244,0.0008748547850098787,0.0011435099755991989,0.0019435856311823655,0.0028991818215709122,0.0033202215273284495,0.004014548172520809,0.005195648315396125,0.006346829373616513
0.0005636409555347448,0.0020045098135038335,0.003192653941003777,0.004050233300172026,0.006378786267332615,0.008958864544753966,0.010073262068261993,0.011867114307158992,0.014768016170895643,0.01737787146183108
7.093723429765136e-05,0.00027388015113541197,0.0005171179880649838,0.0007182477988857452,0.0013211343943923875,0.0020458050707793485,0.0023810753902340377,0.002954850951139504,0.003977597075407095,0.0050030876359146974
5.646116174428592e-05,0.0001176554943784546,0.00016723643689657222,0.00020728829419971702,0.0003483972944821994,0.0005888828613224875,0.0007336046293106044,0.0010525188544287056,0.002008758709994793,0.0032704194456981872
3.5015224914048455e-05,0.00021618357907982278,0.0004966923548338452,0.0007476216757274287,0.0015950501478754497,0.0027908512878394125,0.003361201203494101,0.0043042715030340494,0.005820211542904788,0.007132405328018031
2.769927087083164e-05,0.00014502996195137727,0.00027184550294201903,0.0003739942254489105,0.0006756585517509205,0.0010417785107324474,0.0012093695535048449,0.0014965378314307713,0.0020247641985158627,0.0026175483443678376
2.9675769854110673e-05,0.00020054436142969274,0.0004504634244019906,0.0006686130922661413,0.0013960797793634882,0.0024094033040851547,0.002896267415921343,0.00374349493466524,0.005273728122669905,0.0068482775248723034
1.8178471827424666e-05,0.000103109344308386,0.00023842639102282802,0.00036222676453029687,0.0007884019145542934,0.0014075814204663475,0.0017249954377081002,0.002296089347937351,0.0033292306280891483,0.004350238102234523
7.015406726824949e-06,5.2095792217158e-05,0.0001224146329664677,0.00019376867770660213,0.0005103534704187998,0.0010868574514092957,0.0014030758103128758,0.001963967948805998,0.0029418032427874123,0.003888059713489779
0.000609898133228464,0.0022456139055423304,0.0034895019560732005,0.004320061859789521,0.006387132814205867,0.008753305771535436,0.009807154280528875,0.011544463776596077,0.014532752261851623,0.01751473441974409
9.233217096430762e-05,0.0002766576883490507,0.0004910715768272616,0.0006726285614180454,0.001264935084152394,0.002089608935517403,0.0024979023505655104,0.0032085273953386074,0.004637532422842686,0.006198404168108589
8.185466286509294e-05,0.00028391971542038747,0.000470193979377616,0.0006120789060440521,0.001032491117019714,0.0015487238870427278,0.0017901194246815182,0.0022005415760969504,0.0028956048350044744,0.0035532064820383313
4.485437675583986e-05,0.0002522156207773163,0.0005329459625633088,0.0007975580639829537,0.001890297038135733,0.003949655062605175,0.005087413931625315,0.0070828967011128145,0.01047284695179994,0.013419063535727652
0.0002896030197789192,0.0011061106765674334,0.0018683041332689728,0.002420520428492192,0.003922077299858079,0.0057122319596224665,0.0065432163168772485,0.00788719906416385,0.01007526166244369,0.01208784808439111
3.387793824778153e-05,0.00011747532683930156,0.0002274148012486944,0.0003366978663034404,0.00071448834837027,0.0011891770443099815,0.001403934311322935,0.0017578080990977784,0.002318317764916903,0.002819024671944414
0.0008691102624825344,0.0029312928517301468,0.004774672761227044,0.006125197406126406,0.009531479629833741,0.013022764828681635,0.014402657697493356,0.016494092590840805,0.019592195213252967,0.022129394263265118
5.405695487064747e-05,0.00029576044846508825,0.0005410543795633081,0.0007218393740741039,0.0012316596291462147,0.0018345570388928166,0.0021001236864236377,0.002543409757260125,0.0033136512554144773,0.0040796941466561655
0.0006846118888578711,0.0027721058399350217,0.004576035221423981,0.005823245243225582,0.0090627400157524,0.012509787361380443,0.014029419968093162,0.01650023728586058,0.02054109200544068,0.024265165557800224
0.0014414289070071187,0.004939609783149293,0.00737552462099987,0.008950856622201797,0.012766780752970818,0.016264729540863155,0.017637989939821904,0.019776869399598877,0.023009846737712118,0.02568691983283783
6.186041758204134e-05,0.00022759966861018484,0.0003849289330624555,0.0005063620683928416,0.0008706605143200992,0.0013135217803001912,0.0015144325309144721,0.0018556019482765956,0.0024657427905486395,0.0030922255146888246
2.6808028212717696e-05,8.088071806119996e-05,0.0001408057678193033,0.00019692085604882913,0.0003987047748667208,0.0007048889961155287,0.0008639550742125264,0.0011615163943524257,0.0017668974829693083,0.002456749868077953
1.9272411897814563e-05,4.13299152968459e-05,6.01779715084789e-05,7.56562517882836e-05,0.00013011263830802104,0.000219061393093676,0.0002699056690581935,0.00037439934967821957,0.0006455887808003793,0.0010431686040570489
9.730646405360882e-05,0.0005566955828493712,0.0010162040780675521,0.001346984395303,0.0022610418072996083,0.0033374022051686383,0.0038673411073019844,0.004783936858038092,0.006455285999165162,0.008204752159430423
0.0010967869986101904,0.003460650761946242,0.005248957451509912,0.006457247563352205,0.009552641201610552,0.012732444497385588,0.014052585878212927,0.01615132403538954,0.019412811611702285,0.022260142385192368
0.0005997867498630556,0.0017534696002499102,0.0025750339650551296,0.0031195476922137853,0.004532579081257398,0.006024568228119502,0.006665974722289505,0.007713418084706811,0.009473035353268579,0.01116795856680727
0.0003548577326029039,0.0014790825511489718,0.002579431258055658,0.0033935902106692855,0.005594228738423289,0.008015389845226109,0.009077160933967455,0.010831239835630127,0.013712153770765045,0.016338535585432048
7.819291784310328e-05,0.00021869600225286212,0.0003556218485723077,0.0004702925315794517,0.000843487350624316,0.0013522856533238587,0.0015993924378347982,0.002033299931348443,0.0028338242240522294,0.0036687774972654938
0.0012214624171281135,0.004198964224935783,0.006915506126785709,0.008957999704362715,0.01452675925726332,0.020522690212763872,0.023051919410872063,0.026756076819796158,0.03182576415688451,0.03551223904214729
2.150806039468031e-05,0.0001394433502595617,0.0003206041647768182,0.000517392045153752,0.0013975891849157525,0.0028613165722750655,0.003622603991037123,0.004920901080655243,0.007193201911163355,0.009261514267797002
0.00011450976833984009,0.0003820983996788267,0.0007743335505910682,0.001149344513169198,0.002462121827831941,0.004174571561059579,0.004965557288348999,0.006271596087936497,0.008458561612975975,0.010539867959950936
0.00034996804879010085,0.0011606045963230643,0.0018796798640801022,0.0023994038636726838,0.003800985722485443,0.0053411181193033725,0.006033724433558809,0.007172922139841603,0.009034320350983482,0.010652417458976647
0.0007299153294378037,0.0030712389802141854,0.005166774194553724,0.006618465455468427,0.010372725449684145,0.014299350645619536,0.015985803810048622,0.01862225734315901,0.02246044518185817,0.02532211567882757
0.0006394133037680225,0.002426673933824459,0.004082551594182412,0.005250667457037835,0.00816748276767118,0.01121735006140262,0.012539568801704119,0.014667754265091723,0.018127356287988325,0.021334125078735135
1.5444399288294634e-05,3.8707344049506055e-05,5.9711724744286873e-05,7.644357692230321e-05,0.00013444202250302806,0.00022903744544932597,0.0002833400725780046,0.0003948623889589864,0.0006786449060196167,0.0010849138594379978
1.5365964618481435e-05,6.486593065371477e-05,0.00012190959479377188,0.0001716057979197136,0.0003516993338428601,0.000651745515738159,0.0008157882435839477,0.0011267112353609914,0.0017657254915522044,0.0025065675732384766
5.6440192242968426e-05,0.0002843782852912962,0.0006216635482527535,0.0009745709947016743,0.0023714890433294894,0.00458865160932493,0.005778855965705515,0.007978470336205412,0.011694091702865854,0.014947150084066956
8.208047712487466e-06,3.2994898712761934e-05,6.770441488874033e-05,0.00010322388764618964,0.0003105491252727717,0.0006570627438234915,0.0008216169410808937,0.0011312309248909284,0.0016876275288475223,0.0022469490511781887
0.0016336277253032013,0.004066286491628175,0.005843213352513748,0.007069460487775908,0.010377830333567834,0.013738140097377973,0.015041982745649302,0.0170123616521915,0.019944049446861324,0.022383222638333814
0.00025555405412804456,0.0008461456478053841,0.001345204282118175,0.0016815297225292831,0.0025495430105131546,0.0035274070220235954,0.003963676494432389,0.0046917414982100255,0.0059551048321988325,0.007208766276362672
6.840367477172493e-05,0.0005934598357874462,0.001468342419824171,0.002250596114656746,0.004593497503997414,0.007319161025799362,0.008511877842052538,0.010466340923921187,0.01377851779876262,0.016995973299535512
5.693733335664212e-05,0.0003498896521388858,0.0008058409052165686,0.001212108635211062,0.002565221134311336,0.004564744173584051,0.005593431291053544,0.007439639647750473,0.010842107569771112,0.014290120442370035
9.263436136183269e-05,0.0006819495184674744,0.001331883647162372,0.001848801276795323,0.003270583792705838,0.004837216990426695,0.005538455660829731,0.006724319591686561,0.008824388629621,0.01094963701355802
0.00024907620514143746,0.000959968573473165,0.0015567775806738272,0.0019705716922019377,0.0030655368547536084,0.004312047701263264,0.004854712108273578,0.005732307099944518,0.0071555423426076245,0.008453107384579932
0.002255720535177991,0.0064032214761173,0.009231972506818039,0.011051346399747787,0.015428553889071201,0.0196667131988118,0.021413659574176173,0.02412572981687939,0.02820167394276224,0.03151481892721903
0.001440494832342698,0.004860200803639212,0.0073310588990709346,0.008990791104256123,0.013330638775080035,0.017709824088133295,0.019516581356775843,0.022380448957597783,0.026952301160867095,0.03107095652727306
0.00017760681325509688,0.0008859004392573033,0.002362595868709866,0.0034501396168126557,0.006410612926910877,0.009750750180811247,0.01121767034868081,0.013646207654882024,0.017797239255976205,0.02187090283548207
7.216819162039261e-05,0.0003231256675596222,0.0006140463224930768,0.0008517380495143423,0.0016079911853496855,0.002620479910507068,0.003102346974647938,0.003948345950417563,0.005468029333970575,0.006917504613989665
0.000487882989047688,0.0017021067465906442,0.002810001821644668,0.0036361812529070907,0.005814460878904866,0.008087863656866697,0.009003112355987254,0.010402927627009518,0.012656323887679866,0.014598576367731425
0.0002583651741787576,0.001084274777054305,0.001850928216857121,0.0023933928478942303,0.0038722650117948,0.0054938781164640986,0.006191992373007617,0.007327268500442551,0.00921145336380658,0.01099808212216384
0.00021652283333881985,0.0006919602862513648,0.0011154561238772053,0.0014290419495613367,0.002314897291550758,0.0033114117518562745,0.0037380843502946045,0.004415054659630174,0.0054747314530451735,0.006302394548595093
0.00016769511029854952,0.0014746328590388442,0.0028025808560258134,0.0037003706494814588,0.005936307221586005,0.008145275494955305,0.00904696064808892,0.010506854237638084,0.012939305541994293,0.015094290781482788
3.1493423594270457e-06,1.4301561661740018e-05,2.9215039720891643e-05,4.303080620535582e-05,9.503650661569017e-05,0.00018302553549310176,0.0002336806615202588,0.00033929606740607145,0.0005937113443141153,0.0009229697286929113
0.0006683129933082779,0.002960725332606478,0.004908914795488745,0.006172727572859679,0.009257650584585672,0.012333008282547372,0.013593787274271251,0.015576685563707497,0.0187145959801328,0.021456262963099146
1.1197723393975794e-05,5.1592800640123444e-05,0.00010546428254224835,0.00015910448802755888,0.0003616521169511084,0.0006734734414017964,0.0008357980881267993,0.001138832647930319,0.0017490546015238554,0.0024440879686556355
2.165819764177948e-05,6.426338131775929e-05,0.00010872751031020421,0.00014718213603173862,0.00028927146549215206,0.0005439922429214563,0.0006900804894779351,0.0009737162389981483,0.001562533266354472,0.0022337707186084054
0.0006547081483240405,0.002708213202238265,0.0046507838979296615,0.006027819652840543,0.009686999527467755,0.013673020680440524,0.015358758270487516,0.018045856221717723,0.022318703230150682,0.026140603486370127
0.0006815166319120619,0.0026075385740890193,0.004399200498195322,0.005691765033256807,0.009152715489121676,0.012926672861896174,0.014553973340754327,0.017222445191730038,0.021782996998595136,0.02603954542729484
0.00012515512098652562,0.00044559394486148776,0.0007100730284600183,0.0008925257898367886,0.0013775925645127854,0.0019336151784063573,0.0021896602444567543,0.0026483573709062073,0.003544863524149756,0.004518662629587266
5.601150267103722e-06,1.795820846052679e-05,3.205820952755732e-05,4.459259121288399e-05,9.016073591162231e-05,0.00016502506409734572,0.0002079842318884112,0.0002956414068721677,0.0005056541973421367,0.0008167382640385916
0.00030467045583334383,0.0012126214503122333,0.002089137173993482,0.0027586476809067046,0.004609717507741127,0.006922395360457584,0.007985709314311818,0.009794085540997317,0.012963241330361157,0.01613094587372365
1.0160067133588112e-05,3.742496067352134e-05,6.287174044354083e-05,8.380458548450655e-05,0.00015655271583841287,0.000274965001254109,0.0003421445961442162,0.0004763278004156299,0.0007805059429523115,0.0011609973755914895
4.8246807163384266e-05,0.00010011043256571072,0.00013485117225337163,0.00015939118993829065,0.00023437024228817324,0.0003449037595755785,0.0004056031967886976,0.0005263532430734324,0.0008254993904315406,0.0012260336475294269
3.840951312075871e-06,1.3282572770468557e-05,2.4986102832117497e-05,3.5731047308668295e-05,7.648568764581638e-05,0.00014698606292579632,0.0001884594381624444,0.00027441720054342355,0.00047903153539073656,0.0007769675775838473
7.708153810161276e-06,2.8658497760016075e-05,5.44525290504964e-05,7.825867925448788e-05,0.00017075449459003664,0.0003439600635244383,0.0004443076098466894,0.000636093104035913,0.0010246977420643934,0.001465743372342154
0.001581897764956044,0.006298246940389577,0.009836474928878628,0.012178688336530505,0.018019116205063485,0.023983065300787934,0.02644756900930932,0.030305798610001367,0.03629313070773925,0.041446023949248734
0.0002736473417168854,0.001039655809543651,0.0015852200230931025,0.001948767527864974,0.002894621554069231,0.004018225898792049,0.004536739936972857,0.0054033144735846275,0.006889971948271467,0.008339065117301954
0.0003417185525721358,0.001465901999808479,0.0023989574934786036,0.003038212684653278,0.004683290333228085,0.006376013408611174,0.007072648135094486,0.008180295298830775,0.009849994278887896,0.011201612307077129
9.467764501453571e-05,0.0005378567832394019,0.0010072317730423508,0.001377923074247316,0.0024352311279521323,0.003674254617706093,0.004245652129570609,0.005232370417462952,0.00695015745114293,0.008626272566419301
7.91069617023382e-05,0.0009061529758689259,0.0018715177482252023,0.002600037449202661,0.00446747493692749,0.006370900051620963,0.007154052339677741,0.00837876555216625,0.010274935956704416,0.011898790758276129
6.250149855359855e-05,0.00017302228451530156,0.00027114894764044124,0.0003516098030529577,0.0007014965403683988,0.0013380503418310545,0.0016521804486686598,0.0021785619173331815,0.003076738337731293,0.003919093159991402
9.989318053210835e-05,0.00034431117124688476,0.0005676156249957398,0.0007449342344849317,0.0012791096030339113,0.0019746402055718037,0.002310701487218095,0.0028981320848642657,0.003975844278822168,0.005082110786197723
0.0005240252777292061,0.0021809707378084497,0.0035195456836345966,0.004386424769674831,0.006496019249198827,0.008614218266954014,0.009494900489512534,0.010915762267147107,0.013185465505869059,0.015176877494626343
0.0004967123950201497,0.0033932542058111356,0.006002390088323696,0.007747443294652533,0.012136525754216835,0.01661011618478458,0.01845508010824265,0.021386791003854193,0.026213129100972923,0.030635111847866332
3.331126244565228e-05,8.898986565623171e-05,0.0001378853432012103,0.00017716826617589644,0.00031279266099373614,0.0005434322443921991,0.0006824697277774697,0.0009575133415851326,0.0015334988095514308,0.002190437680137057
4.4446832289057735e-05,0.00013468603900177546,0.00020780544207921545,0.00025897013889812496,0.00040119115717693565,0.0005762951160056752,0.000661390682600964,0.0008179715730595459,0.00115026197435015,0.0015497568505364867
0.0005831291285192681,0.002392159717900407,0.004005862936439085,0.005139564124635969,0.008136511755682219,0.011423869833836059,0.012847554835107189,0.015153353498758182,0.018852089519786466,0.02213990417876727
0.005366095481786397,0.012604973231901524,0.017353447711384952,0.020304523811820862,0.027187578953541763,0.03368893912173989,0.03625342471383759,0.040166037161551545,0.04601068449383403,0.05083283609851077
0.0002498704301819072,0.0008367287663967911,0.0013636660438837143,0.0017491249971486702,0.0027763888706380424,0.0038528026703007886,0.004316903727888446,0.00504422472950437,0.0061683843547246904,0.00712884429998851
7.435452467742278e-05,0.0002333441572567866,0.0003693380809294714,0.00046748654362498864,0.0007466937360046284,0.0010912876836690127,0.0012552226945376286,0.0015435613702221072,0.0021060857583345364,0.0027079245645237238
0.0009414943011190717,0.003907963442716536,0.006140881245549368,0.007615481435135681,0.0112569490308832,0.014909755886088385,0.016429637434452495,0.018864454787690832,0.02283404508182395,0.026475684232834973
0.00015468689932613105,0.0009167831559704679,0.0017326819430593516,0.0023837304426734545,0.0043904098888817725,0.00672358905364092,0.007726554359745344,0.009346930832386323,0.01195997180474812,0.014276735286320352
0.00017259138300967667,0.000540462045346064,0.0009148246053900612,0.0012272696747695638,0.0023218891929783214,0.004142733433288871,0.005137017459843798,0.006949845635135181,0.010310671003068357,0.01365625282463825
0.0001668554762190268,0.0005740007135046051,0.0010997636218058556,0.0015666442049023512,0.002985669886672928,0.004685113155923871,0.005470541986371831,0.00681449320087964,0.009184985899833492,0.011540854346463172
3.9557340597454694e-05,9.661942749766503e-05,0.0001416289143531794,0.00017568716544189505,0.00028524830556023243,0.0004613889613768545,0.0005671317145295617,0.0007846803869755725,0.0013052227435156882,0.001985137724608884
2.231291129185055e-06,1.0785431708741349e-05,2.2772742662178274e-05,3.412347663745301e-05,7.784325442749109e-05,0.00015338834982988686,0.00019737031022096674,0.000287371238829843,0.0005154215717411359,0.0008503014682451954
5.8419252507612385e-05,0.0004918440670137348,0.0013176840076218465,0.002081019095231798,0.004736346530672423,0.008174170692288419,0.00972215312421304,0.012240654673415601,0.01626837249256269,0.019866207497979464
0.00023337153165980807,0.0018558193870205082,0.0030732751801028626,0.003861680327710154,0.005836010557510768,0.007924391601659714,0.008825643883032816,0.010311014826344285,0.012913476784245993,0.015553722686574106
6.242597944232833e-05,0.00018032078376894935,0.00030182388952865234,0.00040770318993550253,0.0008115406217825489,0.0015803263866924807,0.0020315191107720776,0.0029398244675849323,0.0046452996897981555,0.00633146305588928
0.0002750234224487386,0.0011016053248422036,0.0017820721163203485,0.002250127244554694,0.00347533500351261,0.004831191815680701,0.005467463420519706,0.0065321056818174695,0.008319479871624109,0.00997242324343873
0.0001714669662331734,0.0007693233624141775,0.0013290838321197724,0.0017309982297602617,0.0028421302915820137,0.004124306992768881,0.0046844776256838834,0.005592164865530778,0.007054202876119255,0.008354495506024216
0.0010238585962292017,0.003519082332559312,0.0053665798470571595,0.006597329099301845,0.009744903826290903,0.013105253681805148,0.014545406776231406,0.01691286015778036,0.020960850886102257,0.024788647223853422
3.085106135034666e-05,9.407767966812663e-05,0.00016321614805446974,0.00022703479715153026,0.00046530807358584027,0.0008294326258141275,0.001019072919103486,0.0013687012023726878,0.0020653538344837254,0.0028393996237981484
0.00021315928578315236,0.0010640028322810831,0.0019303469807343458,0.0025647176314862914,0.004252919564784855,0.006209192140763862,0.007095393399082033,0.008594922325769092,0.011257051363708769,0.014016815218889356
9.102056475319539e-05,0.0004385689570521684,0.000774054042704733,0.001011326146748866,0.001656893792730662,0.0024202490464963365,0.002782118501745627,0.0034109161527042975,0.0045684044922177655,0.005806688826852037
0.00047699896492141335,0.0019031122523004119,0.0030161890118820386,0.0037557573225661554,0.005619469561289067,0.007540887838886766,0.008342454429962284,0.009623266303077273,0.01168450168033361,0.013542067903414376
0.00015222076597584666,0.0006833933184017979,0.0012174533442673985,0.0016344723393942747,0.002899964898850539,0.004497732630979682,0.005220309840569428,0.006434691925070206,0.008640434382474485,0.010854103811717983
0.0003806584016723178,0.0014681675254979946,0.002366863027992429,0.002975043011677272,0.004546701309144228,0.006379425939331409,0.007228586320984037,0.008662959417547987,0.011171489080551373,0.013692984702927789
0.0005843156775287748,0.0023391911692452277,0.0036896920246847066,0.004605414189911235,0.007020799516383994,0.009664940138657386,0.010775658096883536,0.01251674293460438,0.015161589510134499,0.017338575768281763
0.0003157950551354694,0.0013910059213569526,0.0024979116056809848,0.003376976081672452,0.006092619827357295,0.009597112894915607,0.011162300020877132,0.013699748249987813,0.017764288556320586,0.021306759614113543
9.630013420514594e-06,2.5906963145089757e-05,4.192290258601763e-05,5.5473055588949224e-05,0.0001031992294157691,0.0001823362716432096,0.0002280971073005892,0.00032401521253878717,0.0005626529205214575,0.0008842612616825278
1.3156292375654275e-05,5.072606476770759e-05,9.769277115468506e-05,0.00014268435842518782,0.00033583154203205756,0.0006517874203195326,0.0008174109443397134,0.0011204729289425964,0.001708492448862699,0.002349474997331958
1.6217850596549004e-05,6.426492601344074e-05,0.0001146254400671871,0.00015485068970076161,0.00028654019404866375,0.00047616402414825626,0.0005751381315096869,0.0007663494821424197,0.0011623379083371586,0.0016397932353954593
8.362286765163825e-05,0.00030532653677253383,0.0005116100180447578,0.0006685356123894026,0.0011282846845355472,0.001650171150982489,0.0018777414591337948,0.0022712330130799673,0.0029965492102748247,0.0037318524749472065
0.0010594748272870515,0.0037895029144847806,0.006324381736757995,0.00817877973647636,0.012964225095524102,0.01775650449181257,0.01966182590321221,0.022522363036709993,0.026669101760835895,0.029959235578871087
0.00023120165520532624,0.0009348767538463072,0.0016103743306109515,0.002126043044759855,0.003591790528607514,0.005284918686216506,0.006033456044117324,0.0072663305311251635,0.009336409317641748,0.011236157316063911
3.570084829923633e-06,1.3598650138366712e-05,2.616698844052501e-05,3.768170112388779e-05,8.092134030010019e-05,0.00015507585158283432,0.00019939862490931355,0.0002964130239852804,0.0005272053234268855,0.0008400890056444727
0.0004608067474738204,0.0020551245638428597,0.003659430734792908,0.0049082475819851425,0.008333229846201445,0.011894255262790664,0.013415069107525721,0.0158742761988117,0.01985422943853945,0.023436187662055772
3.224228692956862e-05,9.788738458026654e-05,0.000161913719022795,0.00021500878165222365,0.0004053479078264278,0.0007313232879187306,0.0009140531380194836,0.0012757163150563643,0.0020242146740651885,0.0028921862917453615
5.7257231303107036e-05,0.00024668862480748196,0.000517173031096506,0.0007567626012578378,0.0015315456190001437,0.002445045021433156,0.0028394228171204827,0.00347997904729263,0.0045574157447331185,0.005568688716830989
2.55227989039922e-05,0.00014533765489826078,0.00033673092500037456,0.0005443308688968017,0.0013476124908339483,0.0025832902065452013,0.0032143877006167595,0.004340210232699589,0.006414588104416916,0.008479842554960293
0.00035257783326935344,0.0013153105592479052,0.0020762447041380544,0.002615287879742794,0.004111559324151752,0.005805637363919552,0.006563149597820486,0.007840850244138955,0.010130327004362515,0.012539832337738848
0.0008881287382072657,0.0031494398207755885,0.005067952480795239,0.00639201502322523,0.00989187454074791,0.013816127221891246,0.015564997655796622,0.018484921991423924,0.023396218436636775,0.028030189342353955
9.34573785159579e-05,0.00035148243346386123,0.0005473381101026923,0.0006784077157006255,0.0010311845542013763,0.001437312670466921,0.001617267833870187,0.001918794437676214,0.0024474220082191874,0.0029830323056028543
7.699277745540063e-06,1.9101913826637193e-05,3.170235160416447e-05,4.319730343119737e-05,8.728043714783528e-05,0.0001649780573248192,0.0002112717890655436,0.0003124549075925024,0.0005874746462295656,0.0010041106890675833
0.00014145814002128497,0.0005690030365492116,0.0009204208231425477,0.0011592616818416018,0.0018207022993484423,0.0026008123181470804,0.0029541107937158338,0.0035552581246831275,0.0045980408956798275,0.005615378419979048
