LCF/LOA @ T/Dd = 0.12,LCF/LOA @ T/Dd = 0.25,LCF/LOA @ T/Dd = 0.33,LCF/LOA @ T/Dd = 0.38,LCF/LOA @ T/Dd = 0.5,LCF/LOA @ T/Dd = 0.62,LCF/LOA @ T/Dd = 0.67,LCF/LOA @ T/Dd = 0.75,LCF/LOA @ T/Dd = 0.88,LCF/LOA @ T/Dd = 1.0
0.24867341050267627,0.3806268452888976,0.4251693538459378,0.44142965557274216,0.4661870660044891,0.4819669228329652,0.47379845588938424,0.4945382746310302,0.5446480754675763,0.5721630543121694
0.4932276780141379,0.48509169901020704,0.47960306039013056,0.4760692353663732,0.4757482822155641,0.4990911369296769,0.49837952646782135,0.5060097912545192,0.49689580576244075,0.4830360941592374
0.27514322902298854,0.3595695360449883,0.3904835844803002,0.40552812872297395,0.45692704953541813,0.4849255595126614,0.49480237817041617,0.5104675698225039,0.5277767758585273,0.5422262670337251
0.37719760762770965,0.3922809055044175,0.3987062459992691,0.4022597024153442,0.4151282309884833,0.4831598329241298,0.49098227941094164,0.4998184971541092,0.5147574038529543,0.5308007642063333
0.24015833070849393,0.388892409919883,0.43377420985402104,0.45112792425883114,0.46920576230099176,0.4840271459647477,0.49103196583404374,0.49625148939690805,0.4927480168069315,0.5465942250800218
0.484546815215299,0.4903266626364517,0.49335404971606234,0.4949537851633795,0.49680816381088067,0.501612993127353,0.5021230246030166,0.5038121623708115,0.5091127352590132,0.5173051179352399
0.4303727470908279,0.45196130588150407,0.46095235684139835,0.46551365466923844,0.5068918630450624,0.5081384449128912,0.5071817596939533,0.5059531456311513,0.5061173199150162,0.5098607606394555
0.5199053403249912,0.5193133691627614,0.5173616763940401,0.5160577063631187,0.514880734962083,0.5309343498672128,0.5321092588472385,0.5297294324757014,0.5229330882855127,0.518748751882529
0.4773119416649717,0.4767483857513479,0.4766533760912245,0.4768060910941151,0.4790740610107608,0.46607050290967367,0.47648740588149047,0.49321006924645594,0.5109109703286819,0.5322913676056513
0.38738931499019125,0.43381519598122964,0.451390544158463,0.4602196210708801,0.4783852898465886,0.48990882839393873,0.4876151753385566,0.4820080518730988,0.4760483246057617,0.4667482394018713
0.21570667770846427,0.36848613625724574,0.4368058225405188,0.4622419105533638,0.49189634364398316,0.5016098712101884,0.48718827779167045,0.4978409632595919,0.5025731161172591,0.5080903511840084
0.22381286151241436,0.3045755902857989,0.3495459601860216,0.36929470694980776,0.3977372573027176,0.4217136793253166,0.42799841142131234,0.4336904679160658,0.44881509462837543,0.38852048715062837
0.4845770168056064,0.505957633324066,0.5072205605691165,0.5071076009443422,0.5111907106777754,0.5397850503682808,0.5450498411828482,0.5473845555775086,0.54673774253329,0.5419051435236393
0.452795770042827,0.4605176191664085,0.46035112508902554,0.45889941283111735,0.4543057277004353,0.4606200802091479,0.47638960559851606,0.4923511243730019,0.5188498117074269,0.5414106599638899
0.5060942331690615,0.4981827681357044,0.49383860752897213,0.4912468508666997,0.5058111532566089,0.5027935272797064,0.5004979524033303,0.4954496548503454,0.4864951040983258,0.4767520702688829
0.4718474343842609,0.470125597442747,0.46830439006291513,0.46703310624223715,0.46115720382759706,0.478381150206047,0.48614393503633024,0.49307710783179665,0.4838503271852829,0.4729239699885971
0.24515909599152982,0.30391266308566306,0.3519012720540739,0.3718440472754894,0.43059087817354547,0.46908709521648084,0.4772740896403974,0.4889999436876648,0.5061768807830027,0.5213534641367089
0.4478711069510277,0.4628964273290144,0.4708066181163099,0.4751917363402317,0.48608862567605826,0.5257605412187245,0.5249275266179184,0.5172285933344899,0.5044048336723684,0.4928787817375834
0.3632847831772723,0.42663588039693057,0.44341681651863113,0.45281573556232263,0.47045994610971303,0.4825572140034048,0.48702622723901073,0.4989701052954543,0.5294289493935949,0.5418868791584108
0.38688569004548923,0.4955281355467869,0.5247976068593335,0.5307455327958778,0.5337655101415175,0.5228802428704052,0.5201900972944207,0.5163278589146592,0.5042842267703879,0.4823749383671845
0.4197555977573512,0.43470837386793093,0.4415413198878045,0.44498385774538507,0.4517687560266744,0.45800230414152576,0.4825141650263247,0.48726673655563707,0.5054371418286199,0.5096423480610235
0.44175658458074263,0.4371371044934052,0.44033108330344845,0.44251023718697924,0.4425206803359488,0.4592171162958185,0.4699391936352361,0.4662893728103851,0.4577338431874084,0.44884656028322045
0.46695779401010445,0.4644009979839406,0.4610778515599995,0.45598669097168293,0.44430048442752035,0.46255957383824703,0.4667278356250554,0.4782343658825499,0.4995177779452332,0.5177518866380247
0.1955794858168125,0.3194064480043425,0.39959243300834535,0.4304442446137654,0.46513219462852345,0.4773470740375262,0.47958905093244947,0.49855474300732583,0.48839187417043534,0.4419570625020725
0.2674226515822542,0.33215416777654044,0.3634650418896065,0.38092865193901115,0.42043618227964313,0.4459669001396728,0.45222439733650327,0.4594497498479594,0.4990045296321206,0.5326644496395907
0.3239254200777625,0.42069817169122803,0.45083172926749054,0.4632727203976469,0.47872268678362306,0.4895750425140249,0.494636387193938,0.4933547234708663,0.4866843790030149,0.47951942912519724
0.278255142046847,0.3939657395763486,0.415381221741577,0.4224651855841923,0.43209599010237315,0.44025526843208074,0.4438458287477194,0.48641434887914164,0.4878610695893902,0.4800592914267887
0.5167045734650817,0.4859687293702333,0.46097480017551745,0.44226289250997064,0.4111720653533055,0.4429752562785361,0.4607595872570712,0.48289243869191834,0.5057283613562679,0.5266886695400095
0.48326634436012916,0.5145583662847574,0.5240055277953382,0.5255578634957974,0.5302080174179735,0.5314806118750972,0.5282656154855461,0.5229857477470039,0.5151445537575031,0.5094225975144333
0.3680111964628119,0.4453452821473823,0.4666201217977206,0.47604170630003784,0.4916224749098138,0.5006630742749925,0.5028347369785623,0.5049103197012219,0.5295910828712554,0.5369788080551094
0.2968775616574821,0.3897942880191732,0.40632178390128537,0.41327339116905276,0.4282356165661233,0.45133559382250715,0.45831798675691376,0.469678057813496,0.49012161471449034,0.5166519865790231
0.48476839257759374,0.5261147998947836,0.5375272904664803,0.5421514178890741,0.545393560469175,0.5412994389449968,0.5376274529711268,0.5322278271985861,0.5242811624626983,0.509216885664251
0.4530012129979977,0.4835829527921695,0.4912505816702943,0.4943929547929378,0.4976269353835063,0.5051374638358443,0.5052806704613508,0.5012897923694264,0.49503066848773986,0.4871388104068462
0.537638968888407,0.5292595307204329,0.5285651920403598,0.5292861440642186,0.5119246859017437,0.5219743926588846,0.5268426267523221,0.5317438773639644,0.545692120007766,0.5680406011250858
0.44468114460001884,0.44512052250893913,0.44533256696903256,0.46269366501463977,0.47802069838375505,0.48536846955451507,0.48923991990606586,0.4965046925512346,0.5112227028762061,0.5281457235316074
0.32420977471364953,0.49817619916777456,0.5182350669810413,0.5007440115146614,0.5155768944303899,0.514676400716298,0.5136011038225295,0.513996811168425,0.5142954853246903,0.5131655756509166
0.36697700454659193,0.46934143028053005,0.48570119890884217,0.49143478384531053,0.49851590576718596,0.4980362067644741,0.49609885262043124,0.5072645355289805,0.5178237358134591,0.5121967138144838
0.45342888554099686,0.4908553786574695,0.5020761071013,0.5062433487393116,0.5103605745563187,0.5112609032400454,0.4876097635869024,0.4896521669918393,0.4964461626813919,0.49131462984689545
0.46074700299794297,0.47925301070285425,0.48349384300184806,0.4953597200448538,0.5264121703596809,0.5340438674441488,0.5358085922561426,0.5382628321346513,0.5413625673384556,0.5437024798929072
0.3885930481214768,0.43430926904236944,0.4514352575638112,0.4612736615683177,0.48104117923434064,0.5011354260866028,0.5116202666633001,0.5439416654801768,0.5943664900470202,0.6448091841244974
0.4008855088225209,0.4781375347090206,0.4820051648323802,0.48340655303758373,0.4933169873537432,0.5004218308395294,0.5025133663739537,0.5335266669931403,0.5367498843393081,0.5314829568473189
0.32292918015427013,0.4329825917605283,0.4489178950148093,0.4548030683482017,0.4610105853939529,0.46418952526202706,0.46536308475769383,0.49164600616735693,0.4947964530528681,0.48469547356146575
0.4533112281777901,0.46483041663204017,0.4650347182432846,0.4644368096588451,0.46484659164214603,0.4758034410477651,0.48128791962558354,0.4912173257563617,0.5150818635572607,0.5274862570691007
0.3445282273702894,0.44912875748837944,0.4866918368262486,0.5004722436266057,0.5105609609723589,0.5170374523551764,0.5190290953555523,0.5251911769147394,0.5204566275419239,0.5119964810325475
0.2074908363674289,0.35865486726479,0.41921728834376537,0.4456972468296597,0.48571655533209857,0.5004981016310198,0.5036529885782632,0.5093551545342776,0.5117199986912655,0.5088378917348604
0.5015855395162354,0.505599470624917,0.5050189532397388,0.5039270742162975,0.5152516862445282,0.5124948567471442,0.5128748648194458,0.5140968205343777,0.5175739229747192,0.5223331850898566
0.43028715310191723,0.4436059568718547,0.44805666082267753,0.44973632450072704,0.45575600316143355,0.46343716892414244,0.46654459540405097,0.48362475325359694,0.49341516122157375,0.4899646381632504
0.47257329835819134,0.4924910437879448,0.4953050973572369,0.49584215456073644,0.49335537319517114,0.485116209125022,0.482461679387921,0.5099721620594462,0.49663889556144725,0.4570086724176132
0.2568701836837259,0.36639362173265194,0.39370439774393334,0.40290805385784845,0.42270463568572847,0.43434413903515007,0.4377691891650655,0.44232671137515817,0.49171741538931923,0.522743332894174
0.4141556536570706,0.43243116135181275,0.44040510434369917,0.44474111359385715,0.48335610495241366,0.5001940045695287,0.5062171077510025,0.5088650899384634,0.5102937795112384,0.5122693318943259
0.21062769752829316,0.31625283668296433,0.3759007568550408,0.4005009737982131,0.43597012567219684,0.45437764078898624,0.4584232415346149,0.48443798013770445,0.49367810499664816,0.4805135128544166
0.1597007969353813,0.23166551347665476,0.28688905686590643,0.317591036921127,0.3664023068984484,0.39688825960742624,0.4050463183135736,0.41597633185987626,0.4733091525315837,0.4677335388250124
0.2086461150352225,0.33246950565494193,0.35886521116251585,0.3683631040585894,0.38394246693969203,0.3972224848173383,0.4030970481163208,0.41353326562616033,0.46405364924586723,0.5037993155187974
0.2458027958547099,0.35691834765494207,0.3923180306150457,0.4069679478905825,0.46138813668883094,0.4881194212092647,0.49850211758548174,0.4991328736840507,0.4999310442511778,0.5007324769018303
0.4871976349629391,0.49768112751454974,0.49981362577098726,0.5001771514802621,0.4990418663153989,0.4957696221560151,0.4911109872343391,0.4840585324271888,0.47715975544162925,0.4747858627468749
0.5053950505426043,0.5023566977561895,0.49940829239298623,0.4977926864917146,0.4939121417192001,0.5236379289369977,0.5331422808314358,0.5423514388930849,0.5587215912165318,0.5778895331398761
0.4794944230410807,0.48281951516335775,0.4806146521724653,0.478905099877843,0.4827360369913822,0.4899519228748577,0.4925916234669135,0.5088675261300335,0.5153020673726043,0.516831907465831
0.465044435124309,0.48471057041193877,0.49119255414891877,0.49429086111910275,0.4965407846375303,0.49612439253787705,0.5012843508497874,0.5066779878404769,0.5237735914174739,0.5433020221388549
0.402628847420236,0.46212972556100074,0.47929963373947143,0.5026337998398106,0.49328247540493886,0.4884696002902249,0.48395108662893105,0.47563360123563864,0.46441283849087683,0.45656383365873987
0.326518087071881,0.3507516945903545,0.38112242533862384,0.40747112207506664,0.49444204323449037,0.5302298400729638,0.5310842799214067,0.5375956703181589,0.540154481947561,0.5448015532215217
0.3947789921599857,0.4296352697334986,0.443663338882197,0.4716955081075082,0.4824254348185826,0.5059210215183694,0.5105965151330345,0.5180636262877718,0.5334274244875247,0.551828968781783
0.5219853879294185,0.5150675061324537,0.5062048030238706,0.5002162504893061,0.48889321286329457,0.4869777240133898,0.4940851743944698,0.503002028646571,0.48790800089694136,0.4697790620128998
0.44318200284440146,0.4387469001200883,0.43492529996300056,0.4326531662139903,0.42913165272028,0.4398078940002995,0.44678484502519655,0.46228158431174915,0.5060712760275831,0.533343220284773
0.22819803333253944,0.34325781691237733,0.4182486816546659,0.454213491983564,0.505949181466474,0.5419185974629472,0.5473161422688692,0.5520810727283756,0.5612899292700539,0.5727870061153599
0.2389384233470934,0.23440632772606257,0.25669524571043334,0.27300443459958035,0.3178670517582901,0.3682716813951798,0.390210009245881,0.4532088955842542,0.5132656637644427,0.5776015897790784
0.4188919924244341,0.4846765254959218,0.5050966324131259,0.5077304681446715,0.511258607011478,0.5142590283448107,0.5172775565881506,0.5193067485408702,0.5175711112039012,0.5164852299868996
0.5004898999151299,0.5096677791100046,0.49821901886207015,0.49143012627796157,0.4775579835982381,0.46488983285257246,0.4598735994240474,0.45284064326626405,0.4470330418949094,0.44486768183872033
0.4711774467898436,0.4883396731971944,0.49102076974965153,0.4900576577374328,0.49353654305950573,0.5206888385955032,0.5261317620924327,0.5281477470075375,0.5364061597723558,0.549998641459193
0.4331671015644938,0.44030291267826566,0.4574208631643673,0.46724744385659484,0.4845827469939448,0.49576797263995775,0.4990397155050067,0.502769570663272,0.52085033052215,0.5087614629112608
0.5214853368031792,0.5176552609472933,0.5135428101302029,0.5110520203076729,0.5166886525545347,0.5252848301818231,0.5284867284024626,0.5349947638671806,0.5451012243738912,0.5494735376648362
0.47638666005318814,0.4876463261508075,0.4886155716522457,0.4888775740632121,0.5105156897808549,0.5156529986546483,0.5180308532444788,0.522394817765833,0.5309068897574546,0.5404872985848559
0.2026536098331332,0.28069842374232085,0.32056991767062726,0.34253441455121975,0.38947779079553807,0.42829033407955847,0.44412552470033917,0.4693207824509387,0.5143412143700172,0.537918605895577
0.3086831576440731,0.430158508359985,0.47433453026573147,0.48825712744205607,0.4980134625278372,0.5023481935871265,0.505170406760908,0.5072955962687075,0.510724881845766,0.5172621231470711
0.22879018720082792,0.3055429187938873,0.36201068484295884,0.39332376227516375,0.44747654971539924,0.5074330855613949,0.513466359208056,0.5189487940052675,0.5231253332351715,0.5236004095965254
0.3176461394491438,0.40265005718091834,0.413374400620451,0.4164781371446641,0.4204922563167751,0.4232459978574602,0.42432568736487547,0.4269799409221117,0.4842187494117409,0.4984453883714862
0.4399145422645067,0.49291382054907784,0.5042922396539882,0.47803160919534016,0.4760519714787209,0.46978107592932056,0.4676738077389474,0.46163713689239766,0.44938815372234775,0.4396788583507802
0.5506590092730911,0.5531020090823009,0.5510600746870316,0.549782699746636,0.5466091534051359,0.5444960515927112,0.5436277856282754,0.5406808587126948,0.5383624340102262,0.5216663034131079
0.22511423810627118,0.32515253630552265,0.37424256301156605,0.39784931364618814,0.4431653426507605,0.4748746395706743,0.4827227636361492,0.5120769830004245,0.5161194424159166,0.5163038843729001
0.3982300325615348,0.41113915526996736,0.41550374994025985,0.4177611118536236,0.42210867000445,0.45597913369901066,0.4670144138157132,0.4834261696207096,0.49537515173102226,0.5030008980570106
0.35586404477158606,0.3811268928660159,0.388565242186657,0.3943799233542963,0.43368685383780275,0.4643849008027117,0.47426299139147676,0.48980426533176713,0.5179584033189655,0.5490104572210243
0.46737738804219714,0.47088218106398916,0.4709923917059878,0.4709030114004034,0.4720267425955595,0.48565584046772053,0.49192226464003197,0.5081510555029282,0.5244493280223803,0.526748390100866
0.22236259398403752,0.3580264787615922,0.416565559116422,0.44351640603098186,0.477185161189522,0.4943099986048097,0.4985426953690547,0.5073170088170417,0.5221762260926772,0.5263765145930535
0.4686097369930697,0.48199277716401295,0.4864298956110503,0.4880670639098289,0.4990128992159728,0.5132285529042073,0.5157499044223389,0.519711180362967,0.521241991173663,0.5152852679998843
0.4566770675513778,0.5017345025965407,0.5144658651224433,0.5200930987435751,0.5290719248307685,0.5360755458607012,0.5397205757746486,0.535627167490958,0.5241739138123747,0.5071389912183952
0.4982218089104311,0.5029318558271584,0.5041384114919311,0.5046932970693673,0.5054634624747211,0.5007573325786905,0.5002556834772967,0.5036810313950253,0.5008966866195524,0.4933773255645336
0.41708141391095177,0.43340084730096107,0.43893164670986196,0.44172681388228224,0.4471127955278954,0.452212542722506,0.4585948683600322,0.48114903113874724,0.513882599368253,0.5343939425583119
0.49300730206342935,0.48103851901895756,0.4738246116003492,0.4750974675580323,0.47852734365861826,0.5163565409770877,0.5242077087183683,0.5297723573007802,0.5378661207490595,0.5425577960687559
0.5582164346067273,0.5368944637956986,0.5196813621592767,0.5094436051094239,0.4875213149419017,0.4965753646945255,0.50309035328045,0.5154617312326378,0.5441791052794527,0.5754356647728351
0.4138890633690447,0.444787839213196,0.4587161555886793,0.4664893525674586,0.4832732590638334,0.5072877007562194,0.5074185591021055,0.506157596454057,0.5039494744041918,0.5042069925683739
0.23460466794896032,0.36588840347540863,0.41308043464513106,0.43842419866485455,0.4648687345461389,0.47108209060461925,0.471318634919621,0.4931853172503303,0.4868972508669825,0.44270863441087877
0.2667486441217777,0.38043495481231177,0.4194223714790805,0.4378491893459029,0.4960137612371975,0.497878713853514,0.4988925911553867,0.5027610307457706,0.5100669155969972,0.5187263316311729
0.29786038515914065,0.3560602534306618,0.39755087200855926,0.4323606070621344,0.4828555929522092,0.5002374747603695,0.5102972183262418,0.5132751699966915,0.4936353424785347,0.4590304807239291
0.40608142290679855,0.4361318028630105,0.4436658301928296,0.4466320173845893,0.4494419112516164,0.4470528394565691,0.44488176905389387,0.47858842015772785,0.4868296943397282,0.4763015187246612
0.4655574977649516,0.4711715358369812,0.47410100928371984,0.4756599697591651,0.4694981796335965,0.462066481195824,0.459764610020184,0.45672154697201367,0.4528134978739467,0.4500512901806176
0.5154384693123958,0.5209730224277257,0.5211097175040468,0.5206064011492424,0.5181654314771262,0.5170884168455387,0.5169845165251281,0.5192659147355378,0.525411394202613,0.5258002779956281
0.25803985154417214,0.37937090971416954,0.40323863698253,0.4117533028675398,0.4244893991593487,0.43695533494591177,0.4515455847287753,0.477591026079853,0.46525975993255003,0.46198018468888274
0.455781755037752,0.4730853808525722,0.4831351650249375,0.491022638427281,0.497068852578112,0.5077632827501011,0.5119820271822798,0.5132924148243221,0.5081542591152359,0.4994367279343579
0.21103482565821544,0.3064960558436528,0.3663635465632412,0.3964819845971329,0.4524873790588292,0.48338403872174257,0.4995689512734021,0.5148529393421098,0.5154346058203021,0.5113663346530354
0.35034961837554324,0.48790573006756344,0.5152109543200397,0.5231169835243104,0.5271159194841006,0.5219446242249522,0.5214624759227948,0.5209465749988105,0.5301700665460152,0.537886684440645
0.30524550212655555,0.3853952409601503,0.41847688269374483,0.4310099061981993,0.4471507470454587,0.4582200292523792,0.4621785038186076,0.49254823707845957,0.5256533419792324,0.5517026300563883
0.5063455699417289,0.5258564443891326,0.532080111995539,0.5647494457377964,0.5716365283115808,0.5666602828633411,0.5624706679734846,0.5538634947865059,0.52981426089998,0.4980022112459264
0.4810909885390603,0.49935207235319223,0.4954875145969394,0.49145259556765664,0.4829322352774909,0.47715357533013786,0.47993312772051483,0.4872138869427946,0.5016975593904431,0.5187278472803709
0.4834303329749174,0.48794850182404403,0.4874844155451455,0.48667992619201705,0.5215882409451222,0.5234891946436202,0.5216868351957784,0.5179948214668147,0.5091973777241368,0.496861588873314
0.3217621492825191,0.45838221668808526,0.4895939581364678,0.49784741264948557,0.5047611603614298,0.5066823071570143,0.5063103296904607,0.5349343586955138,0.535797493305638,0.5314817258833547
0.49857144463786296,0.5104020412987317,0.5088921153216969,0.507768800535174,0.5308929769507202,0.5270078501110969,0.522876312724379,0.5175852620384153,0.5298914156060406,0.5432165970500181
0.47464976620478955,0.4757992498101344,0.47354707589131434,0.47137184126845116,0.4718533170815994,0.4732513949999605,0.4748187024381627,0.47910592466689395,0.48777806342469343,0.4955262197425623
0.23122249611421827,0.3507759660749945,0.3857099315139801,0.39879922553528996,0.44602034828543735,0.4802404766320564,0.48296928972127207,0.4854037434914617,0.4868173970498743,0.4834967930106364
0.44084964284050754,0.46725984514505203,0.47005517222160237,0.46969583481002397,0.4994130709931254,0.5064397985796387,0.5087338609230864,0.5105087251461274,0.5047667900801732,0.4927240105725952
0.3193195202519256,0.3533278585493803,0.36192296290638304,0.36250599581686943,0.3480767832329813,0.379232355046632,0.39168026896288644,0.41568542266824426,0.46168778556697576,0.5063737937094418
0.5069464445937121,0.5443663081819425,0.5508527697019713,0.5540531790455373,0.5399376403769625,0.5471978286017133,0.5546504683167639,0.5601206142845834,0.5543581286037653,0.5412772386645126
0.45550423123443295,0.47432980643603456,0.47957735499767284,0.482687558225008,0.4906903595212092,0.47777738570737843,0.48673101129325935,0.49814998071026484,0.49579597177936474,0.4954569832317448
0.35989597108692856,0.37578703374593186,0.3831725164539264,0.38750652725513396,0.39764618459414025,0.43509346097504037,0.4470434836984956,0.468562128885092,0.5035251843597791,0.5267228807436101
0.5285161602572109,0.5187744129019488,0.5138928105272793,0.511588364081407,0.5099696603794992,0.5126922482198328,0.5139410280222327,0.5168367319021849,0.523508213830401,0.5044723222803824
0.44927956225415444,0.457471185595509,0.4577245669262967,0.4577892139128828,0.46338835434614084,0.49915932125930107,0.5011530732267337,0.5039379343652958,0.49813982419244496,0.49405980539775163
0.45232066424383277,0.46575812174270564,0.46945381155280097,0.4706967641985371,0.4687659773306908,0.5124404861024006,0.5092026636210825,0.5043204206105589,0.5005429239877507,0.4988753941228092
0.18146095678526514,0.31743586075412145,0.36789214307606977,0.3886625372106898,0.42334536777707116,0.445977331268056,0.45198767365929804,0.4769483230967505,0.4917392635825563,0.4870777211268872
0.4379139507491079,0.49055061442732084,0.4961366972853186,0.49918634774703036,0.5056706024383671,0.5085560696203049,0.5080983481237171,0.5062074247325371,0.5023487696218859,0.4978544035820823
