Area_WS/LOA^2 @ T/Dd = 0.12,Area_WS/LOA^2 @ T/Dd = 0.25,Area_WS/LOA^2 @ T/Dd = 0.33,Area_WS/LOA^2 @ T/Dd = 0.38,Area_WS/LOA^2 @ T/Dd = 0.5,Area_WS/LOA^2 @ T/Dd = 0.62,Area_WS/LOA^2 @ T/Dd = 0.67,Area_WS/LOA^2 @ T/Dd = 0.75,Area_WS/LOA^2 @ T/Dd = 0.88,Area_WS/LOA^2 @ T/Dd = 1.0
0.016494630448144226,0.030752000970825814,0.03985741880663507,0.045658822785043254,0.05985669692336965,0.0742461895887651,0.08028997295383433,0.0900165118271588,0.10595680770385205,0.12083421787546644
0.018219627523501945,0.030525693180976216,0.03868347217689702,0.043976380604137895,0.057222626283097676,0.07113195390538901,0.07697560435353794,0.08626243954627741,0.10112578504902489,0.11446872035796765
0.01221291926269754,0.02571736904241837,0.03453496409855798,0.040145881590818486,0.05384064740477515,0.06773201220935643,0.07353831347318408,0.08272627909466122,0.09730195353328286,0.11035265728276177
0.010024021331316251,0.021897519560278057,0.029772850182156665,0.03489445686992823,0.04769606281299911,0.06101209035318902,0.06670637143946671,0.07600710252855043,0.09116525153151929,0.10516331149342291
0.010377287737080356,0.02388926544266128,0.032448569754202586,0.037876875976858765,0.051121720423805375,0.06464185534043823,0.07035094095850222,0.07957476112666631,0.09473282062802818,0.10873138404485991
0.026163794244658263,0.05739191828471969,0.07781667203019774,0.09102631170468836,0.12374087955571338,0.15746423295326742,0.17166032421178865,0.19425177831723708,0.23055031712236057,0.2639104038150809
0.020228507406659,0.04241189871566911,0.0569903082947706,0.06642989276553535,0.09002976324190115,0.11476396077592091,0.12535556323466154,0.14254289776812112,0.17059254372595775,0.19658574033042997
0.018550381865783873,0.03876758740025454,0.05167612395004101,0.05988932445436989,0.07994087662413958,0.10016764275904178,0.10863480154590509,0.12223377290501855,0.1445034720078296,0.16546493119325148
0.010403326413266254,0.021593928173215163,0.02896815379955529,0.03373871974668617,0.04564873777001248,0.057950577515359994,0.06312048924807154,0.07145752504079617,0.0850399087790703,0.09773458532281273
0.012376536377386647,0.02686501776164064,0.036275724398814435,0.04232144609557433,0.05730531554504572,0.07290210307566473,0.0795049998784782,0.08999433010807882,0.10676207292340409,0.1219016535314673
0.04318485474647446,0.08354018165854038,0.11058216129568615,0.1282006609475025,0.17183072744174602,0.21573522478817037,0.23392843320728018,0.26230940893344723,0.3061888597508544,0.34409448539707954
0.01667558568142931,0.03224731167048511,0.04221407524287905,0.04857601683230497,0.06423615422431887,0.08002063317338887,0.08659091363488541,0.09709084440856142,0.11412254940143322,0.12982069383456704
0.03066387676400616,0.06295383503197612,0.08394908183141268,0.0974842868768462,0.13030266519774047,0.16347656003358688,0.17740343968478928,0.19957552587184968,0.2352812709984955,0.26789511391106763
0.02186440973965619,0.03618965306726161,0.04577885676692061,0.05197887847287719,0.06709863685229503,0.08227067474584382,0.0885646228847521,0.09856149115855554,0.11448680407666308,0.12867648138068472
0.027221564934080206,0.044069925880977634,0.054832556234430126,0.06169160595301145,0.07853138960247265,0.09586463903624778,0.10322639620277466,0.11518366321727223,0.13499249040995795,0.15342517457847082
0.022374914098194282,0.045862296629497736,0.06085209975607315,0.07041479569076084,0.09395390691249826,0.11826621496575304,0.12848857043873926,0.14472483010817727,0.17066406856227156,0.1941969376816472
0.009377127336408955,0.02045156535840054,0.02796293357581197,0.032877941171952335,0.044960467611754026,0.05696487800760355,0.06193429915720577,0.06985900546202714,0.08271374555299588,0.09466990952065288
0.013450994126759456,0.027111529139155332,0.03621008607651122,0.04214019829456909,0.05708632377064043,0.07278431812080365,0.07940968225109345,0.09010178404446498,0.10780989347770518,0.12472281106466404
0.011291669348789408,0.02363418759608319,0.031731947095780505,0.036964182725555725,0.050015690234799466,0.06350711063004691,0.06916858049421248,0.07819581940913803,0.09270120942235048,0.10577778300668232
0.014306983121396498,0.031148769772339963,0.0420950599036877,0.04913094575536467,0.06659991087691361,0.08484259931187277,0.09251324362678799,0.10465851205656174,0.12406314358641525,0.14184251662514366
0.03020579283443216,0.061599108367442354,0.08250830681793522,0.09606619874401505,0.12905013572213606,0.16273298319448112,0.17695959385921486,0.20001585044726142,0.23860057960160477,0.2758446914521283
0.0291371862836391,0.04655155249317382,0.057815418353169896,0.06504387129793156,0.08294552380153238,0.10158991000588741,0.10952624277136211,0.1221955053447685,0.14257997086471583,0.16117603586476353
0.012046023551084892,0.024868184703408923,0.033150886691124516,0.03845809444615534,0.05146274678372205,0.06462605866112048,0.07011433015821085,0.07879838024944463,0.0927132436625587,0.10535791067868855
0.028398239626392097,0.06260809642965662,0.08503256340227529,0.09950338981316569,0.1355869248880559,0.1730368437280894,0.18892691141175036,0.21442564105653605,0.2557726806905155,0.2936455956048902
0.017945725967177955,0.04019631722913114,0.055370255325570626,0.06532654352618193,0.09041520027179159,0.11657239686990793,0.1274856100242599,0.1449545907298308,0.17331372550295907,0.19936186427918656
0.019961021754938683,0.03781504886346256,0.04943003740467697,0.05690244708943675,0.07544601065086734,0.09465728699184175,0.10271315040116007,0.11559487015170547,0.13654545945023755,0.15609969730270132
0.03230179264398987,0.0680270288551666,0.09138298017305853,0.10644956606010593,0.1426216299270053,0.17825418175502633,0.19292119118796922,0.21613120549503795,0.25308631637319245,0.2862418236660853
0.009969074149594068,0.02199323497436372,0.029930864618132436,0.03506767589147471,0.04784719367864481,0.06069324939818402,0.06600260143081484,0.07442948689050188,0.08791053702799866,0.10009975853296121
0.027937561804438658,0.061547791146590855,0.08415942797349396,0.0988397996388605,0.13541763811547286,0.1732205074632686,0.18911415829278805,0.214109987473301,0.25435028384941083,0.29113930202141575
0.03361505406265966,0.07180077727397075,0.09633222134212552,0.11192579201015525,0.14985649301458462,0.18740872577083878,0.20279605354785446,0.22713711828865718,0.26610858543868476,0.30145987735898244
0.013073068627434086,0.024154060191419423,0.03156120030570308,0.0363867225883496,0.04847531978213641,0.060734056053294176,0.06584865728246456,0.07404308973329882,0.08733146684154856,0.09945641324198291
0.01584942963770482,0.027607900429312146,0.035145275063489835,0.039958445393033816,0.05180792880658383,0.06405141981572028,0.06925567514317044,0.07764368040417169,0.09138287412224219,0.10409926339322567
0.01463953791904899,0.024928709041997132,0.031653003560710144,0.03598468556484024,0.04674483842515981,0.057910071432216874,0.06265301228007827,0.07037192411567902,0.08315610553000641,0.0953277297094688
0.01808521706236087,0.03586964989126587,0.04742522481133893,0.05484222823218418,0.07315546425372359,0.09196944702509781,0.0999414540639946,0.11266946641286074,0.13337699502040284,0.15264008801368031
0.03296980815942871,0.07002715625536178,0.09507954071748491,0.11145655509988477,0.1527399978933327,0.19543839679001185,0.21300877705134458,0.24086338640183944,0.28531361074596473,0.32524813012120984
0.019686651851024996,0.04151005727678834,0.055566073209408456,0.06455076150250584,0.08643231523643148,0.10801573759115314,0.11691382032719082,0.13107313475986196,0.15392600891175026,0.17492156498099906
0.02632774292706687,0.05629262514905657,0.07603331309291482,0.0887979537830454,0.12039108144437581,0.1521010978357912,0.16514971055828997,0.18584646426891457,0.2191556571297496,0.24968995057225224
0.025517162861922037,0.03991433982290583,0.04930679214925556,0.055352840240161766,0.07017394727763122,0.08481837010085837,0.09083768727060323,0.10035182117514947,0.11546118421156906,0.1289631134804911
0.04156557138982651,0.09196142460452127,0.1258201537438682,0.1479748713208866,0.2034641305100867,0.2605323557365111,0.28361472100295976,0.319705865765379,0.3764991531079173,0.4270508219624298
0.019742317044299143,0.04247399445373631,0.05716310163495466,0.06659201893862174,0.08983020686217336,0.11376276022700851,0.12392214466209057,0.14025957373201414,0.16615614536841572,0.1893718535038713
0.02816960178692722,0.05183878276139928,0.06776022144115539,0.07819737554373513,0.10468385655161397,0.13238323259696774,0.14399320971818605,0.1624308601893601,0.19208105515058577,0.21929909078089463
0.02196099778939203,0.04597245248426151,0.061604978008386845,0.07165675737450448,0.09652594740330049,0.12224176100040389,0.1332373681176276,0.1510702727035834,0.18040249180576728,0.2079575228615048
0.03641105919338136,0.07840032115451824,0.1062757112164534,0.12413237869438977,0.16777597836542754,0.21090523470068606,0.2284849425229324,0.256172653189514,0.30007654732446143,0.3392771111369913
0.03283194240067925,0.06562866909861478,0.0869652648156246,0.10064815231223935,0.1341737901280153,0.1682937898452251,0.1826481940253241,0.20580500426909584,0.24375287451170025,0.27925555343506264
0.013352023854206701,0.0253144557027248,0.03290725387108637,0.037647511487771707,0.04903171152219987,0.06047979188573029,0.06528601103178777,0.0730416501661562,0.08575810423646382,0.09774198446373251
0.010869105113039623,0.022704307814753844,0.03045880998572922,0.035460670911450255,0.04790459441695846,0.060919497369807306,0.06650005981620687,0.0756124455432177,0.09067248685173825,0.1044735835014954
0.027684564108070405,0.05826292977192292,0.07831709422328903,0.09128442308401025,0.12376586322384064,0.1577099502159958,0.17214883933410666,0.19562081311592425,0.2342800945615322,0.27021045327016935
0.011292285698221103,0.02281474386592673,0.030222381250829353,0.03492361158875586,0.04644405965103285,0.058306665612870665,0.06333955635662102,0.07145398937059083,0.08455222752046543,0.09660597818969326
0.18694132966064278,0.21467557472947305,0.23335687105170153,0.24595423334668953,0.2797599728292431,0.31390120736578875,0.32692041414267853,0.34617573609431046,0.3750315544531486,0.3999728219867218
0.025464763048784263,0.04781508722237929,0.06217242231887452,0.0713122675710431,0.09336914094478026,0.11546370211556857,0.12465445554915137,0.13929833970549846,0.16288528068397656,0.18439004831100544
0.028715212492574103,0.06343031574452736,0.08675492993246767,0.10205911323483964,0.14064597504011947,0.18133560702650262,0.1988010492806534,0.22731288043675918,0.2745212895148694,0.31713109054989763
0.023914058183148318,0.047363620600847,0.06262803270873761,0.07249812165440674,0.09709993615453745,0.1232266819610417,0.13460188362129968,0.15337015768637347,0.18517466876510771,0.21551237542841784
0.023969110844703323,0.05010691958045392,0.06673156154177887,0.07733501595219028,0.10328884766268995,0.12979683289674399,0.14099623452531174,0.1590613710998282,0.1884180255067781,0.2153444946547287
0.02521992475506358,0.042613998301375036,0.05396146354258897,0.06125828379279054,0.07933380920396825,0.09799861854577191,0.10570911649807427,0.11784720294936815,0.13701398309524176,0.15409820464070653
0.03316773018067534,0.07514226379696047,0.10280782429165723,0.1205484267632778,0.16369608398467858,0.20534217434615568,0.22202256557355407,0.24787772730968613,0.2874451893469183,0.32061891120885727
0.034715033638654524,0.07734311314300847,0.1054148571865284,0.12337050521069887,0.16707077884132865,0.21175556984757388,0.2305832172418113,0.2609256234858681,0.3107093219945953,0.3570683063572674
0.04519103367367475,0.0799131035081469,0.1031106164520417,0.11796923077113092,0.1537223902476968,0.18967921783410419,0.20470329244916005,0.22870324574165177,0.2673351788122678,0.30264088814131607
0.022822022480639997,0.04273324876445705,0.05571979513086031,0.06408688102741275,0.08489836794018067,0.1066667319346895,0.11599272622076327,0.13109038164299247,0.1553794900268141,0.17756573844896262
0.044782910544751656,0.07166547498267396,0.08880756188427692,0.09975177501575251,0.12650107939799585,0.1537032874632001,0.16504168386825693,0.182951522346073,0.2115566209868119,0.2370764127825021
0.018421304068016682,0.040124934584756765,0.054420928257713885,0.06352065216435973,0.08531716299280562,0.10712498831548517,0.11621981555460542,0.13077451909981444,0.15442390539605133,0.17626540287738218
0.038186279128057415,0.059054824727994684,0.07270493266923882,0.08144682075684172,0.10278962485151702,0.12413105709260021,0.1328719233380008,0.14652015003654062,0.16723110269448427,0.18381920456790524
0.03264352546812153,0.060982826960666675,0.07988841345120272,0.09209353852390677,0.12206430569080792,0.15247434059871406,0.16525512534956466,0.18586778023485556,0.21928819169574215,0.25027928680753336
0.011369023994011511,0.023637834181779907,0.03135180410103386,0.036213742598943464,0.0479552343687828,0.059798673230685086,0.06476453016365696,0.07274660269317457,0.0857221294781682,0.0977329504370435
0.028165350866606854,0.05992899212480335,0.08137564381744321,0.0952091310545623,0.129517376660301,0.16475568387397582,0.17957914221077992,0.2034062586228035,0.2419467123002899,0.27677112716205526
0.010663636239825348,0.022183435530705654,0.02962414744268641,0.034392652878537516,0.046178394017448075,0.05833927354534091,0.0634538910138095,0.07165858440419952,0.08495797603865402,0.09727144188665349
0.016522185802997257,0.03035063932426276,0.03911917043835694,0.04468550985692755,0.05829311724593518,0.07219369098570923,0.07796343858485173,0.08708102701670344,0.1015341079300406,0.11443631708020195
0.03171850824563014,0.06675958639698,0.08968733455588758,0.10432008349381411,0.13963403387967066,0.1750448480711885,0.18979559524325842,0.21328084336046757,0.25100748664180705,0.2852713565739553
0.03634401694644187,0.07414074189360685,0.09895841077725598,0.11497500884260697,0.1546556765298291,0.1955744791867226,0.21292499930790726,0.2408013825613358,0.28573804830969773,0.3273718888653969
0.01591698120429098,0.026869288979791562,0.03417098644598084,0.03891837287294821,0.05082665070796315,0.06339138999290045,0.0687949454681475,0.07758022887001173,0.09199038686643647,0.10558518115066214
0.010211830287380118,0.021001966969921473,0.027966505042603177,0.032425583826993176,0.043364647233718585,0.05451282939714786,0.059226840621155186,0.06686570787891585,0.07955885324423996,0.0914700633352147
0.02362355490783676,0.049905359355059214,0.06711217012679892,0.07823309134992062,0.10585191394688948,0.13431219050448087,0.1461365652207926,0.16504141124567398,0.19582020674135767,0.2242763306918247
0.01109033672993112,0.023875769716578808,0.03179964715973821,0.036747454517166475,0.048629319796004974,0.06056336740294529,0.06556525811745981,0.07361966760584683,0.08671105030467491,0.09880952999807519
0.02534502167919634,0.037159701685732995,0.04461624723588656,0.04933995507197845,0.06086020227346418,0.07253796018690034,0.07741767093715246,0.08523950677502894,0.09799379571594567,0.10989697878944842
0.009385478934871343,0.019729870631150198,0.026477759944781507,0.0308208347587616,0.041588447832334945,0.052754157121289565,0.057512266310356865,0.06524744349640522,0.07812474625493854,0.09018835173372042
0.01026179469572998,0.022066851587670234,0.02993789720189914,0.03505583519260777,0.047883318891646126,0.06093481017087066,0.06633434768330682,0.07491449960071477,0.088668780104317,0.101114302733117
0.04196137711353283,0.09125012882230006,0.12363657206569505,0.14442712209957162,0.19567654247356944,0.2473956859385012,0.2682712257683077,0.3009619475483728,0.3519418712550366,0.3962739403941484
0.02066185969832731,0.03770089064026375,0.04902389903441252,0.056373929559260655,0.07478778000302543,0.0942675005117847,0.10249221185357232,0.11561410687346486,0.1367723773736697,0.15595218091235988
0.02125393925495549,0.04489392516899326,0.06055243046834127,0.07067793095629288,0.09574093420617437,0.12127250488361131,0.13200035298998353,0.1492908028750284,0.1767280423592788,0.20146983693733372
0.01773811981164136,0.03732953894414576,0.05010268134647752,0.05833695000562134,0.07873745355950258,0.09960906134980776,0.10836833042349836,0.12237561797593433,0.14492277832110637,0.16529715111302007
0.018188736719640254,0.04306997615243828,0.060721462726631314,0.07233095802811118,0.10003635035646338,0.12710516452353304,0.13814972442365703,0.15555094968946154,0.1830928159432589,0.2076502332791311
0.019532716003856546,0.03088202474773151,0.038380337981880355,0.04323662395531813,0.05534412896985849,0.06787836306614847,0.0731459738185514,0.08151267014716897,0.09479052661802856,0.1066830765726491
0.013986665629234552,0.026455084158118307,0.034801155930864476,0.04024214006424924,0.053683572378851595,0.06738490708965973,0.07311312239773057,0.08228346324508987,0.09711432558443846,0.11061603073025741
0.026683302652741662,0.058086085104675854,0.0786722488184612,0.0918888636070439,0.1245237784745295,0.158096349386888,0.17200087812029755,0.19400355731136273,0.22949781539798447,0.26248687247805935
0.02713062887481726,0.06205718217157237,0.08579748663293213,0.10106438875900885,0.13867699522752802,0.17718007169987185,0.1932885508719222,0.21904625412411474,0.26049021254293114,0.29846522629615113
0.017107428400556415,0.03147182003361685,0.04076977970265977,0.04668987488990279,0.061041317069971616,0.07516299172292133,0.08093205004270271,0.08999443525297984,0.10419241140700895,0.1166042860264565
0.014736365649216463,0.026388488739389687,0.03402246792952016,0.03888635034641921,0.050785663668462495,0.06290785738090443,0.06799799836108597,0.076162667250841,0.08920620139667339,0.10090885802741344
0.03537444684804558,0.06667489041795353,0.08839338159621767,0.10229804105115602,0.13594246587939643,0.16983001579070633,0.18391862196713712,0.20634739362718657,0.24255797511504298,0.27561269923743764
0.34978619451349735,0.40935535585262206,0.4462013727900696,0.46886196628313515,0.5218831771094246,0.5730020541536425,0.5938026957339976,0.6265309283584891,0.6782091300310897,0.7242086567147155
0.02644487735115751,0.04940270906291227,0.0644085849047745,0.07408008452617264,0.0979551061252044,0.12207024842139422,0.1319713767211445,0.14735263247055946,0.17094761288331053,0.19085309476917373
0.012153487088411881,0.022974058399528086,0.030137988775646968,0.03468481022185005,0.04580175237774285,0.05721292173655963,0.0620582150319584,0.0699273151452263,0.08289040829496969,0.09480832363115488
0.028990970260486738,0.06188531453816517,0.0837014818604801,0.09775493709998212,0.1322177272702152,0.16691474358927322,0.18144515779052667,0.20465949832964292,0.24227725004794964,0.27737610476623387
0.019492706624121364,0.04005663104754922,0.0536521404251345,0.06249663430899939,0.08481005209786799,0.10770148737578636,0.11728043720657583,0.13261735640554131,0.15745921300035706,0.18016804225980174
0.04230832426658168,0.07627703681995725,0.09787713450091977,0.11161525171616966,0.14529150987741224,0.17993608665858285,0.1946284365084863,0.2183747317183735,0.25699155897712217,0.2925753042006302
0.03709525835927697,0.06505207614040008,0.0832297513765181,0.09494377363707025,0.1239102664325884,0.15345878273833605,0.16566822745451823,0.18500397863291757,0.21587571589033108,0.24355683740559123
0.01774994746664052,0.031137643068700992,0.03983321610873589,0.04541954590407509,0.059257476212895226,0.07357237183576863,0.079580557449141,0.08920877587418445,0.10464977994936231,0.11859351120713185
0.009319290497846737,0.020073948081353064,0.027024122060661963,0.03147690551776698,0.04246938559118671,0.05385209891139322,0.05870105877959191,0.06657904908363162,0.07957129848294658,0.09156247012087344
0.033151823557278075,0.0711845615361255,0.09593992055671124,0.11171625715896226,0.14977866504337,0.18769941125728948,0.20331760562879053,0.22785428485494155,0.2664595611502359,0.3006126976451735
0.019592085410434765,0.043394720765192005,0.05914733691654098,0.06927351977862553,0.09437538851641301,0.120492283185683,0.13161340259851734,0.14973088002110616,0.17984587031046245,0.20889943806781625
0.023328210224385817,0.043302318351240154,0.05638880623270591,0.06483092391354679,0.08583365155582764,0.10761824762355744,0.11689622163584841,0.1319862495794462,0.15634843583156416,0.17860312525308555
0.019727999994728417,0.039731526517817854,0.05274321973796328,0.061092540002678046,0.08171518629362864,0.10309517809205739,0.1122327990569576,0.12697687151852663,0.15135601455865255,0.17438107867020597
0.014059531181385462,0.03012427435426251,0.041415710732590566,0.0488360737604018,0.0670962848157389,0.0858043793928637,0.09370292094425903,0.10642668792574594,0.12720530727128299,0.14632402929508806
0.03681459788703109,0.07237948943373008,0.09608866391195325,0.11146508010787501,0.14989595075461573,0.18989924368264177,0.20682549915601034,0.23402397780433526,0.2776824608742062,0.31785042013045023
0.016212449366560938,0.029949430651981298,0.038808239829843716,0.04447425050848252,0.05841946026271008,0.0727656000098994,0.07883413565003805,0.08854284711998175,0.10418157175594107,0.11843834189076627
0.021936401435002154,0.046948652071064044,0.06339223580928685,0.07400357467938053,0.10013447762874483,0.126920247978363,0.13828868072049785,0.15673907724814007,0.1874854968393166,0.21722234729700574
0.020141161791109138,0.039287765517992186,0.05168184367981207,0.05962217497280724,0.07921959660707933,0.0995075740334936,0.10805917274918225,0.12177984310838358,0.14424848254618725,0.16531568547760245
0.023329374486510693,0.04796805435383957,0.06371514564927726,0.07371194883355492,0.09809858877858155,0.12273508290840197,0.13296427791141974,0.14918760597533556,0.1751355917964873,0.1988398091930595
0.018725895144387515,0.03812948221129655,0.05087167483616213,0.059117499766877336,0.07973270428690644,0.10134792319569082,0.11054648065843482,0.12547864446796095,0.15007280639564122,0.1735904651975898
0.020907636387758267,0.04393200536733184,0.05948072516338643,0.06951097911677356,0.09416103861334685,0.11964993251670969,0.13034780372907429,0.1475483418344628,0.17579100999517522,0.20218358530946903
0.027822598049803204,0.06047641970866251,0.0822547984645371,0.09640142409308025,0.13185515036693,0.16857526975668174,0.18347905779273194,0.20631352327323083,0.24071051686601802,0.26880661368512415
0.022631166395448755,0.05096299205250948,0.07058266512201136,0.08360875315935677,0.11708125862443097,0.15239960023075233,0.16697191647474516,0.1900406006781504,0.22682554133588353,0.25970884461958027
0.01110473252919666,0.0221840319432407,0.029316304239699668,0.03385077961586524,0.04479924464340588,0.05589780962571465,0.06058600009080545,0.06818698206740817,0.08069907344084935,0.09256721358456028
0.012578528347552272,0.0251172621856683,0.03320415674090374,0.0383805685169301,0.0509933305414444,0.06366969351526096,0.0689584340176804,0.0773382900340927,0.09067930951445356,0.10262890614759818
0.009785210917342062,0.020874392488418048,0.02814232963701532,0.03273541469591572,0.043804916605949096,0.05504620707209409,0.05980954428628556,0.06748442428920075,0.08020078321894156,0.09239305856240086
0.01705692730604433,0.028812590114886828,0.036321115432334086,0.04110878575962164,0.052873473020046295,0.06496737051732883,0.07009359850410293,0.07840182757753818,0.0918098346548679,0.10412434206550784
0.040495231771950274,0.08443889999098228,0.11351592051092671,0.1319219904316498,0.17568717705435877,0.2186459217484107,0.23614579943055014,0.26352707018979205,0.30637372242914496,0.34414256363698903
0.025713907750565625,0.050313631593972404,0.06608772600069053,0.07617624095673006,0.10101217565693558,0.12655129226900505,0.13729914490211403,0.15452253827586307,0.18234033699112906,0.2081891325090212
0.009927689365426958,0.02112200642808061,0.02838420300836768,0.03304389586358443,0.04449773371698433,0.05624744865746978,0.06116866232760662,0.06906489444094072,0.08197382672561064,0.09400978060160492
0.030868603927084782,0.06807533528674888,0.09293289930583666,0.10906153978985206,0.14866318905821965,0.18778329429798624,0.203902790551629,0.22954359868837074,0.2710358158850092,0.3093834053697031
0.01731208482774451,0.031696742187583726,0.04091167404355918,0.04675979222672913,0.06106261366824231,0.0757502452187202,0.08195286803715277,0.09186408486966702,0.10801262169642303,0.1230189848897141
0.022938781417550236,0.043845795414310634,0.057274812892086524,0.06586930504510258,0.08708477496819877,0.10895599156190278,0.11812671138519297,0.13275960832060268,0.1562399422926702,0.17674672249572765
0.015443126079168224,0.034264148886816795,0.04681608341840482,0.054937663097497806,0.0751355273710077,0.09614318718257962,0.10507503141387238,0.11956898577143157,0.14293333044089848,0.16424038071020686
0.02582307255452344,0.04993706603818219,0.06539446110810718,0.07527755314607783,0.09923520527967784,0.12338869453492382,0.1335412565039552,0.14990972295942812,0.177213645540542,0.20358411664751977
0.05806705022886088,0.09795731753062058,0.12363205338756361,0.14003463323096055,0.1803891342364277,0.22198129735433553,0.23959335493836847,0.2675365558344184,0.3124680223144901,0.35314115068046015
0.01199613496299696,0.024003570474273185,0.03159199834751301,0.03639967435015995,0.04812748277429746,0.060047088414629794,0.06506443958075397,0.0731468705049573,0.08642118397719903,0.09884797558016586
0.009797132880497227,0.01893499407239001,0.02492133847198041,0.0287818308752275,0.038381010000834555,0.048407544265813326,0.05271166554652607,0.059782238452693974,0.07178017549890636,0.08363861986887523
0.01591755640919444,0.027195287356860286,0.03464300256002892,0.039457766906576715,0.05146410876441747,0.06379006793755079,0.06901658228489743,0.07749300017918798,0.09120861538801898,0.10360996995283442
0.041360428033013645,0.08810653800191325,0.11806171846272431,0.13718169485170537,0.18383026816620812,0.23023661326988,0.24921601964785925,0.2789662805679254,0.32555821635806403,0.3666334981097718
0.010643357814726999,0.02194624382864261,0.029384181190176564,0.034191060044918065,0.04613840597747632,0.05814677044575059,0.06310139551621873,0.07096545736713096,0.08357260743415791,0.09504283093746531
0.02021839140369559,0.04230651693062099,0.05696496773962384,0.0664725570215512,0.09003224857702645,0.11350498634946696,0.1232393761266866,0.1387694409656572,0.16401531492211813,0.1875231652847345
0.01949005781887627,0.038179293125885555,0.050992896759314094,0.05945274913682809,0.08085606094755304,0.1031049926978459,0.11251316208636172,0.12764975459919164,0.1523508792858147,0.1752288155238192
0.02236065474957844,0.047204656774030476,0.06384876538233604,0.07467129343294658,0.1012798798369105,0.12856654239328874,0.14007820586651998,0.15864804839830257,0.18971848307879408,0.21976443970753656
0.036391856649263525,0.07243739512481123,0.09581247110958384,0.11085911697318838,0.14816870729839068,0.18677549049568892,0.2026791869833942,0.22775052611145963,0.26772528348751196,0.3038541729955899
0.02285120947338593,0.052040494580070186,0.0717702770913558,0.08461982468868852,0.11681744010474271,0.15111775985573023,0.16582651633818146,0.18965331613056036,0.2290653942647971,0.2664351157399022
0.027950164094443352,0.055902215588403796,0.07366029481351506,0.08493313061635116,0.1124455664230305,0.14032754426335667,0.1520457579376786,0.17093509098135434,0.20133726809024896,0.22908786579889526
0.03289246998103254,0.06753141325560123,0.09032426334908415,0.10502629674486635,0.1415118247069727,0.17881976586806425,0.1941190454143503,0.2180044533657315,0.25542740527887003,0.2886489667272357
0.039740425401120306,0.07860170338061426,0.10438252520281413,0.12117564794258284,0.16320963984826892,0.2069092667415372,0.22530287529058657,0.2550729387306438,0.30415322538611017,0.35013731048535957
