WL/LOA @ T/Dd = 0.12,WL/LOA @ T/Dd = 0.25,WL/LOA @ T/Dd = 0.33,WL/LOA @ T/Dd = 0.38,WL/LOA @ T/Dd = 0.5,WL/LOA @ T/Dd = 0.62,WL/LOA @ T/Dd = 0.67,WL/LOA @ T/Dd = 0.75,WL/LOA @ T/Dd = 0.88,WL/LOA @ T/Dd = 1.0
0.8704761367100631,0.904856126300342,0.9215229572710516,0.9309212678861604,0.9512166716466192,0.9691905246810941,0.9761600102327878,0.9866645071626401,0.9925703913570147,0.982215018271229
0.8282524289861264,0.8949699130666137,0.9273130405473337,0.9455510467443575,0.9700773194629757,0.9814421818976531,0.9796023506913745,0.9774901573241296,0.9762406265797084,0.9774858767467833
0.7559274013078465,0.8257728489088615,0.859632425417795,0.8787255573729678,0.9199565869858073,0.9564712106442836,0.9706299944842428,0.9841093915488835,0.9925225011842702,1.0
0.8845201374055242,0.9205061894234656,0.9379515040752796,0.9477887787876419,0.9595889757228665,0.9618194740575214,0.9629559802872226,0.9650630573117818,0.9708818971035209,0.9924752064762276
0.7887193111209722,0.8700341137625935,0.9094542418425583,0.9316829957737671,0.9796854321278922,0.988786771729177,0.9922372296512924,0.9940228313644818,0.9917461392740812,0.9914805681282355
0.8155491194695792,0.8814448107964937,0.9133898472247679,0.9314034211779738,0.9703032396982472,0.9995429420500445,0.9930845611382633,0.9812564547037977,0.9581122021868002,0.932436650895295
0.8155607297918355,0.8962277900818313,0.9353332919418801,0.9573845313309436,0.9684939660742229,0.9741992720404662,0.9645571754724834,0.9426539137143696,0.8985485604656965,0.8484814729705065
0.8953580949111017,0.9423212123291019,0.9650880872473737,0.9779261637495189,0.9993181548238779,0.9972239554549429,0.9959911472210633,0.9938702065564444,0.9900340033141083,0.9860646787142263
0.8569337261675608,0.9181079031472592,0.9477637639768739,0.9578270673428634,0.9727979783602831,0.985358198301018,0.9802680725311653,0.9702040573792656,0.9527335146660997,0.9353799168964422
0.8138649702587006,0.9188473665734452,0.969423910800985,0.980603841339476,0.9952518397232222,0.9914354700370531,0.9855195933373311,0.9707615417114577,0.932886504440327,0.8826576751141333
0.8277556292833037,0.8753437054843648,0.8984134869601654,0.9114223602162708,0.9395146494486128,0.9643934934136222,0.9740404322105276,0.9886396708442078,0.9939560528070125,0.9655154149923308
0.8769432023973899,0.9200492824272111,0.9409462014504877,0.9527298017108047,0.9781761272821443,0.9959129603501861,0.9932886539258179,0.9833382638753461,0.9604476911093698,0.9319320097276339
0.7588837941741214,0.8752480724809889,0.9316596243688167,0.9560062502010311,0.9669304911251781,0.9564179517532528,0.9531233181722986,0.9491801571529388,0.9462591838606681,0.9473943990240539
0.7152293228246609,0.7914266663718834,0.8283657255152332,0.8491953874966054,0.8941764619500672,0.9191201322289866,0.9274476249257436,0.940448468885311,0.9627852975608981,1.0
0.8028908950733996,0.8780285879248562,0.9144540863726448,0.9349941776601044,0.9755600904399436,0.9898990053041772,0.9853724889720251,0.9737871871554052,0.9435610230298088,0.903132422437402
0.8197739550061078,0.8863780889593796,0.9186664889442531,0.9368736707203954,0.9761915584634083,0.9944839144240714,0.9876792253897022,0.9764936203572601,0.9575344929137305,0.9391738486078227
0.7176524986493739,0.7953476504888037,0.8330124746451274,0.8517552168281549,0.869827377422785,0.8860719939596635,0.8924315374152101,0.9088836874586288,0.9488822396441874,1.0
0.7921055129605191,0.8496289842850933,0.877515228484711,0.8932400641399978,0.9271973892968658,0.9572703684380655,0.9607823335064454,0.9584021770271447,0.9472576773359366,0.9289740233216957
0.8733872741002824,0.9338939711487437,0.9632266254190587,0.9797671129724052,0.9949677456167324,0.9955421459832576,0.9894240110077023,0.9786879251348948,0.9587557270727952,0.9376248425772452
0.7673902512447378,0.8402851318714367,0.8756228793693619,0.8955495187388642,0.9286528083354112,0.9407552536767699,0.9437955523045687,0.9462100508051119,0.9437024151956654,0.9343204266409796
0.7133531923390668,0.8156493327449823,0.8652402994691764,0.8932042290931801,0.9444059781030187,0.9637507453988251,0.9657998329850026,0.9671028582967388,0.9640345480096727,0.955503661130801
0.8147825308760197,0.8829471346495632,0.9159919910524058,0.9346257280812574,0.9748647414422601,0.9947734881699718,0.9946549680014638,0.9943895796910693,0.9937594640796279,0.9929592918591202
0.8999593812343031,0.9503715862081794,0.9748102768832299,0.988591039415061,0.9953076888756845,0.9838607081602762,0.9777076165273939,0.9661698969875026,0.9429775738010708,0.9166862766464433
0.8218115999901456,0.9050502504603216,0.9454030020203108,0.9681576518236481,0.9966702635741969,0.984901968424243,0.9780927159639521,0.9648661143878131,0.9372519180224443,0.9050355512630457
0.763331583775158,0.8419070207804639,0.8799985862207496,0.9014780814498845,0.9428445966594035,0.9656951599091641,0.9630395135934423,0.9591332854805952,0.9536855305270272,0.9496456970861604
0.8867024123911662,0.9294474008979623,0.950169195607575,0.9618540326163872,0.9833445427671406,0.9887092765059261,0.9889420202808866,0.9881375825931791,0.9837411985655871,0.9762883025565279
0.7527480193261096,0.8486900785718758,0.8952012438314462,0.9214285834657783,0.9586247284814122,0.9598439671666087,0.9600798582342728,0.9601847222012513,0.9428999213735423,0.916294358251832
0.8055257808417832,0.8545614798436588,0.8783331831769814,0.8917378878145671,0.9206850036183989,0.9463209248493101,0.9549665470775685,0.964522296682914,0.9626804333795553,0.9554939118147336
0.7535338804713225,0.8219941466033228,0.8551826213534032,0.8738973900991807,0.9143114699005983,0.9385768506517753,0.9488767122618758,0.9668593744346248,0.9684450297100797,0.9739373891949317
0.8054768792338918,0.8623825942076209,0.8899693590645663,0.9055253201279717,0.9321496027367481,0.9507950466224836,0.9501885149322067,0.9511715448312353,0.9578968550012703,0.9697398738220866
0.7209384324052299,0.8210244919207513,0.869543868501166,0.8969035066188,0.9559857448664282,0.9652367262229772,0.9613441870504706,0.9532337420183328,0.9351130151562754,0.9129562412563175
0.8923643473536403,0.9499408732304631,0.9778528017269169,0.9935921148121711,0.9869188328426821,0.9722799549728007,0.9663637626774199,0.9571221770711862,0.9426934458852919,0.9300216999820881
0.8425460438647046,0.9110821797537136,0.9443069686203904,0.9630421392029929,0.9878573626557066,0.9755101092829108,0.9701269070876546,0.9623969647952052,0.9521541592723717,0.945246900001181
0.8533808012795475,0.9270612922910446,0.9627803000473028,0.9829219957422002,0.9888821555880615,0.9699856309680188,0.9606105417231809,0.9437732238577787,0.911589997758137,0.8765828609536731
0.7900559806728487,0.871003742776393,0.9102452633706026,0.9323731929602961,0.9738536864826329,0.9809695353282738,0.9696498450270452,0.9520267081057245,0.9246710754552717,0.9008284748182532
0.8618901212780818,0.9203976829327978,0.9487609244533243,0.9647547238099611,0.9790610574191423,0.9854442544986574,0.9863853619698111,0.9839839028238883,0.9643871386556819,0.9413556129518799
0.7275486725306015,0.8245653277014974,0.8715968841611756,0.8981175790641661,0.9553881907255279,0.970269131106047,0.9673936521811601,0.9542922882526976,0.9381402395668241,0.9288764448434665
0.7681645097786787,0.8213349490680095,0.8471108212474862,0.86164561710861,0.8929610171859312,0.9186706371129005,0.9281420284012073,0.9436464887657777,0.9714561045168935,1.0
0.8697051544898386,0.955482476976818,0.9779613064695442,0.9892961842287302,0.9903973413043449,0.9741144406697251,0.9670164603956584,0.9552761909257473,0.9351915628297046,0.9155456531504601
0.8149941442590624,0.8474374254975905,0.8631651894934882,0.8720339369874239,0.8911857114027528,0.9199749838636284,0.9325471078093773,0.948105014951796,0.9738348008311316,1.0
0.8876536232078485,0.9444314041104083,0.9469971407857167,0.9466451929598015,0.949005745288306,0.9563202946105267,0.9609117920383673,0.9694356992508656,0.9706861478975245,0.9781934828506976
0.7448831185646332,0.8134324130829371,0.8466639436690437,0.8654029745384706,0.9058694185927882,0.94170698804779,0.9556032531406069,0.9767995597345832,0.9801113512290712,0.9708383924480511
0.7801955388489767,0.8515820602153926,0.8861886233423014,0.9057029597670369,0.9467462618427923,0.9596158128888332,0.9646495840875866,0.9723745503127695,0.9854902746178992,1.0
0.8382890355699093,0.896035033346289,0.9172720967434774,0.9267182456150627,0.948636822195958,0.970511327186732,0.9798064335226699,0.9762177282662758,0.9701708876467068,0.9673731392855665
0.8696354330351266,0.9225195468445533,0.9481566305175362,0.9626131672818581,0.9882781292640346,0.9924743543501032,0.985370980500227,0.9653901369339449,0.9316715368068849,0.8991733462150361
0.8940960112754487,0.9458935620887455,0.9710039472693145,0.977974578453594,0.9843167245072866,0.9869618613837424,0.982965036312158,0.9747284002052139,0.9565093620513551,0.9343791460850742
0.7077625355812291,0.7877300023428264,0.8264963520589725,0.8483563457130734,0.8955622814442368,0.9373683047519441,0.9535788560174542,0.978305178601361,0.9865807294240284,0.9649386447021258
0.7023056193572318,0.7492119498677888,0.7719511020317872,0.7847735145660049,0.8267544671281384,0.8698725506299392,0.8877120323720374,0.9161286144005224,0.958108235913597,0.9788488643130171
0.900985582119327,0.9311403509752099,0.9457587341468706,0.9540019176993246,0.9718028176007832,0.987567476908704,0.9936803264116734,0.9964075937866186,0.9879519905691897,0.9752063718117775
0.8324436390367247,0.8967536905121334,0.927929961682532,0.9455100222259348,0.9834736590988239,0.9831098387243131,0.972645080559808,0.952319009721931,0.9098851929518732,0.8603815031218123
0.8092581562624307,0.9172176380450547,0.9578888619869723,0.9778435297375362,0.9913761845528146,0.9576416594615453,0.9382090950736973,0.9005386711623812,0.8220561399682497,0.7306348009118613
0.759739169892986,0.8357044805523893,0.8725306620648585,0.890602628909218,0.9265960088059598,0.9445792181090514,0.9510379454530116,0.9601064414461462,0.9715208945723364,0.9784069250815077
0.865772106545329,0.937823068008006,0.9727517291863188,0.9790219568061698,0.9820391532952222,0.9841048201063012,0.9847525401578858,0.9764277427395347,0.9581799988064927,0.9395346208314288
0.7825705198523818,0.8485312792903752,0.8805076928832616,0.8985389332221461,0.937476854902131,0.9719606904803049,0.9853320252374724,0.9907355325526813,0.9727408766378595,0.952509828855354
0.9062708113617403,0.9350639963434595,0.9490223127825586,0.9568932902190348,0.973890422479936,0.9889432568929293,0.9904792862314894,0.9849837782480335,0.9650927755407622,0.9268296279369753
0.8135179304196594,0.9111478103193523,0.9427295175490519,0.942707510870884,0.9421856218194143,0.941001512028369,0.940312685855489,0.9389714287118123,0.936164155777281,0.9328830136442452
0.8452885312160158,0.927010735998557,0.9587853272077043,0.9719416733623772,0.9828729024831514,0.9650243562079712,0.9491628479118699,0.9131465614862065,0.8118576125547797,0.6893951289482174
0.7963840295928396,0.871264457427882,0.9075648221235767,0.9280342840308695,0.9493826091776671,0.9662687659761839,0.97299342286955,0.9801427372053384,0.9860985977159411,0.9924695534441754
0.9262955861775188,0.9550801115379295,0.9684888354813932,0.972092834993691,0.9803131960054715,0.9882898933977678,0.991610567489273,0.9934205222142299,0.9897725967845643,0.9871588160059057
0.7506470356679948,0.8331014638094725,0.8730734936826086,0.8956133691204023,0.9407766610654406,0.9617400505000434,0.9684899791693447,0.9770169209123679,0.9726785777925189,0.9575139811998579
0.8339104973079211,0.8932258818310386,0.9219810451632501,0.9381958955610783,0.9732114594373111,0.9874227732839737,0.990566514572117,0.9884974089199441,0.9844812305412342,0.9841208539375611
0.8925875163708913,0.9322962440392344,0.9515463580405978,0.9624013643896981,0.9858424646943164,0.9912866216449474,0.9820883299885906,0.9646193279911538,0.9290088944587467,0.8882000269271042
0.9090461348083355,0.9542692606605161,0.9724884355065638,0.9777860738026277,0.9890387533485919,0.9929385608350968,0.9887536826642821,0.9804671066164335,0.9628256467304996,0.9419524597938349
0.8071454869865147,0.8577838041529697,0.8823320789231106,0.8961746301147235,0.9228506692893463,0.9472405039200235,0.9582158420125959,0.9629091616279016,0.9701591388464156,0.9818678202086495
0.7134899130449117,0.8010483025305515,0.8434951664976345,0.8674306680393695,0.9191187672416248,0.9648943806533499,0.9765046096958111,0.9849124160498588,0.9867677498316757,0.9904592891870913
0.7992874025903348,0.855914929386459,0.8833670757457922,0.8988471655886949,0.9193052994017691,0.9371422818213517,0.945522932021369,0.9601974678446517,0.9809308183980269,0.9905322015825867
0.8545374514177455,0.9154214629444836,0.9449367118360328,0.9615801112944092,0.9974313957839632,0.997720920268361,0.996030750749297,0.9924408289874489,0.9842823734796624,0.9741967303243617
0.911554388939192,0.952684505781218,0.9510797084894576,0.9507198958564336,0.9523102620458598,0.9577695628290938,0.9612631536742301,0.9649079991780356,0.959606595510311,0.9598679838748911
0.8790384372934981,0.9142028749551381,0.9312500460475187,0.9408628364187683,0.9616214185031768,0.9652531097185821,0.9656058264408168,0.9650354967531657,0.9599778501056713,0.952789882723564
0.7593649191037836,0.8265541308871478,0.8591264183953964,0.8774937231244035,0.9144310554413508,0.9446524186410649,0.9562413410974624,0.9737456542018549,0.9969406369900712,0.998611616346737
0.7802937293767424,0.8772360029034842,0.9242320236539282,0.9507327648808237,0.9990234259291647,0.9899672972675315,0.9847174392767577,0.9745111607381499,0.9531838805103184,0.9282860860114471
0.8465139138878388,0.9095296257996406,0.9400781443384405,0.957304174383341,0.9935799344956407,0.9795723986615602,0.9652186965309342,0.9402844497268097,0.894599449757909,0.8467508246083764
0.7074246428486993,0.7925990732428636,0.8338899258461984,0.8571735106204393,0.9074537258550637,0.9468702814848278,0.9459040702870111,0.9404864854551537,0.9215198369505899,0.8928439491520969
0.8005954301030774,0.8792631617740903,0.9173995993292229,0.9389044185446764,0.9673668001701591,0.9825543307902628,0.9881269462853528,0.9835114548528872,0.9683734697537865,0.9537307446551926
0.8473268188434233,0.9060099762718027,0.9344583940827377,0.9505002319250604,0.9779211222654898,0.9887133815424448,0.9929319660096662,0.9938166603850845,0.9721502080554784,0.9455787599262052
0.7315124723567334,0.888679435562216,0.9648705510986352,0.96893203551883,0.9622301111678848,0.937605507763781,0.9266797177475492,0.9083841476724379,0.8765162929213872,0.8447508518555891
0.8038591659110919,0.8918024536109158,0.9344359762186096,0.958476744047432,0.993691818614318,0.9985089659826534,0.9952314446334782,0.9855926122096863,0.9583931640751062,0.9206086784938252
0.7548684189319481,0.8529944609662123,0.9005642777450278,0.9194790879105736,0.948873660691177,0.9547133408917375,0.9536655006690451,0.9477298011144899,0.9269040069429403,0.8953941723281054
0.7588058795878136,0.8134791690950663,0.8399835306288314,0.8549291057971912,0.8872035925424099,0.9026435539328922,0.8986965273759602,0.8967266584005866,0.9049322267943636,0.9250413289147279
0.754115811215534,0.813461690703255,0.8422312044180721,0.8584540768257993,0.8975617220787291,0.9184937555973833,0.9241137200140216,0.9299659571367942,0.9312341143586984,0.9233478769562788
0.8760145297823432,0.9547134750305541,0.9798880189469953,0.9918857188028793,0.9904050902038574,0.9664301685010814,0.9530033997376165,0.9273150323323851,0.8745318996667054,0.8136776501377492
0.8156269350555378,0.9111763647824898,0.9353113920153353,0.9478518465294592,0.9707764086982447,0.984329297264648,0.9873539545542126,0.9859547445717052,0.9561131299444016,0.9209018907630032
0.7801795276695124,0.9253042111990892,0.9771609448189892,0.9818347001422033,0.9918526048096721,0.9969201481770051,0.9940970789778749,0.9874280437482253,0.9709415346585617,0.9495151671016382
0.9282355191861592,0.9550361354254537,0.9429706784739823,0.9350375592146584,0.9151275485448339,0.8943235270451384,0.8854550845783242,0.871065156266193,0.83830242608924,0.8050123504629789
0.8356219245375177,0.9100030693239392,0.9460614824710565,0.966394524515016,0.9914607418274735,0.9859428868743096,0.9666396655029341,0.9300978474786123,0.8558686506350226,0.7710320925002069
0.7716451731311271,0.8748870230687225,0.8966777489745557,0.906113187795113,0.9283691003678426,0.9512150749063417,0.9611252646148232,0.9776110744674338,0.9759145103018699,0.9717088310911455
0.784507110239351,0.8569267735954285,0.8920341858486911,0.911830947557483,0.9284082958822211,0.937646679998268,0.9431381839670046,0.9518929043127452,0.9729852234535562,1.0
0.8184235303553413,0.8878743928413542,0.921542746168971,0.9405280592025344,0.9762984167938127,0.9822879751413087,0.9837266859606754,0.9847354279401641,0.9829799959116506,0.9776292259675474
0.8219218789902827,0.8543519281160579,0.8700732700963328,0.878938395076746,0.8980823447111967,0.9091580926837517,0.9148878153395102,0.9208200488987757,0.9219672063714682,0.9136934593560259
0.8517671972790826,0.9159390374739317,0.9470481339413442,0.9633869545880884,0.9927256965546907,0.9881416774341437,0.9809785841225306,0.9660603312622275,0.9327427485147133,0.8920150657043473
0.8017288602278796,0.8699025328984404,0.9029519344785312,0.9215882585673612,0.9618329004806409,0.9805774908557335,0.9832076364753165,0.9787934431239071,0.9554580153380872,0.9266513967855857
0.7962780587342867,0.8542360688695714,0.882333212981713,0.8981770129461767,0.9323913067693459,0.9626919173848647,0.9744411923611682,0.9898718027605661,0.994968241792052,0.9872362191840255
0.8795196004491208,0.9391352680993963,0.9680355635832072,0.962850632458393,0.9467262092942821,0.9291643928759983,0.9172671802982126,0.8906247880091931,0.8416730726752212,0.7902694806479118
0.6761697148499748,0.7438660013444441,0.7766836750703752,0.7951892810135393,0.8351515563236628,0.8666507536591566,0.8783513469771655,0.9007813004875459,0.9461126024606527,1.0
0.7913687842898972,0.8677480498555731,0.9047751472291494,0.925654428367508,0.9661338932329869,0.9893451858478322,0.9969794194780983,0.9939676888307531,0.9818036054602322,0.9656886820132422
0.7690112366034304,0.8223822019304412,0.8482553390057099,0.8628449904928436,0.8943509032257367,0.9221887400957289,0.932773100373935,0.9492769355144691,0.9749639216932733,0.9974313090181436
0.6326967982090083,0.7639744460411695,0.8248513306296046,0.8433767215416553,0.8695291274974022,0.8872889543071999,0.8922119056605684,0.8970579742454762,0.8969773700471873,0.8881606962281472
0.7450486244331118,0.8341013455184288,0.877272037372881,0.901615603605995,0.9541847392746116,0.9805967503112104,0.9899614695830687,0.9926984539307157,0.9903776114773158,0.9902176826585816
0.8407834032773485,0.9004109608312543,0.9278523659963774,0.9424893939870522,0.9708614949251102,0.9907475333712578,0.9940111096657354,0.9884167930505423,0.9739458301155125,0.9546757122025828
0.7422039656438852,0.7970681193201132,0.8236650487970625,0.8386628289017277,0.8634933900076918,0.8869240201879334,0.8963818228225501,0.9112088587809206,0.9473960164467904,1.0
0.8140188417472594,0.8700183182123513,0.8971657319008566,0.9124739422832964,0.9455315694398323,0.972266544894776,0.9743571389278511,0.9776573535735851,0.986181810961601,0.9981179457359847
0.9087749531501522,0.9419363867185364,0.9580123535290115,0.9670774590542764,0.9866532788941598,0.9859129985726014,0.9850005159586563,0.9786491120197234,0.9667018735346282,0.9572033806171459
0.728571823628525,0.7872801397046129,0.8157407051294762,0.8317893850200397,0.8664460232031239,0.8904964584740865,0.9048683262652111,0.9277182867405369,0.9642465660665037,0.9973024431954866
0.7530960548522682,0.8565363983127938,0.9029766575219084,0.9154296259984056,0.9425526796698422,0.9601066985605146,0.965800233224876,0.9746297719023639,0.9882424656913701,1.0
0.7898794303297876,0.8751240993499341,0.9164487730115825,0.9397513921242903,0.9900726469344328,0.9782595692138013,0.9570223054473695,0.9149837472259812,0.8255163826040925,0.7196841916211054
0.7142325077871389,0.828958643467773,0.8845752824367985,0.9159370183092671,0.9836616821280897,0.9843881178254617,0.976273714833864,0.9582602246964738,0.923136799583059,0.8842849526210543
0.8213621277589744,0.8770151442622179,0.9039948631937393,0.9076740198574612,0.9168754338707108,0.9320159593093376,0.9401963765838879,0.9521038910034303,0.9613238677788166,0.9777594261153073
0.859261708237093,0.9189547767560281,0.9478930011004032,0.9642110728779365,0.9716482037927434,0.9741817754096592,0.9685948467954384,0.9527203297632824,0.9199980329993277,0.8821816199571044
0.7787313025212503,0.8551484400878528,0.8823576876827511,0.8827154548372318,0.8900518522555669,0.9071249907737826,0.9141476844304514,0.9219484907701071,0.9453513875395586,0.9787415191371961
0.8573274516192606,0.9012763193622961,0.9225820382313564,0.9345961952366414,0.9605404669731497,0.9835170391793948,0.9924263662647661,0.9949119290942576,0.9739547417429847,0.9520303054910224
0.9139397454487248,0.9733407470146256,0.991859004963122,0.9832376891434818,0.9617245745798103,0.9390510507033838,0.9292612671729833,0.91317857682807,0.8859442336898702,0.8595960803230531
0.8559466121605022,0.8913783907772471,0.9085549587064101,0.9182406818087447,0.9391567023614105,0.9542623795687648,0.9563956782071846,0.9609159697861205,0.9711673547152355,0.983823480488643
0.82595068349017,0.8913556420427959,0.9230629512320168,0.939213922290767,0.9687428664480787,0.9824374661711817,0.9841123432069223,0.9871930082736349,0.993251351257053,1.0
0.8502433978912481,0.935298973135717,0.9718944736687167,0.987326673841469,0.9912716711287584,0.9846457097057127,0.9822619064854038,0.9789091090986334,0.9746716937301564,0.9720908711757653
0.8468470642025967,0.9108015805088417,0.9284901818758575,0.9387567973464999,0.9620503522871294,0.9844926937693501,0.9839816511633416,0.983388304841154,0.9842724503153514,0.9871197200363155
0.8460043540238719,0.8969314772535066,0.9216198986966304,0.9355415000259717,0.9656047809195896,0.9841234722530325,0.9828615395831012,0.9772658084900001,0.9383752764984573,0.8835808740738692
0.7412064728654073,0.8325762779566185,0.8726384822943898,0.890428868386412,0.9214273237130861,0.9369414973898527,0.9390320037914964,0.9367398119220418,0.9202927083643951,0.8918482908762373
0.81611742719398,0.8588776046009408,0.8796068187785551,0.8876588990532663,0.8943001858327199,0.8997401163666069,0.9017378623017193,0.9078616533920512,0.9387024176546787,0.9793464499214982
0.9061218048472354,0.9369821375510323,0.9519425124151644,0.9603785340439973,0.9785958475977026,0.9947292752701546,0.9997579787246254,0.9965098289881069,0.9878342478951059,0.976092680983809
0.8779437744939607,0.9108706699312548,0.9268331088696502,0.9358342246776609,0.9536188671258523,0.9681400273019897,0.9735135152865129,0.9808783413121087,0.9915578146566814,1.0
0.6645905204143057,0.7276209611718235,0.7581771364067863,0.7754075675674502,0.812616255854388,0.8462602067177286,0.8621033261760893,0.8893152129237956,0.9400669509536677,1.0
0.7613648731760685,0.8382301002650758,0.8754931203689873,0.8965054912145922,0.9291242726472653,0.9505802349149526,0.9589455923990439,0.9676034841470482,0.9389427351551453,0.9029553555890522
0.8880991726089327,0.9381702004453505,0.9624434522773386,0.9761309181947915,0.9851938046708415,0.9729971301797281,0.9629254590720541,0.9450231140691852,0.9112391664592231,0.8748972401156317
0.8148296549384879,0.8981178633308744,0.9384946850287518,0.9612629151471234,0.9945116771460413,0.9803531298496633,0.9735989616781232,0.9617464521291834,0.9397407928666569,0.9164110291017984
0.8466040194372895,0.914796475398074,0.947854763642653,0.9664960633993115,0.9683650111540194,0.9635481401533603,0.9633151496935124,0.9651129540032976,0.9737321822512459,0.9879497074961072
0.6659869090292869,0.7528837518975938,0.7950095300551873,0.8187639121536995,0.868301782831286,0.9017565444926439,0.9140539176806275,0.9317205438742414,0.95515473780757,0.9709906161292204
0.7428956511867403,0.7969428738154594,0.8313751286021596,0.850791181635403,0.8765232085196988,0.8961139335117849,0.9038264821572533,0.9196522099440749,0.9562124273514605,1.0
0.8829389812539127,0.9312853633988762,0.9547225821574179,0.9665157180646815,0.9865540727457761,0.9975680659134293,0.9893682126612988,0.974316782341576,0.944787587141702,0.9119577575832201
0.6393992445098481,0.7232443957203236,0.7638905943579446,0.7868106240421516,0.8363056834960819,0.8797366584765471,0.894606692196222,0.9170373441557278,0.9499134733609915,0.97633354841977
0.8677953746377686,0.903172600610595,0.9203227035651999,0.9299935002119593,0.9460958405491156,0.9555491057598768,0.9604353728591913,0.9677537214181877,0.9577336541351251,0.9522536019429981
0.8202332808796825,0.8952939088796089,0.9316815815579018,0.9522002677460566,0.9850613536868433,0.9738802321510018,0.9572040658417684,0.9287954779620844,0.8780988779722078,0.8263210882173873
0.7626639061075673,0.8271727004119318,0.8584450424954699,0.8760792320695521,0.9141596814112057,0.9383159493884543,0.9472319570900398,0.9608742569825377,0.9801959763762735,1.0
0.8246366037441142,0.8756199932837543,0.9003358204071287,0.9142728964402462,0.9386667541370756,0.9552855239779733,0.9621832692312623,0.9712936043381696,0.9852897719711031,1.0
0.8732871466653428,0.9424513595779368,0.9535607060523932,0.9600401336117544,0.9745610781584931,0.9829351862005806,0.9847067357196831,0.9872379788862891,0.9905552543641338,0.9927426353899582
0.7616989720370058,0.8321609096890825,0.8663195387765642,0.8855813349509342,0.9271766436208763,0.9609171711113506,0.9652468717040819,0.9726866883908286,0.986121166820032,1.0
0.8910043598184568,0.8429487271331692,0.8842605519241831,0.9075560106325478,0.9550274757950236,0.9665652765173698,0.9661788609390871,0.9626261494089544,0.949150070834679,0.9282458638674245
