z/LOA @ T/Dd = 0.12,z/LOA @ T/Dd = 0.25,z/LOA @ T/Dd = 0.33,z/LOA @ T/Dd = 0.38,z/LOA @ T/Dd = 0.5,z/LOA @ T/Dd = 0.62,z/LOA @ T/Dd = 0.67,z/LOA @ T/Dd = 0.75,z/LOA @ T/Dd = 0.88,z/LOA @ T/Dd = 1.0
0.01061469220817566,0.022112858767032624,0.029188653572483063,0.033611025325889596,0.04422471753406525,0.05483840974224091,0.05926078149564743,0.06633657630109788,0.07783474285995484,0.0884484350681305
0.015497025725250243,0.03228438692760467,0.04261507074443817,0.049071748129959104,0.06456777385520934,0.08006379958045959,0.08652047696598052,0.09685116078281401,0.11363852198516847,0.1291345477104187
0.00736105894744873,0.01533445614051819,0.02024116210548401,0.02330785333358765,0.03066791228103638,0.038027971228485107,0.04109466245658875,0.04600136842155457,0.05397476561462402,0.06133482456207275
0.026900110480194094,0.05604081350040435,0.07397355382053375,0.08518151652061462,0.11208062700080872,0.1389797374810028,0.15018770018108368,0.16812044050121308,0.19726114352142335,0.22416025400161743
0.011703279253845216,0.024380748445510865,0.03218226794807434,0.03705821763717652,0.04876049689102173,0.060462776144866934,0.06533872583396912,0.0731402453365326,0.08581771452819824,0.09751999378204346
0.013911575552825928,0.028981365735054016,0.0382550827702713,0.0440511559172821,0.057961731470108024,0.07187230702293394,0.07766838016994475,0.08694209720516202,0.10201188738739013,0.11592246294021606
0.013697944399719237,0.028536300832748412,0.0376675970992279,0.043374657265777584,0.05707160166549682,0.07076854606521606,0.07647560623176573,0.08560690249824524,0.1004452589312744,0.11414220333099365
0.02042229389846802,0.04254536228847504,0.05615955822078704,0.06466843067848206,0.08508972457695006,0.1055110184754181,0.11401989093311311,0.12763408686542513,0.14975715525543215,0.17017844915390015
0.01730388259590149,0.03604867207479477,0.047583927138729096,0.05479346155368804,0.07209634414958953,0.08939922674549103,0.09660876116044997,0.10814401622438433,0.1268888057032776,0.14419168829917908
0.006002274748687745,0.012503655726432802,0.0165045055588913,0.01900503670417786,0.025006311452865602,0.03100758620155335,0.03350811734683991,0.03750896717929841,0.044010348157043466,0.050011622905731204
0.00694966602027893,0.014477387542247774,0.019109831555767058,0.022005109064216617,0.028953775084495547,0.03590244110477448,0.03879771861322403,0.04343016262674332,0.05095788414871215,0.057906550168991086
0.01711270475090027,0.035650384897708894,0.047058188064975734,0.05418806504451751,0.07129976979541777,0.08841147454631804,0.09554135152585982,0.10694915469312667,0.1254868348399353,0.14259853959083557
0.006115132090454103,0.012738775188446048,0.01681486324874878,0.019362418286437994,0.025476550376892095,0.0315906824673462,0.034138237505035404,0.038214325565338145,0.044837968663330084,0.05095210075378418
0.012903043505554199,0.026880257303237915,0.03548161964027405,0.040857471100921625,0.05375951460647582,0.06666155811203002,0.0720374095726776,0.08063877190971373,0.09461598570739746,0.10751802921295166
0.011083594557647704,0.02308973866176605,0.030478135033531188,0.0350958827658844,0.0461784773235321,0.057261071881179806,0.06187881961353301,0.06926721598529814,0.0812733600894165,0.09235595464706421
0.02125511336029053,0.044280402833938595,0.05844981174079894,0.06730569230758666,0.08855980566787719,0.10981391902816773,0.11866979959495545,0.1328392085018158,0.15586449797546387,0.1771186113357544
0.014755530115966798,0.03073960440826416,0.040575957818908694,0.04672367870056153,0.06147820881652831,0.07623273893249512,0.08238045981414795,0.09221681322479248,0.10820088751708985,0.12295541763305665
0.013050239560012819,0.027186915750026703,0.035886408790035254,0.04132359194004059,0.0543728315000534,0.06742207106006622,0.07285925421007156,0.0815587472500801,0.09569542344009399,0.10874466300010681
0.009115358826522828,0.01898924755525589,0.025065486772937778,0.028863136283988955,0.03797749511051178,0.04709185393703461,0.05088950344808578,0.05696574266576767,0.06683963139450073,0.07595399022102356
0.020093590971832276,0.041860564524650576,0.05525562517253875,0.06362753807746886,0.08372012904930114,0.10381272002113343,0.11218463292606354,0.1255796935739517,0.14734666712677,0.1674392580986023
0.022880148646240238,0.0476658930130005,0.06291865877716066,0.07245163737976075,0.095330786026001,0.11820993467224124,0.12774291327484133,0.1429956790390015,0.16778142340576174,0.190660572052002
0.01757646226585388,0.03661654638719559,0.04833352123109817,0.05565663050853729,0.07323209277439116,0.09080755504024504,0.09813066431768416,0.10984763916158677,0.12888772328292847,0.14646318554878235
0.011175156590347289,0.023280492896556856,0.030729930623455047,0.03538582920276642,0.04655998579311371,0.057734142383460994,0.06239004096277236,0.06983947868967057,0.08194481499588012,0.09311897158622742
0.013064840075378416,0.027217333490371705,0.035926560207290646,0.04136982690536499,0.0544336669807434,0.06749750705612181,0.07294077375419615,0.08165000047111509,0.09580249388610838,0.10886633396148682
0.011324805256729128,0.023592260951519017,0.031141464456005102,0.0358597166463089,0.04718352190303803,0.058507327159767156,0.06322557935007096,0.07077478285455704,0.08304223854934692,0.09436604380607605
0.010726992365722658,0.02234681742858887,0.02949747900573731,0.03396664249145508,0.04469263485717774,0.0554186272229004,0.059887790708618174,0.0670384522857666,0.07865827734863282,0.08938426971435548
0.015273888823394777,0.031819518382072455,0.042001444264335636,0.04836514794075013,0.0636380367641449,0.07891092558753968,0.08527462926395417,0.09545655514621734,0.11200218470489505,0.12727507352828982
0.006013168093566896,0.012526350194931032,0.016534462257308962,0.01903953229629517,0.025051700389862062,0.031063868483428965,0.03356893852241517,0.0375770505847931,0.044090232686157235,0.050102400779724124
0.017269327160720827,0.03597668158483506,0.04748889969198227,0.05468403600894928,0.0719523631696701,0.08922069033039094,0.09641582664735796,0.10792804475450517,0.1266353991786194,0.14390372633934023
0.006139834877853394,0.012790239328861239,0.016882795914096835,0.019440643779869083,0.025579478657722476,0.03171831353557587,0.03427616140134812,0.038368717986583714,0.045019122437591555,0.051157957315444945
0.006966701266174316,0.014512877637863162,0.019156678481979373,0.022059054009552003,0.029024755275726323,0.03599045654190063,0.03889283206947326,0.04353663291358948,0.05108280928527832,0.05804851055145264
0.016767254111175536,0.034930696064949036,0.04610819880573273,0.05309413801872252,0.06986039212989806,0.0866266462410736,0.0936125854540634,0.1047900881948471,0.12295353014862061,0.13971978425979614
0.0202439277142334,0.042173766071319584,0.05566905121414184,0.06410360442840576,0.08434653214263917,0.10458945985687258,0.11302401307113649,0.12651929821395874,0.14844913657104492,0.16869206428527833
0.006575005766754151,0.013696845347404483,0.018079515858573918,0.020818684928054814,0.027392690694808965,0.03396669646156312,0.03670586553104401,0.04108853604221345,0.048210375622863774,0.05478438138961792
0.006002399203186035,0.012503915006637575,0.016504847808761595,0.019005430810089114,0.02500683001327515,0.031008229216461188,0.033508812217788696,0.03750974501991272,0.04401126082336426,0.05001266002655029
0.013483646628265383,0.028089847142219543,0.0370782782277298,0.042696047656173707,0.05617869428443908,0.06966134091270446,0.07527911034114837,0.08426754142665863,0.0988737419406128,0.11235638856887817
0.006239709612731935,0.01299831169319153,0.01715745143501282,0.019756913773651127,0.02599562338638306,0.032234332999115,0.034833795337753305,0.03899293507957459,0.04575153716003419,0.05199024677276611
0.006043794628982544,0.012590155477046968,0.016618685229701995,0.019136516325111392,0.025179310954093936,0.031222105583076483,0.03373993667848587,0.0377684664311409,0.04431482727920533,0.05035762190818786
0.0060012576550292985,0.012501536781311037,0.01650170855133057,0.019001815907592777,0.025002073562622074,0.031002331217651374,0.03350243857391358,0.03750261034393311,0.04400288947021485,0.05000314712524414
0.006545190331344604,0.013634729856967929,0.017997523411197664,0.02072426938259125,0.027268459713935857,0.03381265004528046,0.036539396016674046,0.04090218957090378,0.0479917290965271,0.054535919427871705
0.023458733317260748,0.04887127774429322,0.06450976662246705,0.0742838221713257,0.09774155548858644,0.12119928880584721,0.13097334435470584,0.14661183323287968,0.17202437765991213,0.19548211097717288
0.010206301209335328,0.021262044186115266,0.028065578325672153,0.032317787162895205,0.04252308837223053,0.05272838958156586,0.05698059841878891,0.0637841325583458,0.07483987553512574,0.08504517674446106
0.012618493315582277,0.026287444407463074,0.034699106617851264,0.03995639549934387,0.05257388881492614,0.06519138213050842,0.07044867101200103,0.07886033322238921,0.09252928431427002,0.10514677762985229
0.010150655743484498,0.02114611613225937,0.027912553294582372,0.03214157652103424,0.04229123226451874,0.05244088800800323,0.056669911234455105,0.06343634839677811,0.07443180878555297,0.08458146452903748
0.013858569380645752,0.02887093620967865,0.03810931579677582,0.043883303038711546,0.05774087241935729,0.07159844180000305,0.07737242904193878,0.08661080862903595,0.10162317545806884,0.1154807448387146
0.006119819161300661,0.012748539919376375,0.016827752693576815,0.01937726067745209,0.02549607983875275,0.03161489900005341,0.03416440698392868,0.03824361975812913,0.04487234051620484,0.05099115967750549
0.007079849001770021,0.014748602087020876,0.019467834754867557,0.02241735517227173,0.02949620417404175,0.03657505317581177,0.03952457359321595,0.044243806261062626,0.05191255934631348,0.058991408348083495
0.017663041827087403,0.03679692047309875,0.04857161502449035,0.0559307991191101,0.0735928409461975,0.0912548827732849,0.09861406686790467,0.11038876141929628,0.12952264006530761,0.14718468189239503
0.018722763296966552,0.039004673535346986,0.051485849066658006,0.059286583773727405,0.07800834707069396,0.09673011036766051,0.10453084507472991,0.11701202060604095,0.13729393084442137,0.15601569414138794
0.00719760155380249,0.01499391990375519,0.01979165427295685,0.022790238253707885,0.02998683980751038,0.037183441361312866,0.0401820253420639,0.04497975971126557,0.05277607806121826,0.05997267961502075
0.006158279892807008,0.012828666443347934,0.016933519705219273,0.01949905299388886,0.025656332886695866,0.03181361277950288,0.03437914606817246,0.0384839993300438,0.04515438588058472,0.051311665773391725
0.016123981711273196,0.033590545231819154,0.04433919970600128,0.05105710875236511,0.06718009046363829,0.0833030721749115,0.09002098122127532,0.10076963569545747,0.11823619921600344,0.1343591809272766
0.025238731619720463,0.05257960754108428,0.06940476195423126,0.07992048346244811,0.10515821508216858,0.13039594670188906,0.1409116682101059,0.1577368226232529,0.1850776985446167,0.21031543016433715
0.011965738770370483,0.024927539104938508,0.032904031618518834,0.037889339439506536,0.049854078209877015,0.06181881698024751,0.0668041248012352,0.07478061731481553,0.08774241764938355,0.09970715641975403
0.006027304407958985,0.012555800849914553,0.01657333712188721,0.019084297291870122,0.025110601699829104,0.031136906107788093,0.033647866277771006,0.03766540254974366,0.044193898991699225,0.0502202033996582
0.01679304980934143,0.03498443710279465,0.046179136975688935,0.053175824396247864,0.06996787420558928,0.08675992401493073,0.09375661143548965,0.10495131130838395,0.12314269860183717,0.1399347484111786
0.01091504883468628,0.022738601738929755,0.030014634295387272,0.03456215464317323,0.04547620347785951,0.05639025231254578,0.060937772660331735,0.06821380521678924,0.08003735812103271,0.090951406955719
0.018391461130981446,0.03831446068954468,0.050574768110198974,0.05823746024810791,0.07662792137908934,0.0950183825100708,0.10268107464797975,0.11494138206863405,0.13486438162719727,0.15325484275817872
0.014414305922393799,0.03002872067165375,0.039637591286582945,0.0456431354209137,0.06005644134330749,0.0744697472657013,0.08047529140003204,0.09008416201496124,0.1056985767642212,0.12011188268661499
0.007329938170318605,0.01526962118816376,0.020155579968376164,0.023209304206008915,0.030538242376327518,0.037867180546646124,0.04092090478427888,0.045806863564491276,0.05374654658233643,0.06107548475265503
0.006001711842422486,0.012502483005046847,0.016502957566661834,0.019003254167671204,0.025003966010093692,0.031004677852516177,0.03350497445352554,0.03750544901514054,0.04400622017776489,0.05000693202018738
0.019203137633209227,0.04000545340251922,0.05280687849132537,0.06080776917182921,0.08000990680503844,0.09921204443824766,0.10721293511875152,0.12001436020755767,0.14081667597686767,0.16001881361007692
0.01426741528213501,0.029722698504447937,0.039233642025871276,0.04517798172676086,0.059444397008895866,0.07371081229103087,0.07965515199192046,0.08916609551334378,0.10462137873565673,0.11888779401779175
0.011000613448028567,0.022916861350059513,0.030249936982078555,0.03483310925209046,0.045832722700119025,0.05683233614814759,0.061415508418159494,0.06874858405017853,0.08066483195220948,0.09166444540023805
0.011331962820892336,0.0236071725435257,0.031161147757453926,0.035882382266159064,0.0472133450870514,0.058544307907943724,0.06326554241664886,0.0708195176305771,0.08309472735321047,0.0944256901741028
0.010341568228607177,0.021543850476264954,0.028437562628669737,0.03274613272392273,0.04308670095252991,0.053427269181137084,0.05773583927639007,0.06462955142879485,0.07583183367645263,0.08617240190505981
0.01955882143676758,0.04074646132659913,0.053785008951110845,0.06193410121643067,0.08149192265319824,0.10104974408996584,0.10919883635528567,0.12223738397979737,0.14342502386962894,0.1629828453063965
0.007247231003646851,0.01509731459093094,0.019928135260028842,0.02294739817821503,0.03019362918186188,0.03743986018550873,0.04045912310369492,0.04528994377279282,0.053140027360076905,0.06038625836372376
0.014722837921981813,0.03067149567079544,0.04048605428544998,0.04662015341960907,0.06134199134159087,0.07606382926357269,0.08219792839773178,0.09201248701238632,0.10796114476119996,0.12268298268318176
0.01041727018058777,0.02170156287622452,0.028645742996616368,0.032985855571861275,0.04340212575244904,0.0538183959330368,0.058158508508281706,0.06510268862867355,0.07638698132431031,0.08680325150489807
0.011842726227645876,0.024671262974262243,0.032565747126026154,0.03749979972087861,0.049341525948524485,0.06118325217617036,0.0661173047710228,0.07401178892278672,0.08684032566940308,0.09868205189704896
0.011621205088500978,0.024209760601043705,0.03195656399337769,0.03679831611358643,0.04841852120208741,0.06003872629058839,0.06488047841079712,0.0726272818031311,0.08521583731567384,0.09683604240417482
0.012859669682388306,0.026789895171642302,0.03536234162656784,0.040720120660896295,0.053578790343284596,0.0664374600256729,0.07179523906000136,0.0803676855149269,0.09429791100418089,0.10715658068656922
0.017347126242523193,0.036138763005256654,0.047702847166938775,0.0549303997679901,0.07227652601051329,0.08962265225303649,0.09685020485408782,0.10841428901576995,0.12720592577850343,0.1445520520210266
0.016527694937591552,0.03443161445331573,0.045449411078376765,0.05233553396903991,0.06886222890663146,0.085388923844223,0.09227504673488615,0.10329284335994719,0.12119676287567138,0.13772345781326295
0.006001994368438722,0.012503071600914004,0.016503734513206487,0.019004148833389287,0.025005143201828006,0.03100613757026673,0.03350655189044953,0.03750721480274201,0.04400829203521729,0.050009286403656004
0.006482181307678224,0.013503461057662966,0.017824248596115116,0.02052474080764771,0.02700592211532593,0.03348710342300416,0.03618759563453675,0.040508383172988896,0.04752966292297364,0.054010844230651854
0.006226059672241211,0.012969874317169191,0.01711991409866333,0.01971368896209717,0.02593874863433838,0.0321638083065796,0.03475758317001343,0.03890762295150757,0.04565143759643555,0.051876497268676755
0.006131811138992311,0.01277352320623398,0.016860730632228853,0.01941523527347565,0.02554604641246796,0.031676857551460276,0.034231362192707074,0.03831856961870194,0.04496028168594361,0.051091092824935916
0.02039765619934082,0.04249403374862671,0.056091804548187255,0.06459041129791258,0.0849870674972534,0.10538372369659424,0.1138823304463196,0.1274801012458801,0.14957647879516603,0.16997313499450684
0.012770949360733034,0.026605061168193816,0.03511836074201584,0.0404391729756546,0.053209122336387624,0.06597907169712067,0.07129988393075942,0.07981318350458144,0.09364729531204222,0.10641724467277527
0.006001533743743898,0.01250211196613312,0.016502467795295718,0.019002690188522343,0.025003223932266238,0.031003757676010137,0.03350398006923676,0.03750433589839936,0.04400491412078858,0.05000544786453247
0.018800636050109863,0.03916690843772889,0.05169999913780212,0.0595331808253479,0.07833281687545776,0.09713245292556763,0.10496563461311341,0.11749872531318666,0.13786499770080568,0.15666463375091555
0.007493028637771607,0.015609392995357515,0.02060407875387192,0.023725757352943425,0.03121778599071503,0.03870981462848664,0.04183149322755814,0.046826178986072546,0.054942543343658445,0.062434571981430056
0.011025390622024536,0.022968480462551115,0.030318074210567474,0.0349115703030777,0.04593596092510223,0.05696035154712677,0.061553847639636984,0.06890344138765334,0.08084653122817993,0.09187092185020447
0.010949235197906495,0.022809823328971864,0.030108646794242862,0.034670411460037236,0.045618646657943726,0.05656688185585022,0.06112864652164459,0.0684274699869156,0.08028805811798097,0.09123629331588745
0.013041791674499512,0.027169315988540648,0.035863177104873654,0.04129684030258178,0.05433763197708129,0.0673784236515808,0.07281208684928893,0.08150594796562194,0.09563347227966307,0.1086742639541626
0.01919726109207153,0.03999321060848236,0.052790718003196714,0.06078916012489318,0.07998542121696471,0.09918168230903625,0.10718012443073273,0.1199776318254471,0.1407735813418579,0.15996984243392945
0.00615514778793335,0.012822141224861148,0.016924906416816713,0.01948913466178894,0.025643282449722294,0.03179743023765565,0.03436165848262787,0.038464423674583435,0.04513141711151124,0.05128556489944458
0.006040927168731691,0.012584181601524354,0.016610799714012147,0.01912743603431702,0.025167363203048708,0.0312072903717804,0.03372392669208527,0.03775054480457306,0.044293799237365726,0.050333726406097415
0.006370614287261963,0.013271029765129092,0.017517439289970398,0.02017144524299622,0.026541059530258183,0.03291067381752015,0.03556467977054596,0.03981108929538727,0.0467115047732544,0.05308111906051636
0.02216708874404908,0.04618035155010224,0.06095774404613495,0.07019361435615541,0.09235970310020448,0.11452579184425357,0.12376166215427402,0.13853905465030675,0.1625523174563599,0.18471840620040897
0.006064228770141602,0.012632726604461672,0.016674879117889407,0.019201224438781743,0.025264453208923343,0.03132768197906494,0.033854027299957276,0.037896179813385014,0.04446467764770508,0.05052790641784668
0.01133455705345154,0.02361257719469071,0.031168281896991733,0.03589059733592988,0.04722415438938142,0.05855771144283295,0.06328002688177109,0.07083573158407211,0.08311375172531128,0.09444730877876283
0.011535533902053833,0.024031278962612153,0.031720968230648044,0.03652702402317047,0.048061557925224305,0.05959609182727813,0.06440214761980056,0.07209183688783646,0.08458758194839477,0.09612211585044861
0.01464404749572754,0.030507348949432373,0.040269380613250735,0.046370650403137204,0.06101369789886474,0.07565674539459227,0.08175801518447876,0.0915200468482971,0.10738334830200195,0.12202639579772949
0.0179231531590271,0.037338819081306464,0.04928692118732453,0.05675448500358582,0.07467663816261291,0.09259879132164002,0.10006635513790132,0.11201445724391938,0.13143012316619876,0.14935227632522585
0.018536217448120118,0.038616036350250245,0.050972847982330316,0.05869585525238037,0.07723107270050047,0.0957662901486206,0.10348929741867066,0.11584610905075074,0.1359259279528809,0.15446114540100098
0.014237238642578125,0.029659830505371094,0.03915065626708984,0.04508242236816406,0.05931866101074218,0.07355489965332031,0.07948666575439452,0.08897749151611327,0.10440008337890624,0.11863632202148437
0.017962965723876952,0.037421761924743654,0.04939640574066162,0.056880558125610346,0.0748425238494873,0.09280448957336425,0.100288641958313,0.11226328577423095,0.13172208197509766,0.14968404769897461
0.02193798803985596,0.045703058416366585,0.060327717109603884,0.0694681287928772,0.09140511683273315,0.11334210487258911,0.12248251655586244,0.13710717524909974,0.16087224562561037,0.1828092336654663
0.0077742156952667245,0.01619519936513901,0.021377343161983493,0.024616183035011292,0.03238939873027802,0.040162614425544745,0.04340145429857255,0.04858359809541703,0.05700458176528931,0.06477779746055604
