x/LOA of fwd end of Box,length/LOA of Box,height/LOA of Box,width/LOA of Box,Volume/LOA^3 of Box
0.1279685405548458,0.658917969225137,0.08885640291858823,0.09254434442980843,0.010836772555483652
0.2111298323177274,0.6348994725531111,0.07456081306479455,0.05215097194209985,0.004937510179412364
0.11426677871892443,0.6429377738739581,0.11313981387222978,0.05983980695106074,0.008705717727403585
0.06801619093673336,0.7278729756198911,0.010689402542925998,0.018699568204416216,0.00029098499945118684
0.13864663631554816,0.7331399227524913,0.0386039170872194,0.05192387162312144,0.002939106388564036
0.11847973572715875,0.5759142907135953,0.045890892932339576,0.034147713307575246,0.0018049949269441012
0.156664917605776,0.6725999950913202,0.04192603838857044,0.048738067957692574,0.0027487737342616206
0.13443500018160634,0.6770458867992704,0.025355246953526984,0.02868088639431225,0.0009847103750506348
0.09029356858792101,0.726065664128371,0.06317733753105334,0.0666119328859989,0.006111098029242664
0.13771130397616377,0.6316894371577171,0.07766918271003037,0.09034412901952371,0.00886507228401628
0.1394828009937323,0.5708580834544766,0.1533136755445728,0.09072075686395317,0.015879824965393977
0.18478720484948302,0.6021521515745478,0.07645460849438021,0.06426814329939291,0.005917464487132861
0.13152373675858683,0.6934191536686779,0.03535527674525356,0.025387457295406014,0.0012447991302376733
0.18956076053090676,0.7069058418342737,0.038528147671720116,0.059354583626404486,0.0032331358924531125
0.10307386444111248,0.6242043450264269,0.11606149803799766,0.1255865039569748,0.018196502679905118
0.22611977887444956,0.5703773546616345,0.10503953825577542,0.06448024820899037,0.007726303696033739
0.19141751675041918,0.5786969672727875,0.1290175373421734,0.09238577608120054,0.013795424267604117
0.20057772256933637,0.6503575100635627,0.06543539236251258,0.06328629360313183,0.005386473504235808
0.17279533037522637,0.5396013667015989,0.043029351569972465,0.036835655243189186,0.0017105518295465498
0.25349371872792126,0.49971976073206137,0.03878221529448375,0.05282797490694406,0.0020476375958931423
0.2719201516586344,0.5506077903597879,0.042434161794023297,0.0657680432379878,0.0030732854234018195
0.08273206708182684,0.8313059943663192,0.009299243035560848,0.01958779583289965,0.00030284755692866244
0.16497868063450577,0.6091941293901144,0.10796567041442126,0.05281193713985004,0.006947099014109319
0.16831117362944267,0.5771734965117907,0.036337728455422845,0.04912833378297761,0.002060754164681914
0.1526886037843251,0.639556441135013,0.14453999046969981,0.09579235050139814,0.017710373671310273
0.2250607748530916,0.6183755042850775,0.01460219668522798,0.03263196489030051,0.0005893098391274765
0.07552139537104569,0.7271376271479888,0.011503490490370222,0.015311933361150307,0.0002561570319213545
0.3574820755124799,0.514500911477049,0.08826439368218139,0.0816755463146887,0.0074181179505303065
0.18505322614737665,0.6219187971529241,0.02495026142463653,0.049966089423785574,0.0015506512740833752
0.20456826617838644,0.646554374388745,0.03950469413130175,0.046731285024986045,0.0023872146834833154
0.1582507378393651,0.5518089406849693,0.11341362759958959,0.07751947829085867,0.009702749330533365
0.21377222720714562,0.5709994594540345,0.1550591037668832,0.10399323748205629,0.018414844713724107
0.22908047195429138,0.561165534228176,0.11699839775910917,0.07784604512645041,0.010222037108978373
0.22300190109104948,0.6113605848113673,0.10432744791041919,0.06828413186525559,0.008710554601880525
0.12311816569498504,0.67423073103727,0.027053676773602264,0.047603718285357366,0.0017366236557184815
0.1561527358630616,0.6121914764560623,0.044846423065917754,0.08269512018505112,0.004540722554297281
0.07937317417553406,0.6068096036186084,0.01650679827098434,0.01832768290012058,0.0003671578746358465
0.11706554535139813,0.7150775520302208,0.028754483190020347,0.032135565446220524,0.0013215227768884803
0.2400249361321388,0.6542327464283128,0.04046050036606107,0.03765355988509893,0.0019934234604863476
0.1469158017989359,0.6249803846765114,0.020510358989889642,0.041987982749819804,0.0010764519643391961
0.08142929155143207,0.7468357530495241,0.013889019165527811,0.011505725548662304,0.0002386935501414929
0.0698333140031697,0.7035987398444578,0.016955839504515822,0.018806893355781475,0.0004487365117435467
0.18400009021306646,0.5312301519758682,0.047319099505276185,0.032315878453433575,0.0016246699583566714
0.136176508212456,0.6177678381675177,0.045854392347331366,0.05198278753817257,0.0029450711909038444
0.1925758721837823,0.6584766137481048,0.12359008672301881,0.07679103802633722,0.012498690852188913
0.24063346671369912,0.5583774164427251,0.11698932259217032,0.07097383600694807,0.009272617505852027
0.1697107976672962,0.6237173737340809,0.10418699897866049,0.07974841921791373,0.010364621551455011
0.1344507089040698,0.7390154416149293,0.03864842042111376,0.06335384789993441,0.003618997266517309
0.306961840029606,0.585889613259564,0.09083746580196628,0.08138032543606857,0.00866224028167426
0.12513703230835974,0.780971628240783,0.01727763231238844,0.026804174108662187,0.0007233557035986112
0.13083575124095176,0.7072234174005454,0.164433234407678,0.07725965381961945,0.0179692100540082
0.11363477533301877,0.7189219725545904,0.022705990251298398,0.03590302698278406,0.0011721501984961434
0.10971073550422845,0.8450841718526799,0.019464246590669882,0.02636101351631317,0.0008672207587051517
0.20563166628140275,0.4910958465228292,0.1257922134771682,0.10228803306012493,0.012637897926943652
0.22183469693037244,0.5977350076606638,0.038720964759699564,0.0828768779262348,0.0038363501534648694
0.2120653305981056,0.5403457499732821,0.11256638619159598,0.07422514922815662,0.009029455017836982
0.2095167351522917,0.7215596558741948,0.022903710560679264,0.043182337486291376,0.0014272966039952056
0.15673454039850093,0.6939418576511462,0.017093327984437447,0.027835219559407022,0.000660350266120981
0.08458070895126371,0.6999611039947027,0.023394403822697928,0.01920378882635769,0.0006289307180901675
0.11026809250674677,0.7213182377312272,0.022974622120601508,0.042066173781388244,0.0013942424366634773
0.02553563849320325,0.6681190952871294,0.014860443846830112,0.011198327349165968,0.000222366223104115
0.09800027076872378,0.789861860103349,0.10401121542626295,0.06051762640357885,0.009943589719138708
0.033684841984111,0.737100675193999,0.017864640582736985,0.018426447150196753,0.0004852803359825011
0.08769036980158712,0.7423248675196454,0.025657382849487227,0.042227346240821986,0.0016085336438035555
0.16656620875420894,0.5546703070284404,0.0410234274582348,0.02653019249905015,0.0012073613155484317
0.19327039115040448,0.5768032990027461,0.03699403676903139,0.03759783462649548,0.0016045464296729193
0.22315756014568375,0.5201658005535911,0.08793841770716362,0.05266777350634612,0.004818317310340528
0.04969639165882389,0.8065224904446119,0.011911247027174958,0.016499057261517337,0.00031700261115961834
0.12396032216495985,0.4702753380373437,0.07982562079059677,0.055343404780263214,0.004155185133335979
0.09844565682823667,0.7499358750046721,0.033451068126332216,0.0478066595027856,0.002398570640569598
0.2152440550631008,0.5935009062828791,0.05798448638590474,0.06792985624448764,0.004675455117281158
0.18295432037000597,0.6027133723243991,0.037117422617926596,0.03337771338001798,0.0014933967974040067
0.17654370496722044,0.5607493044145218,0.07609479843073778,0.0822295904829528,0.007017490567656481
0.15125453387139948,0.65703458407817,0.027366382745227985,0.03574091727167459,0.001285290556290491
0.056234448603086074,0.7970854054740553,0.010702329894230903,0.030380876917768085,0.0005183385291215691
0.0754928422844477,0.6562824090910021,0.12347754527328711,0.08238865107228546,0.013352916670512006
0.07344793915519968,0.8987958680846966,0.01570313959125208,0.01768462786465439,0.0004991987390281759
0.11456833798905217,0.8418206989991949,0.03928100059920088,0.037227328465597606,0.0024620337893243717
0.25656424154162905,0.5450961294413238,0.10386445663325179,0.07940552817456407,0.008991264759128006
0.21506540499607363,0.5461690288573607,0.04583463099741984,0.03267405838915601,0.0016358891995111463
0.1538540139067759,0.5431952685266426,0.06844614969389175,0.06473400666037105,0.004813572141076174
0.15008512186778405,0.6588477349197348,0.03369855475922986,0.041470485881903676,0.0018414734095965615
0.16561996466504997,0.6927161415107281,0.11411600400340974,0.11409184245416207,0.01803791983058476
0.17419896090838555,0.6254564749639637,0.08662426801336558,0.04586809205410729,0.004970239788923146
