VCB/LOA @ T/Dd = 0.12,VCB/LOA @ T/Dd = 0.25,VCB/LOA @ T/Dd = 0.33,VCB/LOA @ T/Dd = 0.38,VCB/LOA @ T/Dd = 0.5,VCB/LOA @ T/Dd = 0.62,VCB/LOA @ T/Dd = 0.67,VCB/LOA @ T/Dd = 0.75,VCB/LOA @ T/Dd = 0.88,VCB/LOA @ T/Dd = 1.0
0.4573737527616662,0.4887597613890633,0.5002627961808517,0.5052616654351786,0.5126864832743716,0.518090963067351,0.5193881864076979,0.5203520418991567,0.5200413874827035,0.5186677380851701
0.31254847989277157,0.4104296986602673,0.43858959279069093,0.45010411067805833,0.4677763998833613,0.4785479093729781,0.48180761766335667,0.48595366117357724,0.4922934054511754,0.5000358481922894
0.21401933539334003,0.3408885904335879,0.37410385558867476,0.3861582585542533,0.4020022068174294,0.41928854566030943,0.42583594001500147,0.4353305645413529,0.44917998542054904,0.46223425823310976
0.4336695572610173,0.5022929367681727,0.5170760091386402,0.5235048186309079,0.5326078946572206,0.5362644484993633,0.5366781860448444,0.5363292934963627,0.5344700106970761,0.5310248349129554
0.4201203363884295,0.45931256044851104,0.4702404392155685,0.47500506962408107,0.48269477217885026,0.49016261213151113,0.49185745226834704,0.4936042239714783,0.49451452382892136,0.49405674356557416
0.5407457496533576,0.5355390579333664,0.5334572823190628,0.5326985232188166,0.530259687900168,0.5272151430239995,0.5270061224858362,0.527258540976627,0.5287689381679185,0.5316147760271157
0.44261164735835845,0.44428773591813864,0.44459968772579356,0.4461630589000813,0.4551411420294598,0.46165531822047284,0.46402581596967246,0.4677020928306546,0.4737795265397116,0.4798237275440188
0.2247731746637987,0.4085830761793969,0.4723860165780846,0.4823850795678177,0.49494196511110344,0.5019188220028281,0.5035216648740781,0.5053175085277894,0.5074049777355265,0.5086091234985768
0.3032116295119531,0.41039499949355635,0.442910867268792,0.45573082128834386,0.4745632986421443,0.4839474634499795,0.4859942747860059,0.48917690988380363,0.4966968107484659,0.5005713787525992
0.4103867237525769,0.4580076999809875,0.4734170143743481,0.48047112200120595,0.4910386050026817,0.49666223689798317,0.4970178328376666,0.49575154077682493,0.49534346372023663,0.4953844183825639
0.4430854000786583,0.4671111509859126,0.47292399712242333,0.47656919157395067,0.49132183507735167,0.502995807565309,0.5065979221723517,0.511319648316509,0.5171646150992283,0.5212903511364649
0.3668301974177771,0.40134993070233155,0.4173339962260408,0.4259229009920123,0.4435589696111613,0.45775905124327776,0.4632941910908334,0.4723236590714361,0.49045710798286174,0.5071438621784494
0.3042769136752226,0.4477279558868963,0.4631768127457369,0.4679278376833477,0.475599370353126,0.4814303929386866,0.48343122107776904,0.48779875572788417,0.497022874630638,0.5023625609495525
0.21190344530816502,0.36064295233857024,0.40259696648951726,0.4185514703810931,0.44052936813757854,0.45123878726049405,0.45417798085956285,0.4614639000096302,0.47558278349837196,0.48104816391078253
0.4417526772435417,0.456710830581479,0.4600359475726917,0.46100003004859735,0.4619579056002646,0.46397786882482006,0.4653243168641623,0.4679712442392936,0.47393587927565706,0.4799476576370177
0.29073641177486725,0.3855677674345062,0.42905423402771675,0.4512203257341013,0.48277631979072355,0.49695593382661807,0.501070441684681,0.5067143248512321,0.5124615304353479,0.5135715808453648
0.14986635634657153,0.24664382720272657,0.30654323668688427,0.3397515286851809,0.40365492105132345,0.4470349797424905,0.45866183831419394,0.4727397659821963,0.48728388026539377,0.49419304273338477
0.4962119981073914,0.5023030250594134,0.5037640435918925,0.5038905543219403,0.505866964960149,0.5081207779501044,0.5086192189814152,0.5093341766062701,0.5105502093359591,0.5119047019831028
0.41846032554140056,0.433200246953095,0.43850322599744934,0.44087124767572716,0.44519298415638786,0.4494149570789149,0.451157833742388,0.45457245284661346,0.46246802187166114,0.4672908694968389
0.4626430725478743,0.4796016151866234,0.48502040327070395,0.48719285386345224,0.48995085032606245,0.4898605691336845,0.48911269643847727,0.4900960672321516,0.49434988857290296,0.4911292736525182
0.20347993161336103,0.2884537380879245,0.3299347679396936,0.3493077851915539,0.3819030630744983,0.40350624939217494,0.41025016401067216,0.41914820223769966,0.43535628099480855,0.4614348492137178
0.4016882837914702,0.4192686151950296,0.4265953857461632,0.4304930009713884,0.43871708197964115,0.45658801008161715,0.4628084117042893,0.471155170428647,0.4805373531805236,0.4865663218688461
0.19811437471640087,0.24284831123056888,0.28627310793291383,0.31201008993132817,0.3630223878096408,0.3991328485498713,0.41041919707175356,0.4268114439280046,0.45164000695650275,0.4636549623390156
0.1464860610581692,0.17024859278929777,0.19337832124623927,0.210250402764381,0.2538520613155889,0.2956483094077662,0.31144684439213843,0.334258478795279,0.3788088421597855,0.409286612210487
0.12637572973728126,0.24426727438728416,0.2930268350502958,0.31440767845328943,0.3479040723030117,0.3686463495456481,0.37559749215761307,0.3858969356321324,0.40407628766492565,0.43671750084441874
0.20002692774594216,0.28488692392997356,0.328830335948071,0.35059120242421643,0.3898885390051546,0.4317152946463657,0.44601290131372673,0.46194911830959473,0.47620299340711975,0.4834722903581884
0.4774901588835975,0.48987849964667624,0.4931340748978393,0.4944647340026479,0.4961356161614516,0.4966851522826031,0.4964040855383695,0.4952610185577731,0.49277616608462427,0.49065923184569654
0.4829897130333448,0.49898761842488526,0.49961362208250704,0.49942207236872765,0.49825244220146103,0.5024061896911283,0.5054202032947538,0.5106337819644311,0.5191919536312375,0.5276767642891159
0.4703127462331853,0.4798461108496842,0.48059048190117554,0.48041716380684185,0.4800717792749099,0.48176332596197885,0.48270135453293045,0.48583134884978296,0.4907036249694034,0.49374433639053256
0.43886113475931365,0.47112269280579133,0.47911482506237757,0.4828175148225329,0.48874098224654167,0.49114152707875325,0.492065175695533,0.4943033150509848,0.4994062081484075,0.505997804925524
0.3491797644230222,0.43625049009115385,0.454409800745169,0.4676350204220926,0.4802458002940124,0.4836503712699658,0.48393914267650173,0.48332739409197567,0.48084019799280664,0.4780422816717704
0.3379315677622849,0.33679746342084516,0.34735286460445436,0.35803177574083644,0.41057370596957865,0.4624113853815204,0.47539432413781374,0.489332574148153,0.5037476245759129,0.5120302062804287
0.3720497434092666,0.4029183017253109,0.4164439850092476,0.4276798287853336,0.44782972084365813,0.46466938492773063,0.47102603512708985,0.47979458613864184,0.49220003624590536,0.503130024669932
0.5220841500234508,0.5197635398073087,0.5163161452492246,0.5137206236602188,0.5073423202356793,0.5021219257560141,0.501055321684529,0.5007660584264728,0.500091506475853,0.49731912475131557
0.44022738612233087,0.4408463214660089,0.43908124470875204,0.43788574114872036,0.4351427934276038,0.4347470328135886,0.4355882830590576,0.4381080434891274,0.4467788667492704,0.4572537467701544
0.20950953079339468,0.25729142060649574,0.30231445825783776,0.3323073974158628,0.3987773555766072,0.45323946719310015,0.47200578539697735,0.49435249125204683,0.517746197119469,0.5325091313483665
0.25417305880826285,0.24038616158778447,0.24215084034247578,0.24663459742918287,0.2640022763150919,0.28820073276996827,0.29993469161255176,0.3216124554343874,0.3693994431870282,0.41493108364907905
0.3733885503595874,0.43836697335097774,0.462262522385472,0.4720214810215153,0.48593088300495546,0.4935144984099466,0.4959789267110538,0.49942863983822966,0.5031547927650823,0.5052116814349875
0.4989329855858178,0.5031545236503224,0.5033573500678254,0.5021137547153949,0.4975918601227581,0.4925009475150738,0.49036935606219256,0.4870505701663985,0.48226933678624473,0.4788034513237759
0.4455546784859711,0.47138293221493865,0.4786414201995427,0.4812856835054416,0.4846364027224662,0.4890626785599559,0.49284290551872967,0.4977610768473243,0.5039460577820281,0.5091545076810959
0.426416899459334,0.43393096049623636,0.4392415278927759,0.4441410410249162,0.4563775193546453,0.4672408731681057,0.4711909214415049,0.47677600088155725,0.48839740658459485,0.4943299027431102
0.5172894167840385,0.519635667334035,0.5181526647892716,0.5170166405146654,0.5154739988398679,0.5168685134673421,0.5177888384167891,0.5195929082658919,0.5231722953032321,0.5265252679454875
0.44488085120863746,0.4781534427273238,0.4829090232253062,0.48450652438142133,0.4909902153571732,0.4986933841520235,0.5010467735918891,0.5043599519359296,0.5091948781161986,0.513466436573684
0.17557371310034026,0.224258501761664,0.2562469749877566,0.27556837240202997,0.31939094188835637,0.3595185554719992,0.3744291290466243,0.39585586699529757,0.42775067764642893,0.4521715611194952
0.27381758053375443,0.34804020924321466,0.4004471060918882,0.42477370515244184,0.4577025540579032,0.47302945452230905,0.4774449403302096,0.4832052408937052,0.4897940370450393,0.4946836225938715
0.22010570150124703,0.24675220573710357,0.2748529101505107,0.29494094174607066,0.34483230340932264,0.39607148322316565,0.4174994134700708,0.44481391415666194,0.4755373472677621,0.49194059258884504
0.22446465147049915,0.3484847866931014,0.3805432137020325,0.39204862951333797,0.40713196470223495,0.4144623040984833,0.4165445614691919,0.4193247346657203,0.435787055751343,0.4585133273723324
0.3812602770093421,0.4668753566798422,0.4877058325689013,0.4854162733385146,0.48061065171689343,0.47749143358081014,0.4760480611057387,0.47378524263027594,0.4692229098941505,0.46474164877224455
0.5299741135121003,0.5507889462468765,0.5512997888202814,0.5511199085632896,0.5501322912734634,0.5488229769968158,0.5483443682989773,0.5474510892744829,0.5463288441271079,0.5436897607042273
0.20275262815467068,0.2536210120247112,0.29348648227698254,0.3177671897094762,0.3701422016730593,0.41519676129742306,0.4293799331032515,0.4527411509989198,0.47541304632527226,0.4863635058078823
0.3854731452105328,0.4011838040016603,0.4058727368834318,0.4081184943918353,0.41233840558454027,0.41739080731515665,0.42252959370542964,0.43119673549708304,0.44385550846034816,0.4530525817041081
0.3381895128579936,0.36437919384039535,0.3733032002595754,0.3772588856579867,0.39192292861141,0.4102705141076168,0.41733572557361265,0.4278434744216759,0.4434841452391649,0.4574158281848947
0.4532460996608858,0.4650482439322362,0.46709467140972116,0.4678099908000267,0.46893927771148813,0.47130181301335006,0.47303499977035834,0.4767298244718675,0.48483982673961445,0.49116732855255585
0.1914330187629489,0.26462384437462266,0.31829938640334854,0.35012969635324886,0.40851436211714437,0.44295462193549734,0.45298166594109696,0.46560292814242715,0.4823549870564439,0.4938600019554212
0.4562265153095262,0.47291102905898236,0.47813466017970174,0.48040242841954184,0.48478870520182216,0.49209144051817333,0.4948905585788608,0.49888043400005044,0.5042746012764805,0.5070863776177299
0.4028074615833087,0.4686659150547997,0.48607043478040507,0.49342382983966154,0.5058108163943311,0.5139406542613741,0.5172238826971775,0.5210159731353767,0.5233618200880684,0.5218082598399288
0.49236213266446016,0.4990947306144425,0.5007501048369164,0.5014745281376544,0.5026926288410792,0.5027645895721116,0.5025319282526547,0.502443781015768,0.5025732661409992,0.5018519647792143
0.39827840840419576,0.4210331005812855,0.4277933244883146,0.4310096584884401,0.43698067578199407,0.44132243737607224,0.4432670118495775,0.44769676169815326,0.461443288173745,0.47426780721241063
0.4931664594028976,0.4887304422879087,0.48414323116160407,0.4821652962885551,0.4802986014461478,0.4863735813854061,0.49038253950395216,0.496461425422609,0.5048941654958259,0.5114668454512817
0.557570773528028,0.5506920406178367,0.5424231387564038,0.5368639636228704,0.5234593708953971,0.5144532546603413,0.5129265051191692,0.5123894313427729,0.5152519243739223,0.5207921742197001
0.3950979395839112,0.424130800183272,0.4366236076836262,0.4434287096424791,0.45772636353237617,0.4750953444356081,0.47962714462283895,0.48467557088524166,0.48928384513355655,0.4917190617238914
0.19887959433019284,0.2680161470689152,0.315987394765856,0.3430656329653571,0.3951392577566115,0.42722370566605317,0.43606357262048545,0.44882711760828087,0.468035122784746,0.46794809544409144
0.21026752345959335,0.30558617884575845,0.3524014547238213,0.37669725066508886,0.4363291718059771,0.4667259804653955,0.47304991335116364,0.48057279476713743,0.4894562509986174,0.4962427022046046
0.28374380192466087,0.31871012207988986,0.3435630735921723,0.36238546237744174,0.4087456908156454,0.44265005828636805,0.4530593859104293,0.46839414309199967,0.4806962144651502,0.47961512679845536
0.3657732518846371,0.4092250783736418,0.42180295291504233,0.42731083387306334,0.4360161949062058,0.43998720193766117,0.4407178492415088,0.44387082750870765,0.45374739124834473,0.4596690283147492
0.45953188809761014,0.4664302043476181,0.46890927335641386,0.47028917938886455,0.4715829638771587,0.46995222134766157,0.4690746882417063,0.4676947935732856,0.465679475256508,0.46411110701861025
0.49934814814135614,0.5146074922012381,0.5173242694044506,0.5182001921949279,0.5186487307964823,0.518321703086991,0.5181543310177653,0.5180837849615887,0.5192605903676673,0.5202897688096808
0.1725711236279312,0.2967839861924784,0.34343485812455354,0.3630946091658093,0.3932220299009554,0.41067017266521655,0.41808163625186856,0.43527676706344326,0.4505591470655723,0.4552196393693456
0.44551755193844683,0.46155920246759924,0.46869087261593323,0.4734079848168844,0.4821404079461695,0.48822936805267547,0.49068965250672775,0.4941535297972063,0.4976296802825463,0.49855278224105704
0.18716527705974345,0.2370461228379825,0.2775365965526452,0.3034407625368029,0.362221176239987,0.4107746307489,0.42669474582614103,0.4504052372078897,0.47454008746577214,0.4862741375296413
0.2806016250831182,0.404156732527869,0.456865948960691,0.47674776510322536,0.5020847187183292,0.5102830947827656,0.5118696540813376,0.513577675528418,0.5169539749794675,0.520308098876407
0.2638139298867366,0.34191959564156044,0.37728989515469535,0.39575104761211033,0.4225076109262,0.43717010528808425,0.4417029563581513,0.45109190129361404,0.4708063805473778,0.4872991030033577
0.4874501687433221,0.5102802238202931,0.517214579817612,0.5237176449164431,0.5401101013553482,0.548892771384033,0.5507037720896693,0.551987903534829,0.5498059010595724,0.5430185076700342
0.45357370977316414,0.48286698763235014,0.48850666285583283,0.4895359465912906,0.488603080895918,0.4860863359457072,0.4850591695458033,0.48487073721284313,0.48680483165854505,0.49064100212496464
0.44769990303156615,0.4765545880595782,0.4805776011716734,0.4818398724758337,0.4896306059580754,0.49937622855704394,0.5019595512571355,0.504783561020497,0.5067360238868237,0.506138847997921
0.2743477880840226,0.35276198276034026,0.40243408670261954,0.4268982879977735,0.46508511287639964,0.48435180943358186,0.48921835122716645,0.49868290831071577,0.5171519378022336,0.5241823057957119
0.4761427376642282,0.49997711499958475,0.5036948376976103,0.5046486954781313,0.5109225470380725,0.5167706177304885,0.5177494086768373,0.5180205391823203,0.5192778885092442,0.522401986500979
0.47154180735897844,0.4742153612201362,0.47439115810078125,0.4740935044151494,0.47335186067898355,0.4731500372884591,0.4732144374671359,0.47361352744031426,0.47500783540520564,0.47679712547392283
0.18524464803367585,0.2671666551129598,0.31298085735324294,0.33569666792452646,0.38178087124747434,0.4235896011837652,0.4365405929679337,0.4512655135195054,0.4652476954508864,0.47186416177766405
0.38432793158545914,0.45320234305979196,0.4615502318504062,0.46391215820253395,0.47785160310474356,0.48610523891014185,0.4887484429264751,0.4922820189255873,0.49574450582235396,0.4962510203045172
0.27721082678736336,0.3300719531902273,0.3432490481024722,0.34837699207691447,0.35099256417947006,0.3554994327099426,0.35907540385215236,0.366204012051299,0.38099921765642975,0.39724244592184277
0.5176093064285179,0.5269252373911404,0.5354302255141539,0.5394045918374725,0.5405582193442495,0.5412551968699395,0.5424798442057883,0.5454088320685493,0.5485153784088872,0.5484666859754376
0.42916341653609696,0.45881851384406164,0.4667377346035212,0.47031315788793754,0.4774432799946934,0.4829857812924213,0.48290734190868906,0.4847328614138756,0.4875496421103973,0.48892188998804664
0.3507098915195683,0.36493924766225583,0.3704925855001971,0.37353213540437086,0.3800882186890201,0.39153039231874587,0.3969239897374944,0.4062702688333147,0.42299392387369333,0.4384111870479067
0.5248470346486318,0.5238486142917672,0.5213245362582308,0.519784066722772,0.5167231475313451,0.5153529805943952,0.5151516136685523,0.5151194656549839,0.5166370873046182,0.5163522198584954
0.4362711698126579,0.45079115196589326,0.45326680266859737,0.4541440631883358,0.45582341367220397,0.4629043964700211,0.4669339319739752,0.4722857771845034,0.4780087567002777,0.4806680174442949
0.4340738397862457,0.454501705873921,0.4601593967704173,0.46266128213046664,0.46564527465339456,0.47889317697897765,0.4829453743158124,0.4869020600916456,0.49012924649653,0.49161659975566563
0.13458102478412431,0.21399480296268422,0.2660985164046535,0.2948592325245617,0.3494360162715594,0.3888023051146718,0.40146068778895366,0.4210157029134035,0.4466987928521446,0.4613585303871405
0.4225364540745827,0.45610053986874266,0.4710815562235937,0.4767798994400021,0.48596814481393374,0.4919064028121247,0.4936387641984936,0.49558948225048427,0.497260729553387,0.49769935292824286
