Area_WP/LOA^2 @ T/Dd = 0.12,Area_WP/LOA^2 @ T/Dd = 0.25,Area_WP/LOA^2 @ T/Dd = 0.33,Area_WP/LOA^2 @ T/Dd = 0.38,Area_WP/LOA^2 @ T/Dd = 0.5,Area_WP/LOA^2 @ T/Dd = 0.62,Area_WP/LOA^2 @ T/Dd = 0.67,Area_WP/LOA^2 @ T/Dd = 0.75,Area_WP/LOA^2 @ T/Dd = 0.88,Area_WP/LOA^2 @ T/Dd = 1.0
0.0032615051924549166,0.015897117113304236,0.04045582076196837,0.05651642124213867,0.07864659688890487,0.09512480362157139,0.10229650889762645,0.1208287960455377,0.14636265018936245,0.16365509621071436
0.017886057365723462,0.033739410297536444,0.040231023561577296,0.04306019040174232,0.048068176533941395,0.0534402250085292,0.05602577303683134,0.06059878635692843,0.07724512020793654,0.08425263183172788
0.006687594324013882,0.03963118827985714,0.07127782228351678,0.08809732401512953,0.11357461559088104,0.13621806556181087,0.140243431065619,0.1475132331461704,0.15235826440505676,0.14692654430341645
0.009078439716260926,0.03895596361358776,0.059714424249013735,0.07322868994666691,0.09920682567897642,0.11575529418235764,0.12068409288121539,0.12954305325279397,0.13796523502538272,0.14067297147619992
0.03822697363873541,0.08003744153900548,0.09622639192217358,0.10356295036892113,0.11533417459491659,0.12416655922708703,0.12772571998136173,0.13326064163404566,0.15268784780100927,0.1665120621441944
0.004236797100560311,0.012919844210778382,0.021498554734639807,0.027208290916822326,0.04206274898654962,0.05561247835118124,0.06160967268599274,0.07440686334117613,0.09432422555707694,0.11779212162366778
0.002157144816148682,0.00805863107222975,0.015097150708626328,0.021802413570093337,0.041081121154338866,0.06309448777307328,0.07043875559746426,0.07846743401294023,0.0896062219830526,0.09824524955028976
0.0688350238509781,0.1321286735707262,0.1536923814188573,0.1631467159303993,0.18987064659409772,0.19065945431363804,0.18401954001730345,0.17015912299355265,0.1469782737839613,0.12919063053886
0.03132963579549029,0.060065601235017266,0.07795349097907311,0.08926449888416844,0.11732029593683517,0.1292582841768103,0.13267288270971747,0.1373991538748826,0.14539507556655498,0.15318925384155738
0.0590630574019003,0.09953381578111518,0.117022595773658,0.13174723623243664,0.1510535990812247,0.16213909530601675,0.1635402506468553,0.16408671020105176,0.16157014276176132,0.1560259459691743
0.013182959249175013,0.0388895872230008,0.0580870947082116,0.07001767566477804,0.08811300426052075,0.10373799284163919,0.1095534708472594,0.11851405675520478,0.13128818214434623,0.14000120728605403
0.0058398938306150495,0.007092985107729257,0.009501118813638814,0.011753445049689414,0.020050759626266342,0.034091834283897456,0.04271296497125656,0.06917002391823081,0.12039826003795753,0.15374458687214002
0.005815959640880897,0.025891169685359986,0.04422556527277788,0.056009310265088,0.08518397499869229,0.11122181042640769,0.11595706985147557,0.11856987312586721,0.1126377498006473,0.10664077650362608
0.009885300376871629,0.025342706412087464,0.035996614517940576,0.04275681298384073,0.053343842127273014,0.06305490445869996,0.06638520046317434,0.07235807003756306,0.0855302684937827,0.10791828193172429
0.00717418494544237,0.034721280903237645,0.05638911817494553,0.07058756521033603,0.10598491237138788,0.1367197652684803,0.14650222543495836,0.16101806529742388,0.18115862282750037,0.20045674975780498
0.005369469023313041,0.02178645874675035,0.03874657498482582,0.04973518320767898,0.0772505251055466,0.10748480321642458,0.11914557818231292,0.13501111878291427,0.1475742989480566,0.15595203945376335
0.0018896529020662215,0.008210566132504246,0.015601967420874264,0.022499832944011408,0.04828613572098485,0.07982286377718056,0.08746874528125911,0.09707397120061291,0.10002531159424233,0.10746253091594514
0.06224135243427451,0.09657193738711274,0.10680210599202539,0.10490078797783273,0.1213003968548392,0.1364161118701554,0.13974469528807326,0.14528496139859376,0.15666285150419615,0.16961727651904127
0.011930792519015103,0.026207629758646492,0.04046873790025299,0.04974458066902062,0.07306800694171527,0.09781993309425627,0.1028656351914194,0.11849231151962769,0.15026212950145243,0.17245155539885512
0.020234698519364845,0.03724381607542632,0.04854186069591903,0.05592096839097424,0.07220702153768035,0.08735777446874046,0.09041667263561365,0.09653106340707683,0.0998640000138578,0.10173760976922719
0.00489375682518278,0.016163701430971202,0.027903375469524653,0.03783399547897564,0.07901335134119618,0.13278522525402323,0.1470666980084518,0.15939985932483947,0.1583538158875535,0.14464630801632908
0.038518487152917155,0.07730404181378123,0.09646260084912765,0.10592850928558978,0.12207063700889476,0.1509039309615473,0.15350933572696623,0.15440701237649562,0.15424541065770253,0.15334618622845939
0.004773604770729295,0.012527994903541766,0.022668873439780867,0.03156411460179464,0.04536343210570053,0.05245716222242461,0.054325171110501634,0.055173249340269785,0.05118228130505085,0.05617708355631823
0.08044069902124767,0.1417753832219229,0.18053395429360827,0.19554527122894258,0.20606488788808838,0.19693126053931265,0.1890553935537851,0.17660319976132782,0.1567874876876437,0.13900266845956255
0.020778798415087386,0.04928589736923444,0.06476781377032209,0.07104677142930778,0.09023707977034859,0.09830746359481317,0.10155756626514258,0.10696582928863169,0.11597669384288001,0.12418333221195292
0.06905214512733161,0.13561692757619376,0.1578941956321506,0.1680218823954016,0.18282110479977687,0.19717375934766423,0.2003578064286214,0.2028497437562044,0.20346351464094334,0.20216561216208895
0.15687604470159167,0.20173641860725822,0.21326243418472796,0.21698943967077192,0.21466801452175013,0.18953603127124796,0.18585732488847748,0.17892555329741255,0.16091140788418032,0.14401469278046317
0.01647868697754195,0.03206783201438429,0.04253833345569725,0.0494976054816754,0.06436605183999919,0.07441966486293143,0.07780532735077461,0.08384562700609392,0.09369396832731251,0.10487415992184382
0.005422545209817544,0.010642481224440168,0.017788192526250617,0.02360680465262745,0.038660199070570646,0.05574008281837497,0.06066267531862657,0.0754396602675731,0.09625512291020698,0.11562093007429493
0.00307755412094737,0.004010408448731133,0.005536534162616917,0.006894803309518822,0.011622512757407942,0.018460904917436727,0.022321141605425067,0.030345656620222067,0.05250193623757017,0.08403323818312494
0.024696319602516847,0.06238794938326547,0.07777235219224035,0.08513967336008652,0.10199812290326786,0.12577979001234094,0.13462802262989995,0.14756991894586236,0.16918491908131064,0.19000608884367945
0.0853954655833424,0.12075271829779494,0.13539469373777474,0.14204163414690182,0.1539781971119689,0.15108840534380247,0.15222878543515173,0.14853850550136924,0.13982090168093092,0.13343893459684225
0.0871115818177077,0.111106670453952,0.12067404450415874,0.1254503179105417,0.1373898278073742,0.14377218386451246,0.14622300659711984,0.14987118791800064,0.15633098611220614,0.16325582495559815
0.04325402955840652,0.09145026908190655,0.11983831959217874,0.1318376392090539,0.14996240037576455,0.16217757096872767,0.16669341632609644,0.1717610736865587,0.17053278232982436,0.16858544115623844
0.013476708803856681,0.022857446460346056,0.033613910008847586,0.041209732510970695,0.060139846779621954,0.07747867599578888,0.08364832551021763,0.09313367474695643,0.10742216850986777,0.11923525460278551
0.07289846745769855,0.132272252895181,0.17090591660129498,0.19214756792366702,0.21657385236825463,0.2305297551096088,0.21908096976030988,0.1939448001382204,0.15439139451987824,0.1200554527705684
0.004153397694162238,0.016263875259332386,0.03183526646865076,0.05030810460633859,0.10012449743829908,0.14969873454450705,0.16124104380288692,0.1717594875336261,0.18129014320345044,0.17035519167589702
0.01080847017550676,0.029262582752575598,0.05580697975991544,0.07374524766187225,0.11176867152579045,0.13338704734342072,0.138611076331591,0.14277050810229336,0.1472684864156751,0.15258292074951868
0.039931774751141846,0.06968275538258917,0.08690756132575311,0.09495193556507506,0.10852353360428314,0.1154598050228978,0.12419460377632177,0.12509509302465607,0.12421547354430143,0.10971529371768529
0.06827346963499221,0.14071473773784582,0.16505903646247672,0.17573016181714374,0.1889036243709205,0.19672527964584632,0.1986412956266871,0.1872469070142337,0.15749248005748379,0.12305096194368488
0.06508978879895168,0.1256779737575234,0.1578250935283778,0.1653171366898103,0.17081607746804545,0.18257366163714864,0.18414016619373016,0.1845364245493341,0.1847252646131238,0.18623248019370287
0.0029092774208426602,0.004552621718930389,0.006032324483221993,0.007411671282604275,0.01229129556086429,0.019723138237649585,0.023823992855217843,0.033524044554233585,0.0547673365851171,0.08316853598228575
0.003903412382086232,0.009764159569011145,0.015116413935480822,0.0193359881769232,0.03379645129455319,0.0526608661123473,0.060667193243688376,0.0735874139760704,0.09668665686720514,0.116489155858874
0.006056888612749305,0.02084297309076448,0.04045646788403331,0.058668397348058704,0.10512503245064331,0.15561787390856904,0.17826937156605355,0.2014207790213931,0.19561826647707758,0.18450987425908308
0.0020190966860482327,0.006141051553970774,0.011363823269889196,0.017015874937612037,0.049548112773742055,0.06256935981615142,0.06654144717504183,0.08008652450696761,0.08767328094733096,0.09570836572555065
0.15294258027575608,0.19412337559646167,0.21947222618529902,0.23693368039105706,0.2683728829489016,0.24819523289719964,0.2370155283172202,0.2212230086655769,0.19893728138403405,0.1787514953009063
0.035778195494716926,0.06252348960050057,0.07125875536418368,0.07428789832475548,0.08302907923984941,0.0929419724860955,0.09602365665535595,0.1010779368306959,0.10936202707740485,0.11685123988244425
0.008082453699082346,0.04497880871691381,0.07889190672930717,0.09651624444505849,0.12128321694042692,0.13340895012524048,0.13593536343186977,0.13992962103005327,0.15048727221038088,0.1522256520213579
0.007303102249826985,0.03452685497684913,0.05838124775193822,0.07384695287413344,0.11282487943482479,0.15817188205514499,0.17599892959940036,0.19842794643055583,0.22534424486176238,0.2416240811648282
0.02095735994307148,0.06219024092370649,0.08724633544629136,0.10239662377288812,0.11426672861918222,0.12619811845188486,0.13180219122144035,0.14071774283812766,0.15649495628285373,0.16924942277337082
0.048681061998391006,0.09060405510825341,0.10516626691968885,0.11259216244787128,0.12698115727944917,0.1416754750449677,0.14392848590309093,0.14467963714750492,0.1431507032065771,0.14225036182271433
0.16929312525272638,0.2063282368138482,0.21527679191965263,0.21918544556774036,0.21140269484490182,0.20986268407270844,0.20694263018920295,0.1973441799802464,0.1763554050888417,0.15279095298774814
0.11461162902063653,0.15513984175591708,0.1678234579165894,0.18123002524409101,0.19247694438320073,0.1901443816694156,0.1888856836197543,0.18658035049221539,0.18222301284150894,0.17776559903038902
0.01403542584451411,0.09083374471486615,0.14840362512175562,0.15290790208989802,0.18174764387541573,0.1975298444903284,0.20313928288918112,0.21124066072027492,0.22498820614411452,0.23878614041375734
0.010596287952381047,0.03186899789780846,0.04635511286941023,0.05580002108511369,0.07991889077876584,0.10005707360142328,0.10684027799373894,0.11940009114528076,0.12878742126228432,0.13038562152764957
0.06050591911205707,0.11130228899092107,0.14319252247618075,0.1584179666601087,0.17233866289034055,0.1739842340627003,0.16202541026364184,0.16028527591093242,0.15556741115991177,0.14014515635264252
0.04355072721259622,0.09075028501927454,0.11077312754582692,0.11932870137284098,0.13869887876107695,0.14683858737014036,0.14901089046515403,0.15159914247163195,0.15568973887720286,0.15992259308440138
0.029428382466883948,0.05235209842758779,0.06601935771463585,0.07427045462188656,0.0892232475705159,0.09526488461499627,0.09546003971945755,0.0957637421578638,0.08585107750272057,0.06778585880685627
0.0255173448911475,0.12125084269246367,0.1377991111773363,0.14397409702389413,0.14657527990321764,0.1425939003861061,0.14077695964643788,0.148722200036485,0.14414547227595906,0.138105029982998
0.0008880894966325537,0.0027881124767610765,0.004759066432620679,0.0063162979214650425,0.01129047254823014,0.018383685790704048,0.022147086339275663,0.031247027714967013,0.047011183226774785,0.06294819993722159
0.07732750457004028,0.16148602013951133,0.17441696158331105,0.17671403130037486,0.1795703168250534,0.17622502012139718,0.17417041444531584,0.17018301461453342,0.16446560239763017,0.1530053860327975
0.003334652474274024,0.009643599971237456,0.017558065562240478,0.02441512379777468,0.04181927162479897,0.059666462893483485,0.06729437703630477,0.08100273159570126,0.10271378852148175,0.12392581237572857
0.004007434913828678,0.007738677733037284,0.011656603795962419,0.014963864353244769,0.027037823669987592,0.046314234854526945,0.05441103478286982,0.0676746313062248,0.08797321523199347,0.10451586966527851
0.07419349329214064,0.15235316611814181,0.19017308395309457,0.2035335076314938,0.23186637203736446,0.24105477837530884,0.24133223468314496,0.23888016821958089,0.23153131436444796,0.22429389903365446
0.059461808394957565,0.11653092075550546,0.14653876888394834,0.15947397887087292,0.18021397797846547,0.19147974063410886,0.19421530669273226,0.20308892754475977,0.20923497371812025,0.21168608044809012
0.031497545207257775,0.05596610234952666,0.06435779635203584,0.06879928620997228,0.07882325010340939,0.09080328862839548,0.09603064630539486,0.1153104168911618,0.1356578731284196,0.16429503316808636
0.001245284184183858,0.0027641343517440685,0.004376999582256137,0.0056878521665384854,0.009716592698760075,0.01561034646184959,0.018834943618236524,0.025224924814433204,0.042339784751204874,0.06561169170659452
0.041095557955546036,0.08375413082085453,0.1114396320333613,0.12578231341592666,0.1587933645712928,0.18409960104485065,0.19442252508058963,0.20743983335993707,0.2264150738002732,0.2433824526951181
0.0027514288687492715,0.005166689999595528,0.0072133148801114275,0.008951301935579642,0.014797596757733537,0.023704326612095247,0.028010537685735484,0.03739880991608868,0.053079118423323905,0.06933819550069438
0.007894069686414335,0.008171650638892579,0.009214619053991445,0.010343890332598481,0.014958133630352071,0.022152678096665178,0.02616822583565197,0.03412218509728564,0.05660219054106468,0.07688991350739932
0.0008722140115428898,0.0022306421096481566,0.0037092945122668367,0.004924948307946311,0.008933521254500872,0.01496801222874404,0.018300476362946606,0.024928258950985428,0.04076583072231477,0.05821440641270752
0.0017782748673828308,0.004509299390180374,0.007508975144633218,0.010042623148888687,0.0201213520835917,0.03360177808470692,0.039754881776397064,0.04813767678196392,0.06141734679869448,0.07333292177165736
0.13473166847854304,0.21560231944265096,0.23536405915352226,0.2434242900747656,0.253142751768363,0.25358010415333393,0.25027026078634396,0.24289413777194274,0.2277294358219173,0.21137289947742094
0.056428672411127305,0.07693976797417677,0.08344144113997423,0.0875638847421196,0.097937254458297,0.11926595298699198,0.12437252596930097,0.1301836712476058,0.13858918760197805,0.14516612166564433
0.054245380189837,0.10300693427995278,0.11795775119640137,0.12499142517032052,0.13358950918516294,0.13352860782331497,0.13125698501011226,0.12826792891356573,0.11441584172729613,0.0998532846369382
0.023089339587185544,0.05803006634071894,0.08084162710147595,0.09371451652378542,0.11334314592194829,0.13095881326665557,0.13971416984278404,0.15058031605385674,0.1613605425323248,0.16844387507682362
0.0199418828101768,0.09144459237739695,0.11530606690704756,0.1303184353865276,0.13729728715624115,0.1365182919710951,0.1346338317790184,0.130371506114782,0.12191106552992263,0.11209199802775377
0.013277559902125228,0.020641277903819307,0.028057643501866538,0.035736502310188795,0.08042438500840826,0.12048926446148127,0.12563480547369077,0.1328386595794362,0.1373499701876262,0.1372926676013218
0.022657522962373187,0.04128542569031887,0.05345415195275182,0.06525325821920609,0.08649177207556029,0.10973738465862529,0.11805461760522029,0.1308406034855221,0.1492590634114294,0.16294823995378493
0.05733412431968553,0.10874693080196136,0.11703876046250031,0.11839918595383753,0.12015521982364806,0.1193205222234962,0.12003636286809667,0.1213053073315597,0.11543261795101854,0.11018119512893333
0.07756033803086372,0.1966115093737001,0.2191009246235051,0.22783796799308,0.23944955349000416,0.23727208999138863,0.23577812535688872,0.234347082613388,0.23975418519264374,0.23245019820025958
0.005743910344720691,0.008798774580261893,0.01181574654481532,0.014494297743707831,0.02402038811154808,0.04191607399552649,0.05066970209862523,0.06387169675413178,0.08342731956664906,0.09864067879339983
0.010372993641523286,0.016574832943005095,0.019093646566925925,0.020812350842089565,0.025548201971764724,0.031620268016840924,0.03479738417335023,0.04342908221592399,0.05598904589266957,0.07613780374244386
0.06726482377737433,0.13509047152335799,0.16279166005037574,0.17442686756424186,0.19604813508166366,0.21020208841629556,0.21347447114561663,0.2146594683160266,0.20808463002833913,0.1994120324166017
0.24341271913520388,0.2811059875888025,0.28207696735469145,0.27869271462582096,0.2661910727611311,0.24818277174560122,0.2395213747665691,0.22559129987476007,0.2017558366796704,0.1805624501084135
0.032870035922314765,0.05800852675789596,0.07364536081698589,0.08065798085869902,0.0890155406698077,0.09310300910723963,0.09265781999298069,0.08962548143546194,0.08359947182522041,0.0767314755061026
0.018428980721689758,0.03049356563832574,0.03703988386008611,0.041160580621979526,0.05163179150882305,0.0628521293980035,0.06774434403612474,0.07585529216209619,0.09366048641901842,0.10624258548033502
0.1141222445388793,0.19042390239428733,0.20718573834217757,0.21388658575748415,0.21756750291913157,0.21736211182083287,0.2171827400506433,0.21779770624662687,0.21837476435458492,0.21466607486798125
0.03618509585792328,0.09350345683749917,0.13104791432352625,0.15539344322075094,0.20652951551828702,0.21915776255479658,0.22173369441860985,0.22310516337480998,0.21710538620363587,0.20726567477871582
0.012855898644324444,0.02516637425041309,0.036441981919375095,0.04537773239685305,0.07674100713384406,0.12085016510697358,0.137884291000473,0.15686377540526655,0.17758651664473526,0.1852270517358328
0.01632303127223202,0.04082946179935125,0.06881364125820753,0.08632855511460626,0.1087213292080052,0.12702843850421852,0.13448175929451486,0.14476923974320033,0.15837055962591348,0.16802331204480792
0.006308818831311608,0.008260138299288166,0.010304067022442904,0.012070135679508385,0.018372159891028562,0.03133876918174968,0.03809930495569609,0.051493045402672806,0.07982185988134415,0.1055756069434774
0.0006473458086986733,0.002207428646816667,0.003881530887412249,0.00523819842393783,0.00961321019637279,0.015939411151861295,0.019324246691393845,0.025914233302214276,0.046171668539407795,0.06558857219318144
0.0077225177774750365,0.04215598088371931,0.08722179026157956,0.10776440292020674,0.16438723842387837,0.1904247029523858,0.19579932039286205,0.19638741170905874,0.1905892505963921,0.18398100658646055
0.058639500732252756,0.12463384145380725,0.1309097723937824,0.13434106012967298,0.14242798207341137,0.15004843222299166,0.15324718498809356,0.15948309123872056,0.17651178803881493,0.19456381714772542
0.007224037530394658,0.013386164471917386,0.02022973245166046,0.026226143591918983,0.050208905874010716,0.08994067300180142,0.10698296648911862,0.1344361160414323,0.14971843189648823,0.15613109429696836
0.04582326060972498,0.083536564146448,0.09598432830888834,0.10213020449071158,0.1134107440603116,0.13217047000469986,0.13728832863379614,0.14404978086244732,0.14599675668386197,0.14581198754924185
0.03284901620469411,0.0724391305653302,0.08915266668083474,0.09721127213488788,0.11695638928683028,0.1288735083322908,0.13096341274391948,0.13187772048400537,0.12836058542338033,0.12297936724521719
0.09584293164476182,0.13455322052928187,0.1479233260944662,0.15404331495520598,0.16762041781040377,0.17529753098898415,0.1781566460736655,0.18567029360768253,0.19437847036768055,0.19693003994020397
0.005756806648159364,0.011209566693417595,0.01801589764416708,0.024474494547986586,0.041450313199264094,0.05911924739324874,0.06641272602606081,0.07859936693118968,0.0988164522287888,0.11445908983959577
0.0322110587014793,0.07516379468442534,0.09906526185240477,0.10724416010024623,0.123392334173715,0.14129451597637255,0.1476556279975052,0.15793960807694,0.17697042728661563,0.1984209159029568
0.018791001964273624,0.04295099920143027,0.05260148331339976,0.05674865467648137,0.06739214157400157,0.08001566832262456,0.08627294062556193,0.09492461089951938,0.11060836536382024,0.12768867382526541
0.07678986570948568,0.13400386570253506,0.14696573675821448,0.15258210388031207,0.16119607576184564,0.16261204663194895,0.1622909559200395,0.1620513160874869,0.15882093521660623,0.15493427559639203
0.026398733069940165,0.05850905858536258,0.07947025229255794,0.09280819514855208,0.12498880100351166,0.14633220618181725,0.1519755003095636,0.16410341190176453,0.1832104955607209,0.19803932629332482
0.0530280113953745,0.09748654160144055,0.11095093686065731,0.11607627425232786,0.12835953935880745,0.1544156592658516,0.16242819589992102,0.17214789010135118,0.18814475254648413,0.20445080629637455
0.06710580883776743,0.11034747972753284,0.1229209993156953,0.13045915332838834,0.14779785897686465,0.15415748284692488,0.1529719439069589,0.14746684971590124,0.1332708900954026,0.11751507943361147
0.03718391213188712,0.0843286381970021,0.11698003728149559,0.13845082347319743,0.18766709697500444,0.2245316475042312,0.22920300473023908,0.23042371958203198,0.22191232863806712,0.2054921439472398
0.0019466020339684311,0.0032728253261999985,0.004844286231177917,0.006031199902376137,0.010202622064825185,0.016592615017563327,0.02010450818484491,0.028838441998822413,0.04467559811762037,0.06423926485030719
0.003162360977854795,0.00820935394714206,0.014005820754009983,0.019666648650168296,0.03949127519039051,0.05773928962873258,0.06477667023721195,0.07544176686424241,0.0918441606820869,0.1057386935954539
0.0046023354888061405,0.009976301749027692,0.014196717015165769,0.016955507759736695,0.025566809983484283,0.035636785802625796,0.04124681272206185,0.05063378180647295,0.06737385717936181,0.08687188438309373
0.02306527216306529,0.04385092118320153,0.057164139347896686,0.06573034896088652,0.08161390233693236,0.08800062209008708,0.09021301109981245,0.10400957189859855,0.11409531376689205,0.12735112867991724
0.0860462673575988,0.16200868110112956,0.2094122367659402,0.22567662666291008,0.2382170550764683,0.22870672501107372,0.2191076400372692,0.2016512195496963,0.1738201242241002,0.1489228681067449
0.03358909845615016,0.06837415505866677,0.09037649508653332,0.10301127897113256,0.12499340111126817,0.13880490150704985,0.14243911206351942,0.14706640502142096,0.1504974970053247,0.14627588482731074
0.0008941921162861686,0.002394203010504687,0.003980972526355787,0.005263505781896673,0.009434703515164011,0.01581027176445151,0.019825361124936436,0.028460377732481012,0.04362318073664755,0.06110094784450247
0.04909311599770387,0.10854101749852418,0.14734701563599406,0.1715877687068361,0.1860100738129142,0.19279166603580708,0.19544148762575658,0.1964792609094233,0.19337442885413708,0.18779155474949805
0.005758105074483714,0.010745490679798471,0.015183358431982793,0.018980489371663495,0.033487499483818316,0.05372350573270873,0.06388473245277797,0.08020885411339891,0.10436170499585322,0.12750782635863922
0.008307542383910143,0.02752800771073138,0.0461785709032133,0.05818707288996764,0.07871353869156089,0.0853339838152782,0.08637280690601554,0.08789526875028544,0.09114791563794471,0.09110976710290242
0.004794207070631694,0.017536747654261914,0.0374708821427758,0.05360799343940209,0.09322100434631342,0.13218321405133296,0.14357095856121915,0.16395152854079684,0.18269529643727583,0.19431301497432849
0.048273209544821304,0.08236737486861637,0.09205155375650932,0.10689536745537773,0.12269819602915401,0.1366204516934208,0.14223545182947867,0.152085302788431,0.1728762800257968,0.19784021585934736
0.07612846488480153,0.13807470489238433,0.16026360318401445,0.17059677581719945,0.19377202184733122,0.21456836628308396,0.22367039905836733,0.23184467170724044,0.23958634778994486,0.24272205772479605
0.029029123623933013,0.045207058108478,0.04996965564463765,0.0521849032745183,0.06270837306190455,0.06894039684078845,0.07142660887204284,0.07561205289039666,0.08312618531771097,0.09119305424638913
0.0013099905097852147,0.0024299862060895407,0.003939457482033072,0.0052425388440877655,0.009687065584113213,0.016518084374891207,0.020394129595848073,0.03109746144637721,0.05385515027798938,0.08678403502046464
0.0411897136231624,0.0777674860514332,0.08726771415771659,0.09273461522114068,0.1142905008816478,0.12998498811873457,0.13630035737477683,0.14633789268539918,0.15572162701119363,0.16366024356479758
0.14007780922337887,0.16182478574385095,0.1650076196798068,0.16662012175047264,0.17164305490408524,0.1681811337445077,0.16339853980889898,0.1550219603772364,0.14091257019257927,0.12827215586302484
0.0017118163093567582,0.0037507586375401104,0.006042453969505643,0.00796083853534188,0.015469531779966706,0.026269898848443107,0.03169028070239248,0.04056415092662378,0.05501654478765774,0.06922434698808379
0.02650862902081697,0.100280540171903,0.1416928139899083,0.15570133772121106,0.18699574565550312,0.19716068062959294,0.1998632552443798,0.2018839889147782,0.19702315582021016,0.187307776976795
0.02571043765131384,0.06616620031148963,0.09329281541855451,0.10596563665497938,0.12030854562238906,0.1295416603197186,0.13006807033713202,0.12952678006415075,0.12732500835145438,0.12612016213116903
0.04103153921617194,0.08370437453079345,0.10798909399146762,0.12017119158807894,0.13648518666438825,0.15924563820886622,0.1710253958989156,0.1897029979172178,0.22110174216250894,0.2560128942887653
0.0445450849987251,0.09458738250787953,0.12688302431244997,0.14731595362487432,0.19365206818180553,0.21036944032973753,0.22054782436795556,0.232062924268018,0.23275497611568255,0.23124000746617596
0.06075297581336161,0.10713708274848056,0.1210178355303372,0.12726893151109972,0.13757194599479708,0.15565487841468548,0.15991815351804106,0.16699160875895744,0.17645839973088712,0.17906242738423223
0.06363507513646759,0.08349959817855984,0.08938298395281784,0.09295555312829698,0.10087289644725449,0.10801503060876819,0.11103725196569371,0.11643699887172093,0.12859597454786942,0.13732182347602304
0.07421439017099114,0.1257169478190861,0.1371237705987877,0.1441228600978612,0.1584140163322684,0.17938410339290128,0.18202284458307572,0.18501452254752856,0.18146894109065573,0.17507547643764654
