Iyy/LOA^4 @ T/Dd = 0.12,Iyy/LOA^4 @ T/Dd = 0.25,Iyy/LOA^4 @ T/Dd = 0.33,Iyy/LOA^4 @ T/Dd = 0.38,Iyy/LOA^4 @ T/Dd = 0.5,Iyy/LOA^4 @ T/Dd = 0.62,Iyy/LOA^4 @ T/Dd = 0.67,Iyy/LOA^4 @ T/Dd = 0.75,Iyy/LOA^4 @ T/Dd = 0.88,Iyy/LOA^4 @ T/Dd = 1.0
0.0012849486934357964,0.0034721552159685167,0.004773867567417087,0.005577781025919768,0.006341836063830986,0.00730891061833162,0.007815614291913246,0.00859992494682395,0.010072331000731568,0.011118245257959418
0.0020473071178026487,0.004201678934405172,0.005219472119874238,0.005813587882438083,0.007153155925535677,0.008948554315220894,0.009139696305591763,0.009054567475189753,0.008651623247957348,0.008258842973004396
0.006085408305615076,0.009827443461635459,0.011399128922076432,0.012224007006164496,0.01156216328268404,0.011703812202574862,0.01136822651436861,0.01013146973859808,0.007606503707951165,0.00521053820177332
0.0037902598844808248,0.006033879802619715,0.0070630438346703725,0.008734510067132231,0.010615023017830074,0.010731833412179167,0.010724561264723417,0.010650515498736733,0.010386349528442099,0.010020923680339671
0.0007432519597089665,0.0047254104618993,0.007916035279025225,0.00765332308273816,0.009767365705171435,0.010901595950832359,0.01137916030942014,0.011963227737560518,0.012932356315912429,0.013961791122878793
0.0004482243855489289,0.0015555920182115704,0.0023004568061157967,0.002813728896755808,0.0042412880939881855,0.00570111004336916,0.006299502517454726,0.007661301212477292,0.008477417457648498,0.008464054015850889
0.003655158131264229,0.006483363857086445,0.008275941656197258,0.009175635735195939,0.010204139611003934,0.010603047877578355,0.00906026053397957,0.009315314060081936,0.009321978661661042,0.007574990739406802
0.001706403368159043,0.004015163873919149,0.005178368642577126,0.005700186667726176,0.007204851466767999,0.00772536253079511,0.007888816371969934,0.008140441064582143,0.008601945641684448,0.009093680390746492
0.000978665909485618,0.0027275176526997402,0.003780573140581187,0.0043920709035431115,0.005389913708389222,0.0055378890739520535,0.005367695915281121,0.005292542080265021,0.003983646496202472,0.0022501452950834137
0.0011274105484264186,0.005189502809050305,0.006301194592905915,0.006840024498466006,0.007207586912311712,0.007212410055439193,0.007200848841499205,0.008756861315879464,0.00876295340506908,0.008526359849567698
6.504025432528165e-05,0.00017884509904445177,0.0002925118140103688,0.0003828017295351795,0.0006859902269409491,0.0011408108541711972,0.0013897471458961049,0.0022128912167934758,0.003479705363251538,0.004899317390479084
0.002798642313971436,0.006892888666332179,0.008229216422118,0.008832503273865377,0.010038859752006659,0.010353076924592704,0.01038314986976014,0.010315877988783842,0.010235519279342423,0.009122728594634913
0.00016446980481303928,0.0005886910440599584,0.0010597229160267175,0.0014609996318914258,0.002561514080249916,0.0037115405508195663,0.0042138424009107054,0.00525643029365011,0.006823610094762613,0.008474199091122018
0.00017183540532108907,0.0005611151655515681,0.000858586887149923,0.0010852336471288465,0.0018792500788362173,0.003084717203940913,0.003559868756187398,0.004358417923325704,0.005399878980871787,0.006004875366591567
0.003945330234919266,0.00845977922913417,0.010789528379675192,0.011698063516892393,0.014666654845859228,0.015480737581037707,0.015451541812929933,0.015217860347867557,0.014586656404287482,0.013909171018246153
0.0023306939374158667,0.00489953976098339,0.006437843597247738,0.0072109477140903395,0.008609442098813667,0.009581676662561147,0.009914282603399785,0.01138713316422755,0.012467740095644157,0.012956942269749507
0.000963332476079903,0.0018861432866744273,0.002306825236277711,0.00256346660760094,0.00324974902931502,0.00421295441119288,0.004640907227749875,0.006725211005274639,0.008834751114881804,0.01195265624505884
4.77092931757397e-05,0.00014317688431056402,0.0002258184264580231,0.00029342827762158716,0.0004947934332115445,0.0008077585165797693,0.0009893956155107898,0.0013683966318761088,0.0029744815360109988,0.005193009138831854
0.0017671595262177121,0.0040110873654340285,0.005637939814682455,0.006565646456119596,0.010011167310827587,0.012436505148139484,0.013371730077385957,0.014320376458832197,0.015510504633952517,0.01649350381102398
9.457429750398543e-05,0.0003161155864683331,0.0004499837951892056,0.000548203104594833,0.0008659447299082595,0.0013612588077373936,0.0016134272559304686,0.002415880585840135,0.0037512531338675416,0.005185936426105708
9.184435381110593e-05,0.0003025934911767751,0.0004618763239357566,0.0005700014109744891,0.0009018875328055625,0.001350981674741081,0.0016007149733992744,0.0020985063782322498,0.004265848915911482,0.005908186513675975
3.6395773629348035e-05,0.00010080160038969269,0.00016489524176326064,0.00022113651377842652,0.0004232965440786633,0.000759850595751512,0.0009574207419102912,0.0013698599862036528,0.0027606703111651464,0.004596308604747454
6.192306526962003e-05,0.00024209644037181724,0.0004258842013930558,0.000584935878237557,0.0013798715876453924,0.002363104572054638,0.0028354977396144237,0.003350062165870039,0.004103584111963512,0.004705067149141782
0.006127392827597459,0.01126305392007477,0.013259931665135316,0.014328031845048151,0.01637874876047208,0.01678298948931369,0.0162819669094072,0.015157199707300416,0.012949765094388815,0.010738956965400434
0.0016755370987857872,0.002644034425174906,0.0030829300230564767,0.0033674117111603488,0.004116445434205794,0.006234658677212689,0.0066206335653035235,0.006935336214350663,0.007276117454377723,0.007389853825913263
0.0022701920064722215,0.004996308302409233,0.006218967161023416,0.006906322376884252,0.007833643980668058,0.008068389847444919,0.008020035571897774,0.008395548288742066,0.007628397504439851,0.006600910175349885
0.0012847104942852025,0.0034932021628093857,0.00510322960332254,0.006084991301727077,0.007751890160124228,0.009189277177927372,0.01007253599723576,0.010859327778302359,0.010799844649259805,0.010315378195585242
0.0007159278227474473,0.0043612309153345085,0.00647123620217655,0.008386323669471046,0.009107552955695533,0.00873907256210277,0.008355088875553116,0.007592776063871925,0.006273677830472692,0.005006422704130742
0.00020049427290960681,0.0007856245619316689,0.0014382124770577702,0.002082442806740505,0.005058504576255056,0.007721497017461617,0.008036708666872092,0.008652385172669674,0.00872276098108043,0.008323080883379314
0.00086753803280825,0.001809917975814394,0.002502438502681684,0.003482020618387981,0.004937222687438806,0.006618294235040783,0.00711727426957,0.007823657998132533,0.008694341539644847,0.009106066876582459
0.0020219051559386037,0.0042380237023725365,0.004891702397729149,0.005159554307649249,0.005688389182747291,0.005999160061414698,0.006314590400266515,0.006764161413244733,0.006398395049756735,0.0061218343321038276
0.002665231925288638,0.00759049395140047,0.009008119741737467,0.009703405430677917,0.01109885704375781,0.011710513961752584,0.01195168946538499,0.012503276026111345,0.014470055710097292,0.01440510236116015
0.0001594945705105918,0.0005851887220732062,0.0008716155883952883,0.0010691095371067835,0.0016442018057502893,0.0027128425501029446,0.0031461452116254775,0.003700402557756904,0.00429881458430641,0.0044748872764929885
0.00010329299515817913,0.0003971633961475226,0.0006349394250152785,0.0008100380677274607,0.0012958386278260777,0.0018471074367537807,0.002092497205374563,0.003050607581117131,0.003920706493265846,0.004795154353565634
0.002823587557647538,0.007505042856898327,0.010066504959059709,0.010987626088919126,0.012836273789419084,0.014142258189631014,0.014385123697980185,0.014293250577810009,0.013179287691906304,0.011878168614934867
0.013067522571354033,0.017445124205751485,0.01750948893922537,0.01728543091430272,0.016292278717205524,0.014433533950321282,0.013506524798332314,0.012055113700847598,0.009627564589409157,0.007669400877617052
0.0016645965197661756,0.003165285436477361,0.004168463950013602,0.00469284519211362,0.00533689446671146,0.005954385656421822,0.005839622881578906,0.0052685203832102505,0.004235840613768712,0.0032240658712258535
0.0007185988433665467,0.001473470748930434,0.0018380741133908309,0.002062848028960182,0.0026728918749825943,0.0033929820759799945,0.003729471904508599,0.004318934673046862,0.006015237765755159,0.006918363102038647
0.004127829739909718,0.008303039936728802,0.009940552936797253,0.01081095231981994,0.01153803426365153,0.011749309289227364,0.011846569884050619,0.012158522171268919,0.012667870114321004,0.012584652904937895
0.0016144559832154232,0.0044205674023372376,0.006485789383697832,0.007914168101439554,0.012495525676076091,0.0135882179810667,0.013871676876569594,0.014146127757324692,0.014044440161221104,0.013594545238000202
0.0002994514718850662,0.0011170134176040542,0.001851544095380726,0.0024102515979404974,0.0042173911480759005,0.006435389643388249,0.007312093602075209,0.008463844507659767,0.010025882868944097,0.010050866531622632
0.0005818285494146446,0.0024716459671482167,0.004291317734947187,0.005422184282904518,0.007094027758255842,0.008273205765874345,0.008712518425786813,0.00911315276389206,0.009238165867473225,0.008933903049714373
9.35477905829292e-05,0.00036794662152550426,0.0005866612305533379,0.0007375033597766238,0.0011885031377359791,0.0022982123177006796,0.0027949057774953523,0.0036759687049569656,0.0052752226440922175,0.006582112536972804
3.163700929763446e-05,9.998379313652417e-05,0.00017840429529249714,0.0002461598199396131,0.0004813511635987063,0.0008507030903884726,0.001058368162010684,0.0014718144748902852,0.003297274511986914,0.004987141011474425
0.0004669427725853667,0.0024986856117379217,0.005311394782869746,0.005864405941314412,0.009071252621330385,0.01057333382101218,0.010774722284401806,0.01027371708756518,0.008911965181197487,0.0076377976055609625
0.0017501670075371213,0.0042173952159241974,0.004786054938402591,0.005130236969621059,0.0059813874840471465,0.006818665765059585,0.00718176667567562,0.007942720910629184,0.01032578949023028,0.013278074983340406
0.00016951336434358863,0.0006928971886830984,0.001180827470176463,0.0015803164656212506,0.0030707664517109295,0.005402393694726166,0.00643356513044443,0.00891157535279194,0.010058075030543179,0.01068278335776007
0.0015477743049054603,0.0030953505716887113,0.0037490015563615125,0.00411082541153602,0.004874865988943673,0.006891402269477925,0.007566073816157631,0.008585995821425453,0.009382664311173157,0.010010116615310417
0.0007695921804455186,0.002365867718183843,0.0034093931224878737,0.003982631041249705,0.0058085303320601755,0.007035448910695604,0.007276101421220845,0.007437648905983768,0.0072588858584754674,0.006845758667605571
0.003268714353280886,0.005603721028463592,0.006795112565935358,0.00747291784848627,0.009088382842485731,0.00993039579093408,0.010233053489820069,0.011223876658235031,0.012108227374764073,0.012000731360379713
0.00019299772120465067,0.0007103571249759763,0.0011944660142351772,0.0016149008623309324,0.002731658655073854,0.003941533716605849,0.004428404952270674,0.005290648093558343,0.006726390553830035,0.007534602165511759
0.00107193412336152,0.0027826365424433635,0.0038865294852085306,0.004358439500310069,0.005662645525255043,0.0072926313167064405,0.007849578905680436,0.008778601143348733,0.010757625344447403,0.013464612687916475
0.0008883797177250516,0.0020094707660889173,0.002535030186929211,0.0028013727919132636,0.003554194860162355,0.004622391278889327,0.005208314306469293,0.00594892222392192,0.00743814000891314,0.009294198763692363
0.004208319209070094,0.007509883446667554,0.008386876126207402,0.008812299011193476,0.009611570766793155,0.00983513973457388,0.00997646797692162,0.01031119438334562,0.010322509567117246,0.01018118413310727
0.0009609817682094768,0.002400451061837092,0.003454202871348952,0.004156442784527166,0.00590800232772885,0.007078611432417358,0.007481340297731119,0.00884812610210215,0.01106700814119959,0.012817857975209807
0.001728708597479919,0.0038767393801414037,0.004850269044445095,0.005191225058400954,0.006033398578988609,0.008715177077074072,0.009481838461468712,0.01030581644156324,0.011724618407534452,0.013308087861023185
0.002797782113594861,0.005737029159942985,0.007181921765304077,0.00810707552080514,0.010345712992702354,0.01088214734753993,0.010414315288499794,0.009094051723662608,0.006441596172141,0.004147867012514377
0.0011934786876744096,0.0035376735931623693,0.005549149700554291,0.007012184434408918,0.010827975565727429,0.014659015061339863,0.014782372812299828,0.014261013313807282,0.012521344103122908,0.010458762113839138
6.092817828399473e-05,0.00018724106255862128,0.00027772703502092655,0.0003305552884469472,0.0005337228857771244,0.0008909612208482719,0.0011036857258180871,0.0018302016174407455,0.0031971127757646064,0.005248341794881669
0.00013649464403318637,0.00048497353322916263,0.0008363008910828737,0.001167445031589637,0.002702741368367419,0.003922574705709065,0.004321353312030055,0.004838279987132026,0.0054921835160869886,0.005871869038009492
0.00010401841129132856,0.00044916405293212575,0.0007542854167711178,0.0009311316159148296,0.0014210354756092891,0.0020334346818754916,0.002500644909031687,0.003278517537398897,0.004769706295488342,0.006845641827409658
0.0010567052833813835,0.001983640436114631,0.002620986544760478,0.003053792210201193,0.003969774384422027,0.0045593840172170755,0.0048137369280817945,0.006646371278815137,0.007868786748919039,0.00944290344188916
0.0049194139755062444,0.010263422486507825,0.014053573646322214,0.015349206464148094,0.015878441186272612,0.01454382019979106,0.013648759178652546,0.01212769659113838,0.00981391460467196,0.00788140042170562
0.0018924303273074592,0.003953382283455394,0.00532900106783917,0.006156319544577716,0.007743405649322756,0.008814707908062686,0.009082660278535316,0.009521621631540418,0.010003172798123579,0.009611497032667268
4.500728751412372e-05,0.0001231772416732679,0.00019933742422061684,0.0002639039348299819,0.0004905957506650748,0.0008886731784676372,0.0011990874019939095,0.0019101554803562086,0.0028432070870420996,0.004018003740769025
0.002195687458506795,0.005776593080508403,0.008431480631627755,0.010117788354615118,0.011395218929866913,0.012400687250613199,0.012765814874101462,0.012890017573715275,0.012416762210966121,0.01156581019781935
0.0001538595592190624,0.0006008166097977135,0.0009574244628285453,0.00122959808439681,0.00217814990343558,0.0034853566162085215,0.004302053428148507,0.005563699492437796,0.007217857564616,0.008889166997532514
0.0004105002006082867,0.001513619415606671,0.002441246278512884,0.003057485490266885,0.004269519439919412,0.004880456378034068,0.0049806377568155985,0.005107361499968237,0.005409683104381773,0.005183470288423796
0.0001929017508238313,0.0008996184864753562,0.0019334421978796262,0.002763907903936923,0.004871679777844664,0.006909591403583815,0.0074685884070251575,0.009359518137492362,0.010824517835141477,0.011308029248352848
0.0018797464194028081,0.0032762199299515514,0.0037466780540285315,0.005060961081726811,0.00602110666304249,0.006784206310453931,0.007089773629261406,0.007704225074514285,0.009457644134255405,0.012086719763626106
0.004264336839032019,0.008096519351718288,0.009778518277188189,0.010660912754026518,0.012677135919260155,0.01448271462522346,0.015496609553204041,0.01605997517594781,0.01618191569032887,0.01571703548478052
0.0013589513150663345,0.0021229333256166483,0.0023758780182773598,0.0025057145165218553,0.0036582368360372547,0.004306674727026082,0.004570241398698374,0.005032179098652308,0.005927173220195313,0.006983674769288507
3.42892709737638e-05,9.147348229752842e-05,0.000141892835774872,0.0001892038270742565,0.00037316120600501914,0.0006975633900470292,0.0009010226083365037,0.0017202796668516686,0.003626351573560276,0.00722138999375994
0.0015082033217698315,0.003186171595254598,0.0038718163493355697,0.004306556629704185,0.006549636315862932,0.008067272521661582,0.008676708897596521,0.009622776144953831,0.009851699157889858,0.009849340681104976
0.006697532674436998,0.008865321324961027,0.009709251388400808,0.010209211908842103,0.011729508607527186,0.011669689693855694,0.011041068671807085,0.009942787678299191,0.008167481272904134,0.006711064626475077
6.348798532901182e-05,0.00022036728959048325,0.00036828139751115396,0.0004939657547105612,0.0011223227981951138,0.0019514423778123795,0.0023040505170966066,0.0028633440827682257,0.0037408390676328066,0.004628973869361593
0.0012216074010623782,0.004926069941498466,0.007398243210443243,0.008465112131718413,0.011716290448623868,0.012507603257132155,0.012761409439651143,0.012989174729686036,0.012592055466851536,0.011714153762073388
0.0008112772302727142,0.002636812383417792,0.004100912849877702,0.004928118819098151,0.005857056209644549,0.007417838142122965,0.007716138791397177,0.00804214617150272,0.008241015547649416,0.008227195459557083
0.0013021685661104949,0.0035586461300362174,0.004893719493906286,0.005650545116067913,0.006212243557200258,0.0076453424575791944,0.00854727044426734,0.009950407361364391,0.012445804372402084,0.015783108850396566
